station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2024-06-24 00:02,-115.6733,36.5872,955.00,M,M,M,220.00,13.00,0.00,M,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KINS 240002Z AUTO 22013KT 10SM M M M RMK AO2 WSHFT 2352 SLPNO RVRNO TSNO $,M
LSV,2024-06-24 00:11,-115.0343,36.2362,570.00,109.40,39.20,9.38,210.00,12.00,0.00,29.69,1002.20,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,103.33,KLSV 240011Z AUTO 21012G16KT 10SM CLR 43/04 A2969 RMK AO2 WSHFT 00 SLP022 $,M
BVU,2024-06-24 00:35,-114.8611,35.9475,671.00,105.80,48.20,14.71,140.00,11.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.45,KBVU 240035Z AUTO 14011KT 10SM CLR 41/09 A2974 RMK AO2,M
CXP,2024-06-24 00:35,-119.7326,39.1923,1431.00,87.80,41.00,19.40,280.00,15.00,0.00,30.04,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.30,KCXP 240035Z AUTO 28015G24KT 10SM CLR 31/05 A3004 RMK AO2,M
RTS,2024-06-24 00:35,-119.8764,39.6682,1539.00,87.80,32.00,13.59,240.00,16.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.08,KRTS 240035Z AUTO 24016KT 10SM CLR 31/00 A3007 RMK AO2,M
MEV,2024-06-24 00:35,-119.7500,38.9963,1441.42,89.60,33.80,13.80,260.00,12.00,0.00,30.02,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.59,KMEV 240035Z AUTO 26012G22KT 10SM CLR 32/01 A3002 RMK AO2,M
BAM,2024-06-24 00:35,-116.8743,40.5990,1382.36,96.80,32.00,10.27,250.00,15.00,0.00,29.95,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.19,KBAM 240035Z AUTO 25015G20KT 10SM CLR 36/00 A2995 RMK AO1,M
HTH,2024-06-24 00:35,-118.6315,38.5448,1282.89,98.60,24.80,7.24,320.00,8.00,0.00,29.92,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.90,KHTH 240035Z AUTO 32008G14KT 10SM CLR 37/M04 A2992 RMK A01,M
TMT,2024-06-24 00:35,-117.1971,39.4643,1749.34,91.60,32.40,12.26,280.00,6.00,0.00,30.06,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.12,KTMT 240035Z AUTO 28006G14KT 10SM CLR 33/00 A3006 RMK AO2 T03310002,M
10U,2024-06-24 00:35,-116.1876,41.9532,1637.00,89.60,28.40,11.09,230.00,10.00,0.00,30.00,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.17,K10U 240035Z AUTO 23010G22KT 10SM CLR 32/M02 A3000 RMK AO2,M
P68,2024-06-24 00:53,-116.0056,39.6014,1993.00,95.00,21.00,6.89,270.00,13.00,0.00,30.02,1006.90,M,24.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.61,KP68 240053Z AUTO 27013G24KT 35/M06 A3002 RMK AO1 WSHFT 0035 SLP069 T03501061,M
DRA,2024-06-24 00:53,-116.0278,36.6206,1009.00,103.00,40.00,11.69,220.00,14.00,0.00,29.86,1005.20,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,28.00,220.00,2024-06-24 00:44,97.86,KDRA 240053Z AUTO 22014G28KT 10SM CLR 39/04 A2986 RMK AO2 PK WND 22028/0044 SLP052 T03940044,M
ELY,2024-06-24 00:53,-114.8453,39.2950,1909.00,89.00,28.00,11.12,210.00,13.00,0.00,30.07,1007.50,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,29.00,220.00,2024-06-23 23:54,84.69,KELY 240053Z AUTO 21013G24KT 10SM CLR 32/M02 A3007 RMK AO2 PK WND 22029/2354 SLP075 T03171022,M
VGT,2024-06-24 00:53,-115.1933,36.2111,667.00,109.00,46.00,12.33,250.00,14.00,0.00,29.74,1005.30,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.86,KVGT 240053Z 25014G21KT 10SM CLR 43/08 A2974 RMK AO2 SLP053 T04280078,M
