station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2021-01-26 00:03,-115.6733,36.5872,955.00,33.80,33.80,100.00,230.00,4.00,0.00,29.44,996.70,4.00,M,BKN,M,M,M,200.00,M,M,M,-SN BR,M,M,M,M,M,M,29.52,KINS 260003Z AUTO 23004KT 4SM -SN BR BKN002 01/01 A2944 RMK AO2 VIS 1 1/4 RWY26 BKN V SCT SLP967 $,M
DRA,2021-01-26 00:07,-116.0278,36.6206,1009.00,33.00,32.00,95.67,290.00,6.00,T,29.46,M,1.50,M,FEW,FEW,OVC,M,500.00,1200.00,1900.00,M,-SN BR,M,M,M,M,M,M,26.86,KDRA 260007Z AUTO 29006KT 1 1/2SM -SN BR FEW005 FEW012 OVC019 01/00 A2946 RMK AO2 P0000 T00060000,M
05U,2021-01-26 00:10,-116.0051,39.6042,1811.23,26.60,19.40,73.89,360.00,5.00,0.00,29.50,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,K05U 260010Z AUTO 36005KT 10SM M03/M07 A2950 RMK A01,M
DRA,2021-01-26 00:12,-116.0278,36.6206,1009.00,32.00,32.00,100.00,290.00,6.00,T,29.46,M,1.00,M,FEW,FEW,OVC,M,500.00,1200.00,1700.00,M,-SN BR,M,M,M,M,M,M,25.53,KDRA 260012Z AUTO 29006KT 1SM -SN BR FEW005 FEW012 OVC017 00/00 A2946 RMK AO2 P0000 T00000000,M
VGT,2021-01-26 00:14,-115.1933,36.2111,667.00,43.00,28.90,57.21,180.00,11.00,0.00,29.44,M,10.00,M,BKN,OVC,M,M,4100.00,5000.00,M,M,M,M,M,M,M,M,M,36.37,KVGT 260014Z 18011KT 10SM BKN041 OVC050 06/M02 A2944 RMK AO2 WSHFT 2354 T00611017,M
CXP,2021-01-26 00:15,-119.7326,39.1923,1431.00,28.40,19.40,68.61,350.00,12.00,0.00,29.62,M,10.00,M,FEW,SCT,BKN,M,3100.00,3700.00,4800.00,M,M,M,M,M,M,M,M,17.42,KCXP 260015Z AUTO 35012KT 10SM FEW031 SCT037 BKN048 M02/M07 A2962 RMK AO2,M
MEV,2021-01-26 00:15,-119.7500,38.9963,1441.42,28.40,21.20,74.08,360.00,15.00,0.00,29.61,M,10.00,M,BKN,OVC,M,M,3900.00,8000.00,M,M,M,M,M,M,M,M,M,16.11,KMEV 260015Z AUTO 36015KT 10SM BKN039 OVC080 M02/M06 A2961 RMK AO2,M
TMT,2021-01-26 00:15,-117.1971,39.4643,1749.34,25.90,22.50,86.75,340.00,6.00,0.00,29.54,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.18,KTMT 260015Z AUTO 34006KT 10SM M03/M05 A2954 RMK AO2 T10341053,M
BAM,2021-01-26 00:15,-116.8743,40.5990,1382.36,30.20,24.80,80.07,0.00,0.00,0.00,29.59,M,10.00,M,SCT,BKN,OVC,M,3800.00,4800.00,7000.00,M,M,M,M,M,M,M,M,30.20,KBAM 260015Z AUTO 00000KT 10SM SCT038 BKN048 OVC070 M01/M04 A2959 RMK AO1,M
RTS,2021-01-26 00:15,-119.8764,39.6682,1539.00,24.80,17.60,73.70,360.00,9.00,0.00,29.64,M,10.00,M,BKN,OVC,M,M,4000.00,4500.00,M,M,M,M,M,M,M,M,M,14.56,KRTS 260015Z AUTO 36009KT 10SM BKN040 OVC045 M04/M08 A2964 RMK AO2,M
HTH,2021-01-26 00:15,-118.6315,38.5448,1282.89,30.20,23.00,74.26,360.00,17.00,0.00,29.61,M,10.00,23.00,BKN,OVC,M,M,3500.00,4900.00,M,M,M,M,M,M,M,M,M,17.72,KHTH 260015Z AUTO 36017G23KT 10SM BKN035 OVC049 M01/M05 A2961 RMK A01,M
BVU,2021-01-26 00:15,-114.8611,35.9475,671.00,41.00,30.20,65.16,180.00,6.00,0.00,29.52,M,10.00,11.00,FEW,SCT,BKN,M,2400.00,3000.00,4100.00,M,M,M,M,M,M,M,M,36.37,KBVU 260015Z AUTO 18006G11KT 10SM FEW024 SCT030 BKN041 05/M01 A2952 RMK AO2,M
INS,2021-01-26 00:16,-115.6733,36.5872,955.00,33.80,33.80,100.00,280.00,4.00,0.00,29.44,996.70,1.50,M,BKN,OVC,M,M,200.00,600.00,M,M,-SN BR,M,M,M,M,M,M,29.52,KINS 260016Z AUTO 28004KT 1 1/2SM -SN BR BKN002 OVC006 01/01 A2944 RMK AO2 VIS 1 1/2V4 SLP967 $,M
DRA,2021-01-26 00:18,-116.0278,36.6206,1009.00,32.00,32.00,100.00,280.00,6.00,T,29.46,M,0.75,M,VV ,M,M,M,1400.00,M,M,M,-SN BR,M,M,M,M,M,M,25.53,KDRA 260018Z AUTO 28006KT 3/4SM -SN BR VV014 00/00 A2946 RMK AO2 P0000 T00000000,M
ELY,2021-01-26 00:19,-114.8453,39.2950,1909.00,25.00,21.90,87.81,20.00,13.00,T,29.46,M,5.00,M,BKN,OVC,M,M,3600.00,4900.00,M,M,BR,M,M,M,M,M,M,12.60,KELY 260019Z AUTO 02013KT 5SM BR BKN036 OVC049 M04/M06 A2946 RMK AO2 SNE15 P0000 T10391056,M
INS,2021-01-26 00:21,-115.6733,36.5872,955.00,33.80,33.80,100.00,270.00,4.00,0.00,29.44,996.70,1.00,M,BKN,OVC,M,M,200.00,600.00,M,M,-SN BR,M,M,M,M,M,M,29.52,KINS 260021Z AUTO 27004KT 1SM R08/P6000FT -SN BR BKN002 OVC006 01/01 A2944 RMK AO2 VIS 1V2 3/4 SLP967 $,M
DRA,2021-01-26 00:23,-116.0278,36.6206,1009.00,32.00,32.00,100.00,280.00,6.00,0.01,29.46,M,0.75,M,FEW,OVC,M,M,500.00,1400.00,M,M,-SN BR,M,M,M,M,M,M,25.53,KDRA 260023Z AUTO 28006KT 3/4SM -SN BR FEW005 OVC014 00/00 A2946 RMK AO2 P0001 T00000000,M
INS,2021-01-26 00:26,-115.6733,36.5872,955.00,33.80,33.80,100.00,0.00,0.00,0.00,29.45,997.10,0.88,M,BKN,OVC,M,M,200.00,600.00,M,M,-SN BR,M,M,M,M,M,M,33.80,KINS 260026Z AUTO 00000KT 7/8SM R08/6000VP6000FT -SN BR BKN002 OVC006 01/01 A2945 RMK AO2 SLP971 $,M
05U,2021-01-26 00:30,-116.0051,39.6042,1811.23,26.60,19.40,73.89,10.00,6.00,0.00,29.50,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,K05U 260030Z AUTO 01006KT 10SM M03/M07 A2950 RMK A01,M
DRA,2021-01-26 00:33,-116.0278,36.6206,1009.00,32.00,32.00,100.00,250.00,5.00,0.01,29.46,M,1.00,M,BKN,OVC,M,M,500.00,1200.00,M,M,-SN BR,M,M,M,M,M,M,26.40,KDRA 260033Z AUTO 25005KT 1SM -SN BR BKN005 OVC012 00/00 A2946 RMK AO2 P0001 T00000000,M
CXP,2021-01-26 00:35,-119.7326,39.1923,1431.00,28.40,19.40,68.61,340.00,8.00,0.00,29.63,M,10.00,15.00,FEW,SCT,BKN,M,1800.00,2400.00,3700.00,M,M,M,M,M,M,M,M,19.68,KCXP 260035Z AUTO 34008G15KT 10SM FEW018 SCT024 BKN037 M02/M07 A2963 RMK AO2,M
BVU,2021-01-26 00:35,-114.8611,35.9475,671.00,41.00,28.40,60.54,220.00,10.00,0.00,29.52,M,10.00,M,FEW,SCT,BKN,M,2600.00,3300.00,3900.00,M,M,M,M,M,M,M,M,34.25,KBVU 260035Z AUTO 22010KT 10SM FEW026 SCT033 BKN039 05/M02 A2952 RMK AO2,M
TMT,2021-01-26 00:35,-117.1971,39.4643,1749.34,23.90,21.00,88.50,350.00,5.00,0.00,29.54,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.78,KTMT 260035Z AUTO 35005KT 10SM M04/M06 A2954 RMK AO2 T10451061,M
HTH,2021-01-26 00:35,-118.6315,38.5448,1282.89,30.20,21.20,68.83,350.00,14.00,0.00,29.61,M,10.00,21.00,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,18.84,KHTH 260035Z AUTO 35014G21KT 10SM OVC033 M01/M06 A2961 RMK A01,M
MEV,2021-01-26 00:35,-119.7500,38.9963,1441.42,28.40,21.20,74.08,360.00,12.00,0.00,29.62,M,10.00,17.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,17.42,KMEV 260035Z AUTO 36012G17KT 10SM OVC042 M02/M06 A2962 RMK AO2,M
RTS,2021-01-26 00:35,-119.8764,39.6682,1539.00,23.00,17.60,79.47,350.00,9.00,0.00,29.65,M,10.00,M,BKN,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,12.32,KRTS 260035Z AUTO 35009KT 10SM BKN043 M05/M08 A2965 RMK AO2,M
BAM,2021-01-26 00:35,-116.8743,40.5990,1382.36,28.40,24.80,86.18,0.00,0.00,0.00,29.59,M,10.00,M,SCT,OVC,M,M,3200.00,4300.00,M,M,M,M,M,M,M,M,M,28.40,KBAM 260035Z AUTO 00000KT 10SM SCT032 OVC043 M02/M04 A2959 RMK AO1,M
INS,2021-01-26 00:38,-115.6733,36.5872,955.00,32.00,32.00,100.00,0.00,0.00,0.00,29.45,997.10,0.62,M,BKN,OVC,M,M,200.00,600.00,M,M,SN BR,M,M,M,M,M,M,32.00,KINS 260038Z AUTO 00000KT 5/8SM R08/4500V6000FT SN BR BKN002 OVC006 00/00 A2945 RMK AO2 SLP971 $,M
LOL,2021-01-26 00:45,-118.5701,40.0684,1192.43,30.90,28.00,88.84,0.00,0.00,T,29.61,M,2.50,M,OVC,M,M,M,3600.00,M,M,M,-SN BR,M,M,M,M,M,M,30.90,KLOL 260045Z AUTO 00000KT 2 1/2SM -SN BR OVC036 M01/M02 A2961 RMK AO2 P0000 T10061022,M
INS,2021-01-26 00:48,-115.6733,36.5872,955.00,32.00,32.00,100.00,310.00,3.00,0.00,29.45,997.10,0.75,M,SCT,OVC,M,M,200.00,800.00,M,M,-SN BR,M,M,M,M,M,M,28.69,KINS 260048Z AUTO 31003KT 3/4SM R08/5500VP6000FT -SN BR SCT002 OVC008 00/00 A2945 RMK AO2 SLP971 $,M
EKO,2021-01-26 00:49,-115.7860,40.8242,1367.00,28.90,23.00,78.30,210.00,7.00,0.00,29.51,M,10.00,M,BKN,BKN,OVC,M,2600.00,3700.00,8500.00,M,M,M,M,M,M,M,M,21.00,KEKO 260049Z AUTO 21007KT 10SM BKN026 BKN037 OVC085 M02/M05 A2951 RMK AO2 T10171050,M
05U,2021-01-26 00:50,-116.0051,39.6042,1811.23,24.80,19.40,79.62,0.00,0.00,0.00,29.50,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,K05U 260050Z AUTO 00000KT 10SM M04/M07 A2950 RMK A01,M
LOL,2021-01-26 00:53,-118.5701,40.0684,1192.43,30.00,28.00,92.15,0.00,0.00,T,29.61,1004.40,4.00,M,OVC,M,M,M,3800.00,M,M,M,-SN BR,M,M,M,M,M,M,30.00,KLOL 260053Z AUTO 00000KT 4SM -SN BR OVC038 M01/M02 A2961 RMK AO2 SLP044 P0000 T10111022,M
VGT,2021-01-26 00:53,-115.1933,36.2111,667.00,43.00,28.00,55.14,210.00,6.00,0.00,29.45,999.30,10.00,M,FEW,OVC,M,M,3200.00,4100.00,M,M,M,M,M,M,M,M,M,38.78,KVGT 260053Z 21006KT 10SM FEW032 OVC041 06/M02 A2945 RMK AO2 WSHFT 2354 SLP993 T00611022,M
ELY,2021-01-26 00:53,-114.8453,39.2950,1909.00,23.00,19.90,87.70,20.00,10.00,T,29.46,999.50,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.68,KELY 260053Z AUTO 02010G19KT 10SM CLR M05/M07 A2946 RMK AO2 SNE15 SLP995 P0000 T10501067,M
