station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2024-08-10 00:15,-114.8611,35.9475,671.00,102.20,51.80,18.72,M,6.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.80,KBVU 100015Z AUTO VRB06KT 10SM CLR 39/11 A2981 RMK AO2,M
CXP,2024-08-10 00:15,-119.7326,39.1923,1431.00,91.40,35.60,14.02,290.00,14.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.17,KCXP 100015Z AUTO 29014KT 10SM CLR 33/02 A3007 RMK AO2,M
05U,2024-08-10 00:15,-116.0051,39.6042,1811.23,M,M,M,150.00,10.00,0.00,30.15,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,K05U 100015Z AUTO 15010KT 10SM FEW120 A3015 RMK A01,M
MEV,2024-08-10 00:15,-119.7500,38.9963,1441.42,91.40,35.60,14.02,290.00,15.00,0.00,30.05,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.17,KMEV 100015Z AUTO 29015G25KT 10SM CLR 33/02 A3005 RMK AO2,M
BAM,2024-08-10 00:15,-116.8743,40.5990,1382.36,96.80,32.00,10.27,290.00,3.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.19,KBAM 100015Z AUTO 29003KT 10SM CLR 36/00 A2999 RMK AO1,M
HTH,2024-08-10 00:15,-118.6315,38.5448,1282.89,96.80,35.60,11.86,310.00,8.00,0.00,29.96,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.72,KHTH 100015Z AUTO 31008G14KT 10SM CLR 36/02 A2996 RMK A01,M
10U,2024-08-10 00:15,-116.1876,41.9532,1637.00,91.40,24.80,9.04,280.00,12.00,0.00,30.06,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.21,K10U 100015Z AUTO 28012G19KT 10SM CLR 33/M04 A3006 RMK AO2,M
TMT,2024-08-10 00:15,-117.1971,39.4643,1749.34,91.00,32.70,12.64,280.00,12.00,0.00,30.11,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.69,KTMT 100015Z AUTO 28012G16KT 10SM CLR 33/00 A3011 RMK AO2 T03270004,M
CXP,2024-08-10 00:30,-119.7326,39.1923,1431.00,91.40,35.60,14.02,280.00,10.00,0.00,30.07,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.17,KCXP 100030Z AUTO 28010G17KT 10SM CLR 33/02 A3007 RMK AO2,M
P68,2024-08-10 00:33,-116.0056,39.6014,1993.00,82.00,41.00,23.37,260.00,10.00,0.00,30.15,M,M,31.00,M,M,M,M,M,M,M,M,M,M,M,M,31.00,240.00,2024-08-10 00:29,80.04,KP68 100033Z AUTO 26010G31KT 28/05 A3015 RMK AO1 PK WND 24031/0029 WSHFT 0016 T02780050,M
BVU,2024-08-10 00:35,-114.8611,35.9475,671.00,100.40,51.80,19.76,0.00,0.00,0.00,29.81,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.90,KBVU 100035Z AUTO 00000G12KT 10SM CLR 38/11 A2981 RMK AO2,M
05U,2024-08-10 00:35,-116.0051,39.6042,1811.23,M,M,M,260.00,6.00,0.00,30.17,M,10.00,28.00,FEW,FEW,SCT,M,2900.00,3500.00,12000.00,M,M,M,M,M,M,M,M,M,K05U 100035Z AUTO 26006G28KT 10SM FEW029 FEW035 SCT120 A3017 RMK A01,M
MEV,2024-08-10 00:35,-119.7500,38.9963,1441.42,91.40,35.60,14.02,260.00,13.00,0.00,30.05,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.17,KMEV 100035Z AUTO 26013G19KT 10SM CLR 33/02 A3005 RMK AO2,M
BAM,2024-08-10 00:35,-116.8743,40.5990,1382.36,96.80,32.00,10.27,330.00,8.00,0.00,29.99,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.19,KBAM 100035Z AUTO 33008G16KT 10SM CLR 36/00 A2999 RMK AO1,M
HTH,2024-08-10 00:35,-118.6315,38.5448,1282.89,96.80,35.60,11.86,320.00,5.00,0.00,29.96,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.72,KHTH 100035Z AUTO 32005G12KT 10SM CLR 36/02 A2996 RMK A01,M
10U,2024-08-10 00:35,-116.1876,41.9532,1637.00,91.40,24.80,9.04,M,5.00,0.00,30.05,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.21,K10U 100035Z AUTO VRB05G12KT 10SM CLR 33/M04 A3005 RMK AO2,M
