"Date","Time","Value"
"06/12/2025","06:00:00","13.07"
"06/12/2025","05:00:00","13.02"
"06/12/2025","04:00:00","13.04"
"06/12/2025","03:00:00","13.05"
"06/12/2025","02:00:00","13.07"
"06/12/2025","01:00:00","13.1"
"06/12/2025","00:00:00","13.12"
"06/11/2025","23:00:00","13.13"
"06/11/2025","22:00:00","13.15"
"06/11/2025","21:00:00","13.16"
"06/11/2025","19:00:00","13.41"
"06/11/2025","18:00:00","13.65"
"06/11/2025","17:00:00","13.76"
"06/11/2025","16:00:00","13.82"
"06/11/2025","15:00:00","13.82"
"06/11/2025","14:00:00","13.81"
"06/11/2025","13:00:00","13.84"
"06/11/2025","11:00:00","13.84"
"06/11/2025","10:00:00","13.87"
"06/11/2025","09:00:00","13.9"
"06/11/2025","08:30:00","13.92"
"06/11/2025","07:00:00","13.15"
"06/11/2025","06:00:00","13.05"
"06/11/2025","05:00:00","13.04"
"06/11/2025","04:00:00","13.04"
"06/11/2025","03:00:00","13.07"
"06/11/2025","02:00:00","13.09"
"06/11/2025","01:00:00","13.1"
"06/11/2025","00:00:00","13.12"
"06/10/2025","23:00:00","13.12"
"06/10/2025","22:00:00","13.16"
"06/10/2025","21:00:00","13.18"
"06/10/2025","20:00:00","13.35"
"06/10/2025","19:00:00","13.54"
"06/10/2025","18:00:00","13.68"
"06/10/2025","17:00:00","13.78"
"06/10/2025","16:00:00","13.76"
"06/10/2025","15:00:00","13.73"
"06/10/2025","14:00:00","13.79"
"06/10/2025","13:00:00","13.78"
"06/10/2025","12:00:00","13.79"
"06/10/2025","11:00:00","13.82"
"06/10/2025","10:00:00","13.92"
"06/10/2025","08:00:00","13.34"
"06/10/2025","05:00:00","13.05"
"06/10/2025","04:00:00","13.05"
"06/10/2025","03:00:00","13.09"
"06/10/2025","02:00:00","13.1"
"06/10/2025","01:00:00","13.12"
"06/10/2025","00:00:00","13.13"
"06/09/2025","22:00:00","13.16"
"06/09/2025","21:00:00","13.2"
"06/09/2025","20:00:00","13.38"
"06/09/2025","19:00:00","13.63"
"06/09/2025","18:00:00","13.78"
"06/09/2025","17:00:00","13.88"
"06/09/2025","15:00:00","13.78"
"06/09/2025","13:00:00","13.78"
"06/09/2025","12:00:00","13.84"
"06/09/2025","10:00:00","13.93"
"06/09/2025","07:00:00","13.15"
"06/09/2025","06:00:00","13.02"
"06/09/2025","05:00:00","13.01"
"06/09/2025","04:00:00","13.02"
"06/09/2025","03:00:00","13.04"
"06/09/2025","02:00:00","13.05"
"06/09/2025","01:00:00","13.1"
"06/09/2025","00:00:00","13.12"
"06/08/2025","23:00:00","13.12"
"06/08/2025","22:00:00","13.15"
"06/08/2025","21:00:00","13.18"
"06/08/2025","20:00:00","13.35"
"06/08/2025","19:00:00","13.62"
"06/08/2025","18:00:00","13.78"
"06/08/2025","17:00:00","13.81"
"06/08/2025","16:00:00","13.79"
"06/08/2025","15:00:00","13.78"
"06/08/2025","14:00:00","13.81"
"06/08/2025","13:00:00","13.79"
"06/08/2025","12:00:00","13.82"
"06/08/2025","10:00:00","13.92"
"06/08/2025","09:00:00","13.96"
"06/08/2025","08:25:00","14.01"
"06/08/2025","07:00:00","13.15"
"06/08/2025","06:00:00","13.05"
"06/08/2025","05:00:00","13.02"
"06/08/2025","04:00:00","13.02"
"06/08/2025","03:00:00","13.05"
"06/08/2025","02:00:00","13.05"
"06/08/2025","00:00:00","13.12"
"06/07/2025","23:00:00","13.13"
"06/07/2025","22:00:00","13.15"
"06/07/2025","21:00:00","13.15"
"06/07/2025","20:00:00","13.3"
"06/07/2025","19:00:00","13.54"
"06/07/2025","18:00:00","13.74"
"06/07/2025","17:00:00","13.85"
"06/07/2025","16:00:00","13.88"
"06/07/2025","15:00:00","13.84"
"06/07/2025","14:00:00","13.82"
"06/07/2025","13:00:00","13.88"
"06/07/2025","11:00:00","13.9"
"06/07/2025","09:00:00","13.99"
"06/07/2025","08:20:00","13.93"
"06/07/2025","08:00:00","13.37"
"06/07/2025","07:00:00","13.12"
"06/07/2025","05:00:00","13.01"
"06/07/2025","01:00:00","13.09"
"06/07/2025","00:00:00","13.12"
"06/06/2025","20:00:00","13.34"
"06/06/2025","19:00:00","13.6"
"06/06/2025","18:00:00","13.85"
"06/06/2025","16:00:00","13.93"
"06/06/2025","14:00:00","13.96"
"06/06/2025","13:00:00","13.98"
"06/06/2025","12:00:00","14.06"
"06/06/2025","11:00:00","14.03"
"06/06/2025","10:00:00","14.17"
"06/06/2025","09:00:00","14.12"
"06/06/2025","08:30:00","14.18"
"06/06/2025","08:00:00","13.65"
"06/06/2025","07:00:00","13.18"
"06/06/2025","06:00:00","13.04"
"06/06/2025","05:00:00","13.01"
"06/06/2025","04:00:00","13.02"
"06/06/2025","02:00:00","13.07"
"06/06/2025","01:00:00","13.1"
"06/06/2025","00:00:00","13.13"
"06/05/2025","23:00:00","13.12"
"06/05/2025","22:00:00","13.16"
"06/05/2025","21:00:00","13.24"
"06/05/2025","20:00:00","13.51"
"06/05/2025","19:00:00","13.76"
"06/05/2025","18:00:00","14.01"
"06/05/2025","17:00:00","13.95"
"06/05/2025","16:00:00","13.59"
"06/05/2025","15:00:00","13.93"
"06/05/2025","14:50:00","14.43"
"06/05/2025","14:00:00","13.9"
"06/05/2025","13:00:00","14.06"
"06/05/2025","12:00:00","14.07"
"06/05/2025","11:00:00","14.18"
"06/05/2025","09:00:00","14.18"
"06/05/2025","08:40:00","13.92"
"06/05/2025","08:00:00","13.4"
"06/05/2025","07:00:00","13.1"
"06/05/2025","06:00:00","13.04"
"06/05/2025","05:00:00","13.02"
"06/05/2025","04:00:00","13.04"
"06/05/2025","03:00:00","13.05"
"06/05/2025","02:00:00","13.09"
"06/05/2025","00:00:00","13.13"
"06/04/2025","23:00:00","13.15"
"06/04/2025","22:00:00","13.16"
"06/04/2025","21:00:00","13.2"
"06/04/2025","20:00:00","13.4"
"06/04/2025","19:00:00","13.67"
"06/04/2025","18:00:00","14.04"
"06/04/2025","17:00:00","14.06"
"06/04/2025","16:00:00","14.01"
"06/04/2025","15:00:00","13.99"
"06/04/2025","14:00:00","14.06"
"06/04/2025","12:00:00","14.04"
"06/04/2025","11:00:00","14.06"
"06/04/2025","10:00:00","14.14"
"06/04/2025","09:00:00","14.12"
"06/04/2025","08:20:00","14.18"
"06/04/2025","08:00:00","13.48"
"06/04/2025","07:00:00","13.16"
"06/04/2025","06:00:00","13.04"
"06/04/2025","05:00:00","13.01"
"06/04/2025","04:00:00","13.02"
"06/04/2025","03:00:00","13.02"
"06/04/2025","02:00:00","13.04"
"06/04/2025","01:00:00","13.07"
"06/04/2025","00:00:00","13.09"
"06/03/2025","23:00:00","13.12"
"06/03/2025","21:00:00","13.15"
"06/03/2025","20:00:00","13.16"
"06/03/2025","18:00:00","13.27"
"06/03/2025","16:00:00","13.84"
"06/03/2025","15:00:00","13.99"
"06/03/2025","14:00:00","14.07"
"06/03/2025","13:00:00","14.09"
"06/03/2025","12:00:00","14.09"
"06/03/2025","11:00:00","14.06"
"06/03/2025","10:22:52","14.14"
"06/03/2025","10:22:17","14.14"
"06/03/2025","10:00:00","14.18"
"06/03/2025","08:15:00","14.1"
"06/03/2025","06:00:00","13.02"
"06/03/2025","05:00:00","13.02"
"06/03/2025","02:00:00","13.04"
"06/03/2025","01:00:00","13.05"
"06/02/2025","20:00:00","13.16"
"06/02/2025","16:00:00","13.93"
"06/02/2025","14:00:00","14.04"
"06/02/2025","13:00:00","14.1"
"06/02/2025","12:00:00","14.09"
"06/02/2025","11:00:00","14.12"
"06/02/2025","09:00:00","14.18"
"06/02/2025","08:40:00","14.21"
"06/02/2025","06:00:00","13.05"
"06/02/2025","04:00:00","13.05"
"06/02/2025","01:00:00","13.09"
"06/02/2025","00:00:00","13.12"
"06/01/2025","23:00:00","13.13"
"06/01/2025","22:00:00","13.16"
"06/01/2025","20:00:00","13.34"
"06/01/2025","19:00:00","13.63"
"06/01/2025","18:00:00","13.81"
"06/01/2025","17:00:00","14.01"
"06/01/2025","16:00:00","13.98"
"06/01/2025","15:00:00","13.92"
"06/01/2025","14:00:00","13.88"
"06/01/2025","13:00:00","13.95"
"06/01/2025","11:00:00","13.88"
"06/01/2025","10:00:00","13.88"
"06/01/2025","09:00:00","13.95"
"06/01/2025","08:00:00","13.59"
"06/01/2025","07:00:00","13.21"
"06/01/2025","06:00:00","13.09"
"06/01/2025","05:00:00","13.05"
"06/01/2025","04:00:00","13.05"
"06/01/2025","03:00:00","13.04"
"06/01/2025","02:00:00","13.09"
"06/01/2025","01:00:00","13.1"
"06/01/2025","00:00:00","13.12"
"05/31/2025","23:00:00","13.13"
"05/31/2025","22:00:00","13.16"
"05/31/2025","21:00:00","13.16"
"05/31/2025","20:00:00","13.24"
"05/31/2025","19:00:00","13.46"
"05/31/2025","18:00:00","13.67"
"05/31/2025","17:00:00","13.78"
"05/31/2025","16:00:00","13.79"
"05/31/2025","15:00:00","13.84"
"05/31/2025","14:00:00","13.79"
"05/31/2025","13:00:00","13.74"
"05/31/2025","12:00:00","13.78"
"05/31/2025","11:00:00","13.78"
"05/31/2025","10:00:00","13.84"
"05/31/2025","09:00:00","13.96"
"05/31/2025","08:00:00","13.56"
"05/31/2025","07:00:00","13.23"
"05/31/2025","06:00:00","13.07"
"05/31/2025","05:00:00","13.05"
"05/31/2025","04:00:22","13.05"
"05/31/2025","03:00:00","13.04"
"05/31/2025","02:00:54","13.07"
"05/31/2025","01:00:00","13.09"
"05/31/2025","00:00:00","13.1"
"05/30/2025","23:00:00","13.13"
"05/30/2025","22:00:00","13.15"
"05/30/2025","21:00:00","13.16"
"05/30/2025","20:00:00","13.23"
"05/30/2025","19:00:00","13.49"
"05/30/2025","18:00:00","13.63"
"05/30/2025","17:00:00","13.74"
"05/30/2025","16:00:00","13.79"
"05/30/2025","14:00:00","13.79"
"05/30/2025","13:00:00","13.79"
"05/30/2025","12:00:00","13.82"
"05/30/2025","11:00:00","13.93"
"05/30/2025","10:00:00","13.95"
"05/30/2025","09:00:00","13.51"
"05/30/2025","08:00:00","13.37"
"05/30/2025","07:00:00","13.16"
"05/30/2025","06:00:00","13.07"
"05/30/2025","05:00:00","13.04"
"05/30/2025","04:00:00","13.04"
"05/30/2025","03:00:00","13.04"
"05/30/2025","02:00:00","13.05"
"05/30/2025","01:00:00","13.07"
"05/30/2025","00:00:00","13.1"
"05/29/2025","22:00:00","13.13"
"05/29/2025","21:00:00","13.16"
"05/29/2025","20:00:00","13.21"
"05/29/2025","19:00:00","13.45"
"05/29/2025","18:00:00","13.62"
"05/29/2025","16:00:00","13.81"
"05/29/2025","15:00:00","13.84"
"05/29/2025","14:00:00","13.85"
"05/29/2025","13:00:00","13.84"
"05/29/2025","12:00:00","13.87"
"05/29/2025","11:00:00","13.9"
"05/29/2025","10:00:00","13.96"
"05/29/2025","09:00:00","14.1"
"05/29/2025","08:00:00","13.71"
"05/29/2025","07:00:00","13.26"
"05/29/2025","06:00:00","13.05"
"05/29/2025","05:00:00","13.04"
"05/29/2025","04:00:00","13.04"
"05/29/2025","03:00:00","13.04"
"05/29/2025","02:00:00","13.05"
"05/29/2025","01:00:00","13.07"
"05/29/2025","00:00:00","13.09"
"05/28/2025","23:00:00","13.12"
"05/28/2025","22:00:00","13.15"
"05/28/2025","21:00:00","13.16"
"05/28/2025","20:00:00","13.26"
