station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2024-09-09 00:15,-114.8611,35.9475,671.00,98.60,42.80,14.87,220.00,9.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,94.30,KBVU 090015Z AUTO 22009KT 10SM VCTS CLR 37/06 A2983 RMK AO2 LTG DSNT SW AND W,M
BAM,2024-09-09 00:15,-116.8743,40.5990,1382.36,91.40,32.00,12.14,250.00,16.00,0.00,30.00,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.91,KBAM 090015Z AUTO 25016G21KT 10SM CLR 33/00 A3000 RMK AO1,M
TMT,2024-09-09 00:15,-117.1971,39.4643,1749.34,87.40,32.00,13.77,230.00,6.00,0.00,30.08,M,10.00,9.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.76,KTMT 090015Z AUTO 23006G09KT 10SM CLR 31/00 A3008 RMK AO2 T03080000,M
BVU,2024-09-09 00:35,-114.8611,35.9475,671.00,98.60,44.60,15.93,230.00,5.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.55,KBVU 090035Z AUTO 23005KT 10SM CLR 37/07 A2983 RMK AO2 LTG DSNT SE AND SW,M
BAM,2024-09-09 00:35,-116.8743,40.5990,1382.36,91.40,32.00,12.14,260.00,11.00,0.00,30.00,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.91,KBAM 090035Z AUTO 26011G18KT 10SM CLR 33/00 A3000 RMK AO1,M
TMT,2024-09-09 00:35,-117.1971,39.4643,1749.34,86.40,31.50,13.93,270.00,5.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.95,KTMT 090035Z AUTO 27005KT 10SM CLR 30/00 A3008 RMK AO2 T03021003,M
P68,2024-09-09 00:53,-116.0056,39.6014,1993.00,76.00,39.00,26.34,160.00,11.00,0.00,30.14,1013.10,M,25.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KP68 090053Z AUTO 16011G25KT 24/04 A3014 RMK AO1 SLP131 T02440039,M
DRA,2024-09-09 00:53,-116.0278,36.6206,1009.00,94.00,46.00,19.34,120.00,16.00,0.00,29.92,1007.70,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,30.00,130.00,2024-09-08 23:59,90.27,KDRA 090053Z AUTO 12016G23KT 10SM CLR 34/08 A2992 RMK AO2 PK WND 13030/2359 SLP077 T03440078,M
ELY,2024-09-09 00:53,-114.8453,39.2950,1909.00,65.00,49.00,56.13,70.00,8.00,T,30.22,1015.70,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,65.00,KELY 090053Z AUTO 07008KT 10SM SCT090 18/09 A3022 RMK AO2 RAB39E48 SLP157 P0000 T01830094,M
VGT,2024-09-09 00:53,-115.1933,36.2111,667.00,99.00,44.00,15.38,300.00,8.00,0.00,29.84,1009.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.85,KVGT 090053Z 30008KT 10SM CLR 37/07 A2984 RMK AO2 SLP090 T03720067,M
LOL,2024-09-09 00:53,-118.5701,40.0684,1192.43,90.00,30.00,11.70,270.00,16.00,0.00,29.93,1010.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.63,KLOL 090053Z AUTO 27016KT 10SM CLR 32/M01 A2993 RMK AO2 SLP102 T03221011,M
BVU,2024-09-09 00:55,-114.8611,35.9475,671.00,98.60,42.80,14.87,M,5.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.30,KBVU 090055Z AUTO VRB05KT 10SM CLR 37/06 A2984 RMK AO2,M
INS,2024-09-09 00:55,-115.6733,36.5872,955.00,M,M,M,200.00,12.00,0.00,M,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,26.00,180.00,2024-09-09 00:09,M,KINS 090055Z AUTO 20012KT 10SM M M M RMK AO2 PK WND 18026/09 SLPNO RVRNO TSNO $,M
RNO,2024-09-09 00:55,-119.7711,39.4839,1341.00,87.00,29.00,12.35,280.00,14.00,0.00,30.01,1011.00,10.00,22.00,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,83.31,KRNO 090055Z 28014G22KT 10SM SCT050 31/M02 A3001 RMK AO2 SLP110 FU SCT050 FU PLUME S T03061017,M
LSV,2024-09-09 00:55,-115.0343,36.2362,570.00,99.50,40.00,12.99,300.00,7.00,0.00,29.78,1005.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.83,KLSV 090055Z AUTO 30007KT 10SM CLR 38/04 A2978 RMK AO2 SLP053 T03750044 $,M
BAM,2024-09-09 00:55,-116.8743,40.5990,1382.36,89.60,32.00,12.84,260.00,10.00,0.00,29.99,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.54,KBAM 090055Z AUTO 26010G20KT 10SM CLR 32/00 A2999 RMK AO1,M
TMT,2024-09-09 00:55,-117.1971,39.4643,1749.34,86.00,32.00,14.40,300.00,4.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KTMT 090055Z AUTO 30004KT 10SM CLR 30/00 A3008 RMK AO2 T02991001,M
EKO,2024-09-09 00:56,-115.7860,40.8242,1367.00,88.00,32.00,13.51,250.00,13.00,0.00,30.02,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.24,KEKO 090056Z AUTO 25013KT 10SM CLR 31/00 A3002 RMK AO2 SLP105 T03110000,M
WMC,2024-09-09 00:56,-117.8072,40.9019,1315.00,89.00,30.00,12.07,270.00,8.00,0.00,29.97,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.88,KWMC 090056Z AUTO 27008KT 10SM CLR 32/M01 A2997 RMK AO2 SLP105 T03171011,M
HND,2024-09-09 00:56,-115.1344,35.9729,742.79,93.00,53.00,25.90,230.00,13.00,0.00,29.90,1010.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.52,KHND 090056Z 23013KT 10SM CLR 34/12 A2990 RMK AO2 LTG DSNT SW SLP109 T03390117,M
TPH,2024-09-09 00:56,-117.0904,38.0505,1654.00,87.00,30.00,12.86,190.00,11.00,0.00,30.04,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.40,KTPH 090056Z AUTO 19011KT 10SM CLR 31/M01 A3004 RMK AO2 SLP091 T03061011,M
