station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2022-01-18 00:08,-115.6733,36.5872,955.00,57.20,12.20,16.58,120.00,5.00,0.00,30.00,1015.20,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,57.20,KINS 180008Z AUTO 12005KT 10SM BKN080 14/M11 A3000 RMK AO2 SLP152 $,M
TMT,2022-01-18 00:15,-117.1971,39.4643,1749.34,41.50,21.40,44.36,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.50,KTMT 180015Z AUTO 00000KT 10SM CLR 05/M06 A3004 RMK AO2 T00531059,M
BVU,2022-01-18 00:15,-114.8611,35.9475,671.00,60.80,17.60,18.46,50.00,5.00,0.00,30.01,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,60.80,KBVU 180015Z AUTO 05005KT 10SM FEW085 16/M08 A3001 RMK AO2,M
CXP,2022-01-18 00:15,-119.7326,39.1923,1431.00,46.40,28.40,49.24,90.00,10.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,KCXP 180015Z AUTO 09010KT 10SM CLR 08/M02 A3003 RMK AO2,M
RTS,2022-01-18 00:15,-119.8764,39.6682,1539.00,48.20,28.40,46.02,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KRTS 180015Z AUTO 00000KT 10SM CLR 09/M02 A3004 RMK AO2,M
05U,2022-01-18 00:15,-116.0051,39.6042,1811.23,35.60,19.40,51.33,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,K05U 180015Z AUTO 00000KT 10SM CLR 02/M07 A3005 RMK A01,M
HTH,2022-01-18 00:15,-118.6315,38.5448,1282.89,44.60,21.20,39.06,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KHTH 180015Z AUTO 00000KT 10SM CLR 07/M06 A3005 RMK A01,M
MEV,2022-01-18 00:15,-119.7500,38.9963,1441.42,50.00,24.80,37.08,0.00,0.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KMEV 180015Z AUTO 00000KT 10SM CLR 10/M04 A3002 RMK AO2,M
BAM,2022-01-18 00:15,-116.8743,40.5990,1382.36,42.80,32.00,65.38,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KBAM 180015Z AUTO 00000KT 10SM CLR 06/00 A3004 RMK AO1,M
BVU,2022-01-18 00:35,-114.8611,35.9475,671.00,60.80,17.60,18.46,60.00,4.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KBVU 180035Z AUTO 06004KT 10SM CLR 16/M08 A3001 RMK AO2,M
05U,2022-01-18 00:35,-116.0051,39.6042,1811.23,33.80,19.40,55.14,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,K05U 180035Z AUTO 00000KT 10SM CLR 01/M07 A3005 RMK A01,M
RTS,2022-01-18 00:35,-119.8764,39.6682,1539.00,46.40,28.40,49.24,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KRTS 180035Z AUTO 00000KT 10SM CLR 08/M02 A3004 RMK AO2,M
TMT,2022-01-18 00:35,-117.1971,39.4643,1749.34,38.70,21.20,49.04,280.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.24,KTMT 180035Z AUTO 28004KT 10SM CLR 04/M06 A3004 RMK AO2 T00371060,M
HTH,2022-01-18 00:35,-118.6315,38.5448,1282.89,42.80,23.00,45.14,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KHTH 180035Z AUTO 00000KT 10SM CLR 06/M05 A3005 RMK A01,M
MEV,2022-01-18 00:35,-119.7500,38.9963,1441.42,48.20,24.80,39.66,0.00,0.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KMEV 180035Z AUTO 00000KT 10SM CLR 09/M04 A3002 RMK AO2,M
BAM,2022-01-18 00:35,-116.8743,40.5990,1382.36,42.80,32.00,65.38,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KBAM 180035Z AUTO 00000KT 10SM CLR 06/00 A3004 RMK AO1,M
