station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RTS,2022-09-29 00:15,-119.8764,39.6682,1539.00,75.20,28.40,17.70,220.00,20.00,0.00,30.14,M,10.00,33.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KRTS 290015Z AUTO 22020G33KT 10SM CLR 24/M02 A3014 RMK AO2,M
TMT,2022-09-29 00:15,-117.1971,39.4643,1749.34,M,M,M,240.00,10.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 290015Z AUTO 24010KT 10SM CLR A3016 RMK AO2 LTG DSNT SE,M
HTH,2022-09-29 00:15,-118.6315,38.5448,1282.89,87.80,24.80,10.12,250.00,12.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.56,KHTH 290015Z AUTO 25012KT 10SM CLR 31/M04 A3006 RMK A01,M
MEV,2022-09-29 00:15,-119.7500,38.9963,1441.42,78.80,32.00,18.18,230.00,19.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KMEV 290015Z AUTO 23019KT 10SM CLR 26/M00 A3012 RMK AO2,M
05U,2022-09-29 00:15,-116.0051,39.6042,1811.23,78.80,37.40,22.54,180.00,21.00,0.00,30.18,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,78.80,K05U 290015Z AUTO 18021KT 10SM FEW120 26/03 A3018 RMK A01,M
BVU,2022-09-29 00:15,-114.8611,35.9475,671.00,89.60,50.00,25.79,20.00,9.00,0.00,30.00,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.70,KBVU 290015Z AUTO 02009G14KT 10SM CLR 32/10 A3000 RMK AO2,M
BAM,2022-09-29 00:15,-116.8743,40.5990,1382.36,86.00,30.20,13.38,260.00,13.00,0.00,30.07,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KBAM 290015Z AUTO 26013G17KT 10SM CLR 30/M01 A3007 RMK AO1,M
CXP,2022-09-29 00:15,-119.7326,39.1923,1431.00,80.60,32.00,17.14,210.00,10.00,0.00,30.13,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.82,KCXP 290015Z AUTO 21010G26KT 10SM CLR 27/00 A3013 RMK AO2,M
HTH,2022-09-29 00:35,-118.6315,38.5448,1282.89,86.00,24.80,10.72,250.00,14.00,0.00,30.06,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.26,KHTH 290035Z AUTO 25014G21KT 10SM CLR 30/M04 A3006 RMK A01,M
TMT,2022-09-29 00:35,-117.1971,39.4643,1749.34,M,M,M,240.00,8.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 290035Z AUTO 24008KT 10SM CLR A3016 RMK AO2,M
