station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2022-10-02 00:15,-119.7326,39.1923,1431.00,73.40,32.00,21.76,60.00,13.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCXP 020015Z AUTO 06013KT 10SM CLR 23/00 A2997 RMK AO2,M
RTS,2022-10-02 00:15,-119.8764,39.6682,1539.00,69.80,32.00,24.59,50.00,5.00,0.00,29.99,M,10.00,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KRTS 020015Z AUTO 05005G11KT 10SM CLR 21/M00 A2999 RMK AO2,M
05U,2022-10-02 00:15,-116.0051,39.6042,1811.23,69.80,23.00,16.98,30.00,5.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,K05U 020015Z AUTO 03005KT 10SM CLR 21/M05 A3003 RMK A01,M
MEV,2022-10-02 00:15,-119.7500,38.9963,1441.42,75.20,33.80,22.02,320.00,10.00,0.00,29.95,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMEV 020015Z AUTO 32010KT 8SM CLR 24/01 A2995 RMK AO2,M
BAM,2022-10-02 00:15,-116.8743,40.5990,1382.36,69.80,32.00,24.59,350.00,3.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KBAM 020015Z AUTO 35003KT 10SM CLR 21/00 A3000 RMK AO1,M
HTH,2022-10-02 00:15,-118.6315,38.5448,1282.89,75.20,30.20,19.05,320.00,13.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KHTH 020015Z AUTO 32013KT 10SM CLR 24/M01 A2994 RMK A01,M
TMT,2022-10-02 00:15,-117.1971,39.4643,1749.34,M,M,M,30.00,7.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 020015Z AUTO 03007KT 10SM CLR A3002 RMK AO2,M
BVU,2022-10-02 00:15,-114.8611,35.9475,671.00,91.40,48.20,22.78,150.00,17.00,0.00,29.76,M,10.00,23.00,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,88.09,KBVU 020015Z AUTO 15017G23KT 10SM SCT110 33/09 A2976 RMK AO2,M
BVU,2022-10-02 00:35,-114.8611,35.9475,671.00,91.40,48.20,22.78,160.00,18.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.09,KBVU 020035Z AUTO 16018KT 10SM CLR 33/09 A2976 RMK AO2,M
CXP,2022-10-02 00:35,-119.7326,39.1923,1431.00,73.40,32.00,21.76,70.00,11.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCXP 020035Z AUTO 07011KT 10SM CLR 23/00 A2997 RMK AO2,M
RTS,2022-10-02 00:35,-119.8764,39.6682,1539.00,69.80,32.00,24.59,60.00,9.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KRTS 020035Z AUTO 06009KT 10SM CLR 21/M00 A3000 RMK AO2,M
05U,2022-10-02 00:35,-116.0051,39.6042,1811.23,68.00,23.00,18.06,10.00,8.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,K05U 020035Z AUTO 01008KT 10SM CLR 20/M05 A3004 RMK A01,M
MEV,2022-10-02 00:35,-119.7500,38.9963,1441.42,75.20,33.80,22.02,340.00,8.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMEV 020035Z AUTO 34008KT 10SM CLR 24/01 A2995 RMK AO2,M
BAM,2022-10-02 00:35,-116.8743,40.5990,1382.36,69.80,32.00,24.59,320.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KBAM 020035Z AUTO 32004KT 10SM CLR 21/00 A3000 RMK AO1,M
HTH,2022-10-02 00:35,-118.6315,38.5448,1282.89,73.40,30.20,20.23,330.00,14.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KHTH 020035Z AUTO 33014KT 10SM CLR 23/M01 A2994 RMK A01,M
P68,2022-10-02 00:53,-116.0056,39.6014,1993.00,65.00,28.00,24.75,360.00,9.00,0.00,30.02,1012.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.90,KP68 020053Z AUTO 36009KT 18/M02 A3002 RMK AO1 SLP121 T01831022,M
DRA,2022-10-02 00:53,-116.0278,36.6206,1009.00,85.00,28.90,13.15,210.00,11.00,0.00,29.84,1006.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.78,KDRA 020053Z AUTO 21011KT 10SM CLR 29/M02 A2984 RMK AO2 SLP061 T02941017,M
LOL,2022-10-02 00:53,-118.5701,40.0684,1192.43,73.00,33.00,23.06,80.00,6.00,0.00,29.95,1012.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KLOL 020053Z AUTO 08006KT 10SM CLR 23/01 A2995 RMK AO2 SLP120 T02280006,M
VGT,2022-10-02 00:53,-115.1933,36.2111,667.00,93.00,35.00,13.07,260.00,11.00,0.00,29.76,1006.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.56,KVGT 020053Z 26011KT 10SM CLR 34/02 A2976 RMK AO2 SLP068 T03390017,M
ELY,2022-10-02 00:53,-114.8453,39.2950,1909.00,66.00,26.10,22.02,160.00,6.00,0.00,30.02,1011.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KELY 020053Z AUTO 16006KT 10SM CLR 19/M03 A3002 RMK AO2 SLP115 T01891033,M
HTH,2022-10-02 00:55,-118.6315,38.5448,1282.89,73.40,33.80,23.39,330.00,13.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KHTH 020055Z AUTO 33013KT 10SM CLR 23/01 A2994 RMK A01,M
TMT,2022-10-02 00:55,-117.1971,39.4643,1749.34,M,M,M,340.00,11.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 020055Z AUTO 34011KT 10SM CLR A3003 RMK AO2,M
RNO,2022-10-02 00:55,-119.7711,39.4839,1341.00,74.00,36.00,25.11,100.00,7.00,0.00,29.95,1010.20,10.00,M,FEW,FEW,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,73.90,KRNO 020055Z 10007KT 10SM FEW080 FEW100 23/02 A2995 RMK AO2 SLP102 T02330022 $,M
RTS,2022-10-02 00:55,-119.8764,39.6682,1539.00,69.80,32.00,24.59,60.00,6.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KRTS 020055Z AUTO 06006KT 10SM CLR 21/M00 A3000 RMK AO2,M
CXP,2022-10-02 00:55,-119.7326,39.1923,1431.00,71.60,32.00,23.13,60.00,12.00,0.00,29.98,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCXP 020055Z AUTO 06012G19KT 10SM CLR 22/00 A2998 RMK AO2,M
