station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2023-09-04 00:04,-117.0904,38.0505,1654.00,58.00,49.00,71.91,360.00,18.00,T,30.02,M,10.00,24.00,BKN,BKN,OVC,M,7000.00,9000.00,11000.00,M,-TSRA,M,M,M,M,M,M,58.00,KTPH 040004Z AUTO 36018G24KT 10SM -TSRA BKN070 BKN090 OVC110 14/09 A3002 RMK AO2 LTG DSNT NE AND S TSB2358 P0000 T01440094,M
05U,2023-09-04 00:10,-116.0051,39.6042,1811.23,50.00,48.20,93.50,M,M,0.00,30.14,M,10.00,M,BKN,BKN,OVC,M,2800.00,3200.00,3800.00,M,M,M,M,M,M,M,M,50.00,K05U 040010Z AUTO 10SM BKN028 BKN032 OVC038 10/09 A3014 RMK A01,M
BVU,2023-09-04 00:15,-114.8611,35.9475,671.00,87.80,55.40,33.29,190.00,20.00,0.00,29.79,M,10.00,27.00,BKN,BKN,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,86.11,KBVU 040015Z AUTO 19020G27KT 10SM BKN090 BKN120 31/13 A2979 RMK AO2,M
CXP,2023-09-04 00:15,-119.7326,39.1923,1431.00,62.60,46.40,55.37,310.00,6.00,0.00,30.08,M,10.00,11.00,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,62.60,KCXP 040015Z AUTO 31006G11KT 10SM SCT075 17/08 A3008 RMK AO2,M
RTS,2023-09-04 00:15,-119.8764,39.6682,1539.00,60.80,42.80,51.45,290.00,12.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KRTS 040015Z AUTO 29012KT 10SM CLR 16/06 A3009 RMK AO2,M
MEV,2023-09-04 00:15,-119.7500,38.9963,1441.42,64.40,41.00,42.28,280.00,11.00,0.00,30.06,M,10.00,M,BKN,OVC,M,M,5500.00,6500.00,M,M,M,M,M,M,M,M,M,64.40,KMEV 040015Z AUTO 28011KT 10SM BKN055 OVC065 18/05 A3006 RMK AO2,M
BAM,2023-09-04 00:15,-116.8743,40.5990,1382.36,53.60,51.80,93.60,0.00,0.00,0.00,30.08,M,10.00,M,SCT,BKN,OVC,M,4300.00,7000.00,8000.00,M,M,M,M,M,M,M,M,53.60,KBAM 040015Z AUTO 00000KT 10SM SCT043 BKN070 OVC080 12/11 A3008 RMK AO1,M
HTH,2023-09-04 00:15,-118.6315,38.5448,1282.89,57.20,51.80,82.12,M,5.00,0.00,30.06,M,2.50,11.00,FEW,BKN,OVC,M,300.00,4300.00,5500.00,M,HZ,M,M,M,M,M,M,57.20,KHTH 040015Z AUTO VRB05G11KT 2 1/2SM HZ FEW003 BKN043 OVC055 14/11 A3006 RMK A01 VIS 1 1/2V5,M
10U,2023-09-04 00:15,-116.1876,41.9532,1637.00,51.80,50.00,93.55,190.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,K10U 040015Z AUTO 19004KT 10SM CLR 11/10 A3004 RMK AO2,M
ELY,2023-09-04 00:18,-114.8453,39.2950,1909.00,59.00,51.00,74.74,200.00,9.00,T,29.98,M,10.00,23.00,FEW,BKN,OVC,M,5000.00,9000.00,11000.00,M,-RA,M,M,M,29.00,150.00,2023-09-03 23:57,59.00,KELY 040018Z AUTO 20009G23KT 10SM -RA FEW050 BKN090 OVC110 15/11 A2998 RMK AO2 PK WND 15029/2357 LTG DSNT W-N RAB02 P0000 T01500106,M
