station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2023-06-13 00:10,-119.7326,39.1923,1431.00,62.60,53.60,72.38,190.00,3.00,0.00,30.05,M,4.00,M,FEW,SCT,BKN,M,2600.00,4900.00,6000.00,M,-RA HZ,M,M,M,M,M,M,62.60,KCXP 130010Z AUTO 19003KT 4SM -RA HZ FEW026 SCT049 BKN060 17/12 A3005 RMK AO2 LTG DSNT N AND NE,M
05U,2023-06-13 00:10,-116.0051,39.6042,1811.23,66.20,42.80,42.57,80.00,12.00,0.00,30.05,M,10.00,M,FEW,FEW,FEW,M,6000.00,6500.00,9000.00,M,M,M,M,M,M,M,M,66.20,K05U 130010Z AUTO 08012KT 10SM FEW060 FEW065 FEW090 19/06 A3005 RMK A01,M
HTH,2023-06-13 00:10,-118.6315,38.5448,1282.89,68.00,51.80,56.13,40.00,18.00,0.00,29.97,M,9.00,M,FEW,FEW,SCT,M,3900.00,5000.00,5500.00,M,M,M,M,M,M,M,M,68.00,KHTH 130010Z AUTO 04018KT 9SM FEW039 FEW050 SCT055 20/11 A2997 RMK A01,M
LAS,2023-06-13 00:14,-115.1634,36.0719,663.00,83.00,42.00,23.68,160.00,8.00,0.00,29.84,M,10.00,M,FEW,FEW,SCT,M,9500.00,13000.00,25000.00,M,M,M,M,M,M,M,M,80.68,KLAS 130014Z 16008KT 10SM FEW095 FEW130 SCT250 28/06 A2984 RMK AO2 T02830056,M
BVU,2023-06-13 00:15,-114.8611,35.9475,671.00,84.20,41.00,21.76,220.00,12.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.52,KBVU 130015Z AUTO 22012KT 10SM CLR 29/05 A2985 RMK AO2,M
RTS,2023-06-13 00:15,-119.8764,39.6682,1539.00,62.60,51.80,67.75,280.00,4.00,0.00,30.05,M,10.00,M,SCT,SCT,BKN,M,5500.00,6500.00,8500.00,M,M,M,M,M,M,M,M,62.60,KRTS 130015Z AUTO 28004KT 10SM SCT055 SCT065 BKN085 17/11 A3005 RMK AO2,M
MEV,2023-06-13 00:15,-119.7500,38.9963,1441.42,60.80,53.60,77.14,140.00,4.00,0.00,30.04,M,10.00,M,BKN,OVC,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,60.80,KMEV 130015Z AUTO 14004KT 10SM BKN070 OVC085 16/12 A3004 RMK AO2,M
BAM,2023-06-13 00:15,-116.8743,40.5990,1382.36,73.40,46.40,38.18,350.00,10.00,0.00,29.98,M,10.00,M,SCT,BKN,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,73.40,KBAM 130015Z AUTO 35010KT 10SM SCT060 BKN090 23/08 A2998 RMK AO1,M
TMT,2023-06-13 00:15,-117.1971,39.4643,1749.34,60.30,46.60,60.53,330.00,9.00,0.00,30.07,M,10.00,M,SCT,SCT,OVC,M,4000.00,4900.00,9000.00,M,M,M,M,M,M,M,M,60.30,KTMT 130015Z AUTO 33009KT 10SM SCT040 SCT049 OVC090 16/08 A3007 RMK AO2 LTG DSNT NW THRU NE T01570081,M
05U,2023-06-13 00:30,-116.0051,39.6042,1811.23,62.60,41.00,45.04,70.00,10.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,K05U 130030Z AUTO 07010KT 10SM CLR 17/05 A3005 RMK A01,M
