station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2023-06-11 00:15,-114.8611,35.9475,671.00,91.40,26.60,9.74,170.00,10.00,0.00,29.74,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.36,KBVU 110015Z AUTO 17010G18KT 10SM CLR 33/M03 A2974 RMK AO2,M
CXP,2023-06-11 00:15,-119.7326,39.1923,1431.00,55.40,50.00,81.99,0.00,0.00,0.00,30.02,M,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,55.40,KCXP 110015Z AUTO 00000KT 10SM FEW095 13/10 A3002 RMK AO2 LTG DSNT SE AND NW,M
RTS,2023-06-11 00:15,-119.8764,39.6682,1539.00,51.80,46.40,81.74,230.00,9.00,0.00,30.02,M,5.00,M,FEW,SCT,OVC,M,3200.00,5000.00,7000.00,M,-DZ,M,M,M,M,M,M,51.80,KRTS 110015Z AUTO 23009KT 5SM -DZ FEW032 SCT050 OVC070 11/08 A3002 RMK AO2,M
MEV,2023-06-11 00:15,-119.7500,38.9963,1441.42,57.20,50.00,76.82,120.00,5.00,0.00,30.01,M,10.00,M,BKN,BKN,BKN,M,6500.00,7500.00,11000.00,M,M,M,M,M,M,M,M,57.20,KMEV 110015Z AUTO 12005KT 10SM BKN065 BKN075 BKN110 14/10 A3001 RMK AO2,M
BAM,2023-06-11 00:15,-116.8743,40.5990,1382.36,64.40,51.80,63.60,240.00,20.00,0.00,29.96,M,10.00,29.00,BKN,OVC,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,64.40,KBAM 110015Z AUTO 24020G29KT 10SM BKN090 OVC110 18/11 A2996 RMK AO1,M
HTH,2023-06-11 00:15,-118.6315,38.5448,1282.89,68.00,44.60,42.85,310.00,6.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KHTH 110015Z AUTO 31006KT 10SM CLR 20/07 A2994 RMK A01,M
TMT,2023-06-11 00:15,-117.1971,39.4643,1749.34,62.40,43.20,49.37,40.00,14.00,0.00,30.02,M,10.00,18.00,SCT,BKN,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,62.40,KTMT 110015Z AUTO 04014G18KT 10SM SCT090 BKN120 17/06 A3002 RMK AO2 LTG DSNT NE AND SE T01690062,M
RNO,2023-06-11 00:16,-119.7711,39.4839,1341.00,61.00,51.00,69.86,290.00,15.00,T,29.95,M,10.00,18.00,BKN,BKN,OVC,M,6500.00,8000.00,10000.00,M,VCTS,M,M,M,M,M,M,61.00,KRNO 110016Z 29015G18KT 10SM VCTS BKN065 BKN080 OVC100 16/11 A2995 RMK AO2 WSHFT 0001 LTG DSNT NW-NE RAE14 CB DSNT N AND E AND SW THRU NW MTN TOPS OBSCD DSNT SW THRU W P0000 T01610106,M
EKO,2023-06-11 00:19,-115.7860,40.8242,1367.00,66.00,46.00,48.43,30.00,12.00,0.00,29.97,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,66.00,KEKO 110019Z AUTO 03012KT 10SM OVC075 19/08 A2997 RMK AO2 LTG DSNT NE AND E AND W TSE2357B2359E01B02E03B05E06B07E13 T01890078,M
RNO,2023-06-11 00:21,-119.7711,39.4839,1341.00,61.00,49.00,64.37,310.00,13.00,T,29.95,M,10.00,18.00,BKN,BKN,OVC,M,6500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,61.00,KRNO 110021Z 31013G18KT 10SM BKN065 BKN080 OVC100 16/09 A2995 RMK AO2 WSHFT 0001 LTG DSNT N RAE14 CB DSNT N AND E AND SW THRU NW MTN TOPS OBSCD DSNT SW THRU W P0000 T01610094,M
