station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2023-08-17 00:15,-114.8611,35.9475,671.00,100.40,48.20,17.28,290.00,10.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.00,KBVU 170015Z AUTO 29010KT 250V310 10SM CLR 38/09 A2987 RMK AO2,M
CXP,2023-08-17 00:15,-119.7326,39.1923,1431.00,86.00,44.60,23.59,M,4.00,0.00,30.14,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,83.07,KCXP 170015Z AUTO VRB04KT 10SM FEW110 30/07 A3014 RMK AO2,M
RTS,2023-08-17 00:15,-119.8764,39.6682,1539.00,87.80,37.40,16.86,30.00,5.00,0.00,30.16,M,10.00,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.16,KRTS 170015Z AUTO 03005G11KT 10SM CLR 31/03 A3016 RMK AO2,M
05U,2023-08-17 00:15,-116.0051,39.6042,1811.23,86.00,46.40,25.26,M,M,0.00,30.21,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.22,K05U 170015Z AUTO 10SM 30/08 A3021 RMK A01,M
MEV,2023-08-17 00:15,-119.7500,38.9963,1441.42,84.20,44.60,24.99,250.00,12.00,0.00,30.15,M,10.00,18.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,81.73,KMEV 170015Z AUTO 25012G18KT 10SM BKN110 29/07 A3015 RMK AO2,M
HTH,2023-08-17 00:15,-118.6315,38.5448,1282.89,93.20,42.80,17.55,50.00,8.00,0.00,30.06,M,10.00,13.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,89.17,KHTH 170015Z AUTO 05008G13KT 10SM FEW120 34/06 A3006 RMK A01,M
10U,2023-08-17 00:15,-116.1876,41.9532,1637.00,93.20,35.60,13.25,20.00,7.00,0.00,30.14,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.76,K10U 170015Z AUTO 02007G12KT 10SM CLR 34/02 A3014 RMK AO2,M
BAM,2023-08-17 00:15,-116.8743,40.5990,1382.36,87.80,44.60,22.27,260.00,4.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.53,KBAM 170015Z AUTO 26004KT 10SM CLR 31/07 A3012 RMK AO1,M
TMT,2023-08-17 00:15,-117.1971,39.4643,1749.34,82.40,45.70,27.62,20.00,7.00,0.00,30.21,M,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.59,KTMT 170015Z AUTO 02007KT CLR 28/08 A3021 RMK AO2 T02800076 PWINO,M
ELY,2023-08-17 00:16,-114.8453,39.2950,1909.00,71.00,54.00,54.92,70.00,21.00,T,30.24,M,2.00,36.00,OVC,M,M,M,9000.00,M,M,M,-TSRA,M,M,M,38.00,110.00,2023-08-17 00:00,71.00,KELY 170016Z AUTO 07021G36KT 2SM -TSRA OVC090 22/12 A3024 RMK AO2 PK WND 11038/0000 VIS 1/2V5 LTG DSNT S AND W RAB02 P0000 T02170122,M
