"Date","Time","Value","Raw"
"06/01/2025","05:33:54","100.0","100",
"06/01/2025","04:10:18","100.0","100",
"06/01/2025","03:54:37","100.0","100",
"06/01/2025","02:23:27","100.0","100",
"06/01/2025","01:06:45","100.0","100",
"05/31/2025","17:34:07","100.0","100",
"05/31/2025","17:33:54","100.0","100",
"05/31/2025","16:10:18","100.0","100",
"05/31/2025","15:54:36","100.0","100",
"05/31/2025","13:06:45","100.0","100",
"05/31/2025","05:33:54","100.0","100",
"05/31/2025","04:10:18","100.0","100",
"05/31/2025","03:54:37","100.0","100",
"05/31/2025","02:23:27","100.0","100",
"05/31/2025","01:06:45","100.0","100",
"05/30/2025","17:34:07","100.0","100",
"05/30/2025","17:33:53","100.0","100",
"05/30/2025","16:10:18","100.0","100",
"05/30/2025","15:54:36","100.0","100",
"05/30/2025","13:06:45","100.0","100",
"05/30/2025","12:45:09","1814.0","1814",
"05/30/2025","05:33:54","100.0","100",
"05/30/2025","04:10:18","100.0","100",
"05/30/2025","03:54:37","100.0","100",
"05/30/2025","02:23:27","100.0","100",
"05/30/2025","01:06:45","100.0","100",
"05/29/2025","17:33:54","100.0","100",
"05/29/2025","16:10:18","100.0","100",
"05/29/2025","15:54:36","100.0","100",
"05/29/2025","13:06:46","100.0","100",
"05/29/2025","05:33:54","100.0","100",
"05/29/2025","04:10:19","100.0","100",
"05/29/2025","03:54:50","100.0","100",
"05/29/2025","03:54:37","100.0","100",
"05/29/2025","02:23:27","100.0","100",
"05/29/2025","01:06:46","100.0","100",
"05/28/2025","22:10:58","57.0","57",
"05/28/2025","17:33:54","100.0","100",
"05/28/2025","16:10:31","100.0","100",
"05/28/2025","16:10:18","100.0","100",
"05/28/2025","15:54:50","100.0","100",
"05/28/2025","15:54:36","100.0","100",
"05/28/2025","13:06:46","100.0","100",
"05/28/2025","05:34:08","100.0","100",
"05/28/2025","04:10:19","100.0","100",
"05/28/2025","03:54:37","100.0","100",
"05/28/2025","02:23:27","100.0","100",
"05/28/2025","01:06:46","100.0","100",
"05/28/2025","00:45:10","102.0","102",
"05/27/2025","17:33:55","100.0","100",
"05/27/2025","16:10:19","100.0","100",
"05/27/2025","15:54:36","100.0","100",
"05/27/2025","14:23:26","1796.0","1796",
"05/27/2025","13:06:46","100.0","100",
"05/27/2025","12:45:42","1522.0","1522",
"05/27/2025","12:45:09","356.0","356",
"05/27/2025","05:34:08","100.0","100",
"05/27/2025","05:33:54","100.0","100",
"05/27/2025","04:10:19","100.0","100",
"05/27/2025","03:54:37","100.0","100",
"05/27/2025","02:23:27","100.0","100",
"05/27/2025","01:06:46","100.0","100",
"05/26/2025","17:33:55","100.0","100",
"05/26/2025","16:10:19","100.0","100",
"05/26/2025","15:54:36","100.0","100",
"05/26/2025","13:06:46","100.0","100",
"05/26/2025","12:45:09","96.0","96",
"05/26/2025","05:34:08","100.0","100",
"05/26/2025","05:33:54","100.0","100",
