"Date","Time","Value","Raw"
"06/01/2025","07:58:39","12.75","1275",
"06/01/2025","02:02:52","12.15","1215",
"05/31/2025","20:00:51","12.74","1274",
"05/31/2025","14:01:09","12.7","1270",
"05/31/2025","08:03:28","12.76","1276",
"05/31/2025","02:01:24","12.74","1274",
"05/30/2025","20:03:21","12.74","1274",
"05/30/2025","14:00:41","12.23","1223",
"05/30/2025","07:59:30","12.76","1276",
"05/30/2025","02:01:19","12.74","1274",
"05/29/2025","19:59:08","12.73","1273",
"05/29/2025","07:59:46","12.75","1275",
"05/29/2025","02:00:14","12.74","1274",
"05/28/2025","20:00:00","12.74","1274",
"05/28/2025","14:01:37","12.73","1273",
"05/28/2025","08:02:09","12.76","1276",
"05/28/2025","02:01:38","12.74","1274",
"05/27/2025","14:00:17","12.73","1273",
"05/27/2025","02:03:18","12.74","1274",
"05/26/2025","20:01:32","12.74","1274",
"05/26/2025","14:01:01","12.32","1232",
"05/26/2025","02:00:42","12.74","1274",
"05/25/2025","20:01:43","12.73","1273",
"05/25/2025","14:02:42","12.22","1222",
"05/25/2025","08:02:23","12.75","1275",
"05/25/2025","02:03:31","12.74","1274",
"05/24/2025","20:03:21","12.7","1270",
"05/24/2025","07:58:54","12.74","1274",
"05/24/2025","02:00:23","12.74","1274",
"05/23/2025","19:58:58","12.74","1274",
"05/23/2025","14:00:56","12.75","1275",
"05/23/2025","08:03:18","12.69","1269",
"05/23/2025","02:01:32","12.74","1274",
"05/22/2025","20:01:03","12.72","1272",
"05/22/2025","19:21:49","11.62","1162",
"05/22/2025","13:58:33","12.75","1275",
"05/22/2025","08:00:43","12.75","1275",
"05/22/2025","02:01:43","12.74","1274",
"05/21/2025","20:02:43","12.73","1273",
"05/21/2025","14:02:22","12.75","1275",
"05/21/2025","02:03:21","12.74","1274",
"05/20/2025","13:58:54","12.73","1273",
"05/20/2025","08:00:23","12.75","1275",
"05/20/2025","01:59:00","12.74","1274",
"05/19/2025","20:00:57","12.73","1273",
"05/19/2025","14:01:11","12.74","1274",
"05/19/2025","08:03:30","12.73","1273",
"05/19/2025","02:01:26","12.73","1273",
"05/18/2025","20:03:24","12.74","1274",
"05/18/2025","14:00:43","12.75","1275",
"05/18/2025","07:59:32","12.76","1276",
"05/18/2025","02:01:21","12.74","1274",
"05/17/2025","19:59:10","12.74","1274",
"05/17/2025","13:58:44","12.72","1272",
"05/17/2025","07:59:48","12.76","1276",
"05/17/2025","02:00:17","12.74","1274",
"05/16/2025","20:00:02","12.72","1272",
"05/16/2025","14:01:40","12.75","1275",
"05/16/2025","08:02:12","12.75","1275",
"05/16/2025","02:01:42","12.73","1273",
"05/15/2025","19:59:36","12.73","1273",
"05/15/2025","14:00:19","12.75","1275",
"05/15/2025","02:03:22","12.74","1274",
"05/14/2025","14:01:05","12.73","1273",
"05/14/2025","07:58:36","12.75","1275",
"05/14/2025","02:00:45","12.74","1274",
"05/13/2025","20:01:45","12.72","1272",
"05/13/2025","14:02:44","12.74","1274",
"05/13/2025","08:02:25","12.76","1276",
"05/12/2025","20:03:23","12.72","1272",
"05/12/2025","13:59:28","12.72","1272",
"05/12/2025","07:58:57","12.76","1276",
"05/11/2025","14:00:59","12.59","1259",
"05/11/2025","07:59:50","12.64","1264",
"05/11/2025","02:00:18","12.74","1274",
"05/10/2025","20:00:03","12.73","1273",
"05/10/2025","14:01:40","12.17","1217",
"05/10/2025","08:02:12","12.76","1276",
"05/10/2025","02:01:43","12.75","1275",
"05/09/2025","14:00:22","12.26","1226",
"05/09/2025","08:00:26","12.76","1276",
"05/09/2025","02:03:21","12.74","1274",
"05/08/2025","20:01:36","12.73","1273",
"05/08/2025","14:01:06","12.76","1276",
"05/08/2025","07:58:39","12.67","1267",
"05/08/2025","02:00:46","12.75","1275",
"05/07/2025","20:01:47","12.74","1274",
"05/07/2025","14:02:47","12.76","1276",
"05/07/2025","02:03:32","12.75","1275",
"05/06/2025","20:03:24","12.55","1255",
"05/06/2025","13:59:28","12.76","1276",
"05/06/2025","07:58:57","12.74","1274",
"05/06/2025","02:00:27","12.73","1273",
"05/05/2025","19:59:02","12.73","1273",
"05/05/2025","02:01:14","12.73","1273",
"05/04/2025","20:03:04","12.68","1268",
"05/04/2025","14:01:49","12.28","1228",
"05/04/2025","07:59:25","12.74","1274",
"05/04/2025","02:02:59","12.73","1273",
"05/03/2025","19:59:14","12.73","1273",
"05/03/2025","14:00:18","12.62","1262",
"05/03/2025","08:01:53","12.73","1273",
"05/03/2025","02:03:14","12.73","1273",
"05/02/2025","20:01:27","12.73","1273",
"05/02/2025","14:01:22","12.32","1232",
"05/02/2025","02:00:35","12.73","1273",
"05/01/2025","20:02:46","12.73","1273",
"05/01/2025","14:00:40","12.73","1273",
"05/01/2025","07:59:55","12.74","1274",
"05/01/2025","02:02:52","12.73","1273",
"04/30/2025","20:01:00","12.71","1271",
"04/30/2025","07:59:04","12.74","1274",
"04/30/2025","02:03:30","12.72","1272",
"04/29/2025","20:00:31","12.72","1272",
"04/29/2025","13:58:54","12.71","1271",
"04/29/2025","08:00:07","12.31","1231",
"04/29/2025","02:00:04","12.72","1272",
"04/28/2025","19:59:33","12.16","1216",
"04/28/2025","13:59:18","12.74","1274",
"04/28/2025","07:59:18","12.71","1271",
"04/28/2025","02:01:15","12.72","1272",
"04/27/2025","20:00:52","12.72","1272",
"04/27/2025","13:59:49","12.67","1267",
"04/27/2025","07:59:35","12.74","1274",
"04/27/2025","02:00:14","12.72","1272",
"04/26/2025","20:00:17","12.72","1272",
"04/26/2025","13:59:50","12.68","1268",
"04/26/2025","07:59:08","12.74","1274",
"04/26/2025","02:00:17","12.72","1272",
"04/25/2025","14:02:38","12.74","1274",
"04/25/2025","02:01:08","12.72","1272",
"04/24/2025","19:58:49","12.72","1272",
"04/24/2025","14:01:47","12.73","1273",
"04/24/2025","07:58:58","12.74","1274",
"04/24/2025","02:01:21","12.72","1272",
"04/23/2025","20:02:57","12.73","1273",
"04/23/2025","14:02:39","12.74","1274",
"04/23/2025","08:02:21","12.74","1274",
"04/23/2025","02:00:34","12.72","1272",
"04/22/2025","19:58:43","12.71","1271",
"04/22/2025","14:03:34","12.74","1274",
"04/22/2025","08:00:08","12.79","1279",
"04/22/2025","02:02:12","12.72","1272",
"04/21/2025","20:03:34","12.73","1273",
"04/21/2025","13:58:48","12.74","1274",
"04/21/2025","07:58:48","12.67","1267",
"04/21/2025","01:59:31","12.72","1272",
"04/20/2025","19:59:48","12.72","1272",
"04/20/2025","14:02:35","12.71","1271",
"04/20/2025","08:02:34","12.74","1274",
"04/20/2025","02:01:25","12.72","1272",
"04/19/2025","14:01:43","12.17","1217",
"04/19/2025","08:00:24","12.74","1274",
"04/19/2025","02:01:00","12.72","1272",
"04/18/2025","14:00:47","12.73","1273",
"04/18/2025","07:59:59","12.73","1273",
"04/18/2025","02:02:22","12.72","1272",
"04/17/2025","22:06:00","13.79","1379",
"04/17/2025","14:02:21","12.6","1260",
"04/17/2025","08:02:24","12.74","1274",
"04/17/2025","01:59:37","12.73","1273",
"04/16/2025","19:59:09","12.72","1272",
"04/16/2025","14:01:22","12.65","1265",
"04/16/2025","07:58:49","12.73","1273",
"04/15/2025","20:01:01","12.72","1272",
"04/15/2025","14:01:19","12.24","1224",
"04/15/2025","08:03:39","12.74","1274",
"04/15/2025","02:01:34","12.72","1272",
"04/14/2025","20:03:33","12.72","1272",
"04/14/2025","14:00:50","12.72","1272",
"04/14/2025","07:59:40","12.73","1273",
"04/14/2025","02:01:29","12.72","1272",
"04/13/2025","19:59:18","12.69","1269",
"04/13/2025","13:58:52","12.56","1256",
"04/13/2025","02:00:26","12.72","1272",
"04/12/2025","20:00:11","12.71","1271",
"04/12/2025","14:01:48","12.72","1272",
"04/12/2025","08:02:19","12.73","1273",
"04/12/2025","02:01:51","12.73","1273",
"04/11/2025","19:59:44","12.72","1272",
"04/11/2025","14:00:28","12.73","1273",
"04/11/2025","08:00:33","12.7","1270",
"04/10/2025","20:01:42","12.7","1270",
"04/10/2025","07:58:43","12.66","1266",
"04/10/2025","02:00:53","12.73","1273",
"04/09/2025","20:01:53","12.72","1272",
"04/09/2025","14:02:52","12.32","1232",
"04/09/2025","08:02:33","12.71","1271",
"04/09/2025","02:03:38","12.73","1273",
"04/08/2025","20:03:32","12.25","1225",
"04/08/2025","13:59:36","12.71","1271",
"04/08/2025","07:59:06","12.74","1274",
"04/07/2025","19:59:10","12.72","1272",
"04/07/2025","14:01:07","12.71","1271",
"04/07/2025","07:59:11","12.73","1273",
"04/06/2025","20:00:36","12.72","1272",
"04/06/2025","13:58:59","12.73","1273",
"04/06/2025","08:00:12","12.74","1274",
"04/06/2025","01:00:09","12.72","1272",
"04/05/2025","18:59:38","12.72","1272",
"04/05/2025","12:59:23","12.73","1273",
"04/05/2025","06:59:23","12.73","1273",
"04/05/2025","01:01:19","12.73","1273",
"04/04/2025","19:00:56","12.72","1272",
"04/04/2025","12:59:55","12.74","1274",
"04/04/2025","06:59:40","12.73","1273",
"04/04/2025","01:00:23","12.73","1273",
"04/03/2025","19:00:22","12.72","1272",
"04/03/2025","12:59:56","12.74","1274",
"04/03/2025","06:59:13","12.73","1273",
"04/03/2025","01:00:23","12.72","1272",
"04/02/2025","19:02:00","12.73","1273",
"04/02/2025","13:02:42","12.74","1274",
"04/02/2025","06:59:29","12.72","1272",
"04/01/2025","18:58:53","12.72","1272",
"04/01/2025","13:01:54","12.73","1273",
"04/01/2025","06:59:01","12.73","1273",
"04/01/2025","01:01:25","12.73","1273",
"03/31/2025","13:02:44","12.72","1272",
"03/31/2025","07:02:26","12.72","1272",
"03/31/2025","01:00:43","12.73","1273",
"03/30/2025","18:58:47","12.72","1272",
"03/30/2025","13:03:40","12.74","1274",
"03/30/2025","07:00:13","12.72","1272",
"03/30/2025","01:02:16","12.73","1273",
"03/29/2025","19:03:38","12.72","1272",
"03/29/2025","12:58:52","12.74","1274",
"03/29/2025","06:58:51","12.69","1269",
"03/29/2025","00:59:35","12.72","1272",
"03/27/2025","19:01:28","12.73","1273",
"03/27/2025","07:00:29","12.73","1273",
"03/27/2025","01:01:04","12.73","1273",
"03/26/2025","18:59:55","12.72","1272",
"03/26/2025","13:00:52","12.74","1274",
"03/26/2025","07:00:05","12.73","1273",
"03/26/2025","01:02:27","12.73","1273",
"03/25/2025","19:02:45","12.73","1273",
"03/25/2025","13:02:25","12.73","1273",
"03/25/2025","00:59:41","12.73","1273",
"03/24/2025","18:59:13","12.73","1273",
"03/24/2025","13:01:27","12.74","1274",
"03/24/2025","06:58:53","12.72","1272",
"03/24/2025","01:03:07","12.73","1273",
"03/23/2025","19:01:06","12.72","1272",
"03/23/2025","13:01:23","12.74","1274",
"03/23/2025","07:03:43","12.73","1273",
"03/22/2025","13:00:56","12.75","1275",
"03/22/2025","06:59:45","12.72","1272",
"03/21/2025","18:59:23","12.72","1272",
"03/21/2025","12:58:56","12.72","1272",
"03/21/2025","07:00:02","12.72","1272",
"03/21/2025","01:00:30","12.76","1276",
"03/20/2025","19:00:15","12.72","1272",
"03/20/2025","13:01:52","12.73","1273",
"03/20/2025","07:02:24","12.66","1266",
"03/20/2025","01:01:54","12.72","1272",
"03/19/2025","18:59:48","12.72","1272",
"03/19/2025","13:00:32","12.73","1273",
"03/19/2025","01:03:33","12.72","1272",
