station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2021-08-31 00:15,-119.7326,39.1923,1431.00,89.60,17.60,7.05,280.00,17.00,0.00,29.89,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.45,KCXP 310015Z AUTO 28017G26KT 10SM CLR 32/M08 A2989 RMK AO2,M
RTS,2021-08-31 00:15,-119.8764,39.6682,1539.00,89.60,8.60,4.74,270.00,17.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.12,KRTS 310015Z AUTO 27017KT 10SM CLR 32/M13 A2992 RMK AO2,M
BVU,2021-08-31 00:15,-114.8611,35.9475,671.00,100.40,44.60,15.08,210.00,13.00,0.00,29.69,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.31,KBVU 310015Z AUTO 21013G20KT 10SM CLR 38/07 A2969 RMK AO2 LTG DSNT E,M
MEV,2021-08-31 00:15,-119.7500,38.9963,1441.42,84.20,26.60,12.23,250.00,11.00,0.00,29.90,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,81.13,KMEV 310015Z AUTO 25011KT 3SM HZ CLR 29/M03 A2990 RMK AO2,M
BAM,2021-08-31 00:15,-116.8743,40.5990,1382.36,91.40,17.60,6.66,230.00,11.00,0.00,29.86,M,7.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.76,KBAM 310015Z AUTO 23011G17KT 7SM CLR 33/M08 A2986 RMK AO1,M
HTH,2021-08-31 00:15,-118.6315,38.5448,1282.89,96.80,17.60,5.63,340.00,13.00,0.00,29.81,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.88,KHTH 310015Z AUTO 34013G19KT 10SM CLR 36/M08 A2981 RMK A01,M
TMT,2021-08-31 00:15,-117.1971,39.4643,1749.34,88.20,20.10,8.20,270.00,12.00,0.00,29.96,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.56,KTMT 310015Z AUTO 27012G15KT 10SM CLR 31/M07 A2996 RMK AO2 T03121066,M
BVU,2021-08-31 00:35,-114.8611,35.9475,671.00,100.40,44.60,15.08,210.00,13.00,0.00,29.69,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.31,KBVU 310035Z AUTO 21013KT 10SM CLR 38/07 A2969 RMK AO2 LTG DSNT E AND SE,M
CXP,2021-08-31 00:35,-119.7326,39.1923,1431.00,89.60,19.40,7.61,260.00,15.00,0.00,29.89,M,10.00,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.54,KCXP 310035Z AUTO 26015G32KT 10SM CLR 32/M07 A2989 RMK AO2,M
RTS,2021-08-31 00:35,-119.8764,39.6682,1539.00,87.80,8.60,5.02,260.00,18.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.82,KRTS 310035Z AUTO 26018KT 10SM CLR 31/M13 A2992 RMK AO2,M
MEV,2021-08-31 00:35,-119.7500,38.9963,1441.42,86.00,23.00,9.94,280.00,9.00,0.00,29.90,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,82.14,KMEV 310035Z AUTO 28009KT 3SM HZ CLR 30/M05 A2990 RMK AO2,M
BAM,2021-08-31 00:35,-116.8743,40.5990,1382.36,91.40,17.60,6.66,240.00,8.00,0.00,29.85,M,7.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.76,KBAM 310035Z AUTO 24008G14KT 7SM CLR 33/M08 A2985 RMK AO1,M
HTH,2021-08-31 00:35,-118.6315,38.5448,1282.89,95.00,19.40,6.43,340.00,13.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.50,KHTH 310035Z AUTO 34013KT 10SM CLR 35/M07 A2981 RMK A01,M
TMT,2021-08-31 00:35,-117.1971,39.4643,1749.34,87.30,19.40,8.19,240.00,6.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.87,KTMT 310035Z AUTO 24006KT 10SM CLR 31/M07 A2996 RMK AO2 T03071070,M
LOL,2021-08-31 00:35,-118.5701,40.0684,1192.43,92.00,23.00,8.25,320.00,13.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.45,KLOL 310035Z AUTO 32013KT 10SM CLR 33/M05 A2979 RMK AO2 WSHFT 0015 T03331050,M
DRA,2021-08-31 00:53,-116.0278,36.6206,1009.00,101.00,33.00,9.48,250.00,10.00,0.00,29.73,1000.90,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.79,KDRA 310053Z AUTO 25010G17KT 10SM CLR 38/01 A2973 RMK AO2 SLP009 T03830006,M
P68,2021-08-31 00:53,-116.0056,39.6014,1993.00,88.00,16.00,6.92,290.00,12.00,0.00,29.93,1004.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.22,KP68 310053Z AUTO 29012KT 31/M09 A2993 RMK AO1 SLP045 T03111089,M
ELY,2021-08-31 00:53,-114.8453,39.2950,1909.00,86.00,21.90,9.49,210.00,11.00,0.00,29.96,1005.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.08,KELY 310053Z AUTO 21011KT 10SM CLR 30/M06 A2996 RMK AO2 SLP050 T03001056,M
