station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RTS,2025-07-03 00:05,-119.8764,39.6682,1539.00,82.40,26.60,12.98,10.00,8.00,0.00,30.00,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.92,KRTS 030005Z AUTO 01008G14KT 10SM CLR 28/M03 A3000 RMK AO2,M
MEV,2025-07-03 00:05,-119.7500,38.9963,1441.42,82.40,24.80,12.05,260.00,16.00,0.00,29.97,M,10.00,27.00,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,79.79,KMEV 030005Z AUTO 26016G27KT 10SM VCTS CLR 28/M04 A2997 RMK AO2 LTG DSNT S AND SW,M
TMT,2025-07-03 00:10,-117.1971,39.4643,1749.34,78.40,39.00,24.35,90.00,13.00,0.00,30.07,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.40,KTMT 030010Z AUTO 09013G23KT 10SM CLR 26/04 A3007 RMK AO2 T02580038,M
BVU,2025-07-03 00:15,-114.8611,35.9475,671.00,91.40,48.20,22.85,340.00,14.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.10,KBVU 030015Z AUTO 34014KT 10SM CLR 33/09 A2981 RMK AO2,M
BAM,2025-07-03 00:15,-116.8743,40.5990,1382.36,87.80,37.40,16.89,150.00,16.00,0.00,29.95,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.17,KBAM 030015Z AUTO 15016G21KT 10SM CLR 31/03 A2995 RMK AO1,M
CXP,2025-07-03 00:15,-119.7326,39.1923,1431.00,84.20,35.60,17.64,280.00,11.00,0.00,29.98,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.34,KCXP 030015Z AUTO 28011G17KT 10SM CLR 29/02 A2998 RMK AO2 LTG DSNT S,M
05U,2025-07-03 00:15,-116.0051,39.6042,1811.23,71.60,41.00,33.02,M,3.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,K05U 030015Z AUTO VRB03KT 10SM CLR 22/05 A3015 RMK A01,M
HTH,2025-07-03 00:15,-118.6315,38.5448,1282.89,87.80,35.60,15.73,150.00,18.00,0.00,29.91,M,10.00,23.00,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,84.12,KHTH 030015Z AUTO 15018G23KT 10SM SCT110 31/02 A2991 RMK A01,M
10U,2025-07-03 00:15,-116.1876,41.9532,1637.00,87.80,24.80,10.14,200.00,15.00,0.00,29.96,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.56,K10U 030015Z AUTO 20015G23KT 170V230 10SM CLR 31/M04 A2996 RMK AO2,M
TMT,2025-07-03 00:30,-117.1971,39.4643,1749.34,77.70,39.00,24.92,110.00,14.00,0.00,30.06,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.70,KTMT 030030Z AUTO 11014G19KT 10SM CLR 25/04 A3006 RMK AO2 T02540038,M
