station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
ELY,2022-08-21 00:00,-114.8453,39.2950,1909.00,83.00,43.00,24.51,20.00,12.00,0.00,30.10,M,10.00,17.00,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,80.73,KELY 210000Z AUTO 02012G17KT 10SM BKN100 28/06 A3010 RMK AO2 WSHFT 2340 T02830061,M
TMT,2022-08-21 00:15,-117.1971,39.4643,1749.34,M,M,M,20.00,8.00,0.00,30.09,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KTMT 210015Z AUTO 02008KT 10SM SCT110 A3009 RMK AO2,M
BAM,2022-08-21 00:15,-116.8743,40.5990,1382.36,93.20,42.80,17.55,330.00,8.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.17,KBAM 210015Z AUTO 33008KT 10SM CLR 34/06 A2998 RMK AO1,M
HTH,2022-08-21 00:15,-118.6315,38.5448,1282.89,95.00,30.20,10.09,320.00,11.00,0.00,29.93,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.48,KHTH 210015Z AUTO 32011G16KT 10SM CLR 35/M01 A2993 RMK A01,M
BVU,2022-08-21 00:15,-114.8611,35.9475,671.00,93.20,57.20,29.99,230.00,16.00,0.00,29.83,M,M,26.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.91,KBVU 210015Z AUTO 23016G26KT 34/14 A2983 RMK AO2 PWINO TSNO,M
CXP,2022-08-21 00:15,-119.7326,39.1923,1431.00,93.20,30.20,10.67,290.00,9.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.09,KCXP 210015Z AUTO 29009KT 260V320 10SM CLR 34/M01 A3001 RMK AO2,M
RTS,2022-08-21 00:15,-119.8764,39.6682,1539.00,91.40,28.40,10.48,300.00,10.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.53,KRTS 210015Z AUTO 30010KT 10SM CLR 33/M02 A3004 RMK AO2,M
MEV,2022-08-21 00:15,-119.7500,38.9963,1441.42,93.20,35.60,13.25,270.00,13.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.76,KMEV 210015Z AUTO 27013KT 10SM CLR 34/02 A3000 RMK AO2,M
HND,2022-08-21 00:18,-115.1344,35.9729,742.79,86.00,60.80,42.80,140.00,11.00,0.00,29.86,M,10.00,20.00,SCT,M,M,M,10000.00,M,M,M,TS,M,M,M,30.00,150.00,2022-08-20 23:59,86.05,KHND 210018Z 14011G20KT 10SM TS SCT100 30/16 A2986 RMK AO2 PK WND 15030/2359 WSHFT 2358 LTG DSNT S,M
LAS,2022-08-21 00:27,-115.1634,36.0719,663.00,93.00,56.00,28.79,170.00,10.00,0.00,29.81,M,10.00,23.00,SCT,SCT,BKN,M,13000.00,16000.00,22000.00,M,M,M,M,M,M,M,M,91.29,KLAS 210027Z 17010G23KT 10SM SCT130 SCT160 BKN220 34/13 A2981 RMK AO2 LTG DSNT SE AND S CB DSNT SE SH DSNT SE-S T03390133,M
