station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
HTH,2021-01-23 00:15,-118.6315,38.5448,1282.89,46.40,17.60,31.28,40.00,15.00,0.00,29.67,M,9.00,22.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,39.45,KHTH 230015Z AUTO 04015G22KT 9SM FEW120 08/M08 A2967 RMK A01,M
BAM,2021-01-23 00:15,-116.8743,40.5990,1382.36,44.60,32.00,61.03,130.00,14.00,0.00,29.63,M,10.00,19.00,SCT,SCT,SCT,M,8000.00,9000.00,12000.00,M,M,M,M,M,M,M,M,37.40,KBAM 230015Z AUTO 13014G19KT 10SM SCT080 SCT090 SCT120 07/00 A2963 RMK AO1,M
MEV,2021-01-23 00:15,-119.7500,38.9963,1441.42,41.00,14.00,32.88,280.00,8.00,0.00,29.71,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,KMEV 230015Z AUTO 28008G16KT 10SM CLR 05/M10 A2971 RMK AO2,M
05U,2021-01-23 00:15,-116.0051,39.6042,1811.23,42.80,24.80,48.67,160.00,14.00,0.00,29.66,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.08,K05U 230015Z AUTO 16014KT 10SM 06/M04 A2966 RMK A01,M
BVU,2021-01-23 00:15,-114.8611,35.9475,671.00,57.20,41.00,54.60,160.00,17.00,0.00,29.76,M,10.00,23.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,57.20,KBVU 230015Z AUTO 16017G23KT 10SM OVC065 14/05 A2976 RMK AO2,M
RTS,2021-01-23 00:15,-119.8764,39.6682,1539.00,37.40,17.60,44.25,320.00,15.00,0.00,29.73,M,10.00,20.00,SCT,SCT,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,27.78,KRTS 230015Z AUTO 32015G20KT 10SM SCT050 SCT060 03/M08 A2973 RMK AO2,M
CXP,2021-01-23 00:15,-119.7326,39.1923,1431.00,41.00,14.00,32.88,270.00,11.00,0.00,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.84,KCXP 230015Z AUTO 27011KT 10SM CLR 05/M10 A2972 RMK AO2,M
BAM,2021-01-23 00:35,-116.8743,40.5990,1382.36,42.80,32.00,65.38,120.00,14.00,0.00,29.63,M,10.00,17.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,35.08,KBAM 230035Z AUTO 12014G17KT 10SM SCT120 06/00 A2963 RMK AO1,M
RTS,2021-01-23 00:35,-119.8764,39.6682,1539.00,35.60,17.60,47.51,310.00,15.00,0.00,29.74,M,10.00,21.00,FEW,SCT,BKN,M,4200.00,4900.00,6000.00,M,M,M,M,M,M,M,M,25.45,KRTS 230035Z AUTO 31015G21KT 10SM FEW042 SCT049 BKN060 02/M08 A2974 RMK AO2,M
CXP,2021-01-23 00:35,-119.7326,39.1923,1431.00,41.00,14.00,32.88,270.00,9.00,0.00,29.72,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,KCXP 230035Z AUTO 27009G16KT 10SM CLR 05/M10 A2972 RMK AO2,M
05U,2021-01-23 00:35,-116.0051,39.6042,1811.23,39.20,24.80,55.95,160.00,14.00,0.00,29.66,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.44,K05U 230035Z AUTO 16014KT 10SM 04/M04 A2966 RMK A01,M
