station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RTS,2023-08-10 00:04,-119.8764,39.6682,1539.00,82.40,28.40,13.96,230.00,12.00,0.00,30.04,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.94,KRTS 100004Z AUTO 23012G17KT 10SM CLR 28/M02 A3004 RMK AO2,M
05U,2023-08-10 00:10,-116.0051,39.6042,1811.23,87.80,26.60,10.91,M,M,0.00,30.03,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.69,K05U 100010Z AUTO 10SM 31/M03 A3003 RMK A01,M
BVU,2023-08-10 00:15,-114.8611,35.9475,671.00,100.40,39.20,12.25,240.00,15.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.43,KBVU 100015Z AUTO 24015KT 10SM CLR 38/04 A2980 RMK AO2,M
CXP,2023-08-10 00:15,-119.7326,39.1923,1431.00,84.20,37.40,18.91,270.00,10.00,0.00,30.01,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.38,KCXP 100015Z AUTO 27010G20KT 10SM CLR 29/03 A3001 RMK AO2,M
MEV,2023-08-10 00:15,-119.7500,38.9963,1441.42,84.20,37.40,18.91,270.00,16.00,0.00,30.00,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.38,KMEV 100015Z AUTO 27016G24KT 10SM CLR 29/03 A3000 RMK AO2,M
HTH,2023-08-10 00:15,-118.6315,38.5448,1282.89,91.40,28.40,10.48,330.00,13.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.53,KHTH 100015Z AUTO 33013KT 10SM CLR 33/M02 A2989 RMK A01,M
10U,2023-08-10 00:15,-116.1876,41.9532,1637.00,87.80,24.80,10.12,260.00,11.00,0.00,30.00,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.56,K10U 100015Z AUTO 26011G22KT 10SM CLR 31/M04 A3000 RMK AO2,M
BAM,2023-08-10 00:15,-116.8743,40.5990,1382.36,89.60,33.80,13.80,350.00,8.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.59,KBAM 100015Z AUTO 35008KT 10SM CLR 32/01 A2994 RMK AO1,M
TMT,2023-08-10 00:15,-117.1971,39.4643,1749.34,88.50,30.00,12.26,250.00,11.00,0.00,30.02,M,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.50,KTMT 100015Z AUTO 25011KT CLR 31/M01 A3002 RMK AO2 T03141012 PWINO,M
RTS,2023-08-10 00:24,-119.8764,39.6682,1539.00,82.40,24.80,12.03,240.00,14.00,0.00,30.04,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.79,KRTS 100024Z AUTO 24014G20KT 10SM CLR 28/M04 A3004 RMK AO2,M
