station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2024-08-12 00:15,-114.8611,35.9475,671.00,102.20,57.20,22.79,150.00,21.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.78,KBVU 120015Z AUTO 15021KT 10SM CLR 39/14 A2984 RMK AO2,M
CXP,2024-08-12 00:15,-119.7326,39.1923,1431.00,84.20,32.00,15.25,270.00,9.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.28,KCXP 120015Z AUTO 27009KT 10SM CLR 29/00 A3009 RMK AO2,M
RTS,2024-08-12 00:15,-119.8764,39.6682,1539.00,86.00,23.00,9.94,240.00,16.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,KRTS 120015Z AUTO 24016KT 10SM CLR 30/M05 A3008 RMK AO2,M
05U,2024-08-12 00:15,-116.0051,39.6042,1811.23,M,M,M,270.00,6.00,0.00,30.07,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K05U 120015Z AUTO 27006G12KT 10SM CLR A3007 RMK A01,M
MEV,2024-08-12 00:15,-119.7500,38.9963,1441.42,84.20,28.40,13.18,280.00,13.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.25,KMEV 120015Z AUTO 28013KT 10SM CLR 29/M02 A3006 RMK AO2,M
BAM,2024-08-12 00:15,-116.8743,40.5990,1382.36,96.80,19.40,6.09,260.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.99,KBAM 120015Z AUTO 26005KT 10SM CLR 36/M07 A2998 RMK AO1,M
HTH,2024-08-12 00:15,-118.6315,38.5448,1282.89,95.00,21.20,6.95,340.00,11.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.62,KHTH 120015Z AUTO 34011KT 10SM CLR 35/M06 A2996 RMK A01,M
10U,2024-08-12 00:15,-116.1876,41.9532,1637.00,87.80,24.80,10.12,240.00,10.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.56,K10U 120015Z AUTO 24010KT 10SM CLR 31/M04 A3003 RMK AO2,M
TMT,2024-08-12 00:15,-117.1971,39.4643,1749.34,91.20,24.80,9.09,300.00,12.00,0.00,30.08,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.06,KTMT 120015Z AUTO 30012G20KT 10SM CLR 33/M04 A3008 RMK AO2 T03291040,M
BVU,2024-08-12 00:35,-114.8611,35.9475,671.00,102.20,57.20,22.79,150.00,18.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.78,KBVU 120035Z AUTO 15018KT 10SM CLR 39/14 A2984 RMK AO2,M
