station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
10U,2025-04-02 00:00,-116.1876,41.9532,1637.00,33.80,28.40,80.36,200.00,5.00,0.00,29.68,M,10.00,10.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,28.53,K10U 020000Z AUTO 20005G10KT 10SM FEW050 01/M02 A2968 RMK AO2,M
WMC,2025-04-02 00:03,-117.8072,40.9019,1315.00,38.00,33.00,82.00,200.00,5.00,0.00,29.70,M,10.00,M,FEW,BKN,OVC,M,1600.00,4400.00,5500.00,M,M,M,M,M,M,M,M,33.52,KWMC 020003Z AUTO 20005KT 10SM FEW016 BKN044 OVC055 03/01 A2970 RMK AO2 T00330006 TSNO,M
MEV,2025-04-02 00:10,-119.7500,38.9963,1441.42,39.20,23.00,51.89,230.00,16.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.80,KMEV 020010Z AUTO 23016KT 10SM CLR 04/M05 A2974 RMK AO2,M
ELY,2025-04-02 00:12,-114.8453,39.2950,1909.00,31.00,24.00,74.97,270.00,15.00,T,29.69,M,1.75,28.00,SCT,BKN,OVC,M,3200.00,4100.00,11000.00,M,-SN,M,M,M,28.00,270.00,2025-04-02 00:08,19.48,KELY 020012Z AUTO 27015G28KT 1 3/4SM -SN SCT032 BKN041 OVC110 M01/M04 A2969 RMK AO2 PK WND 27028/0008 P0000 T10061044,M
BVU,2025-04-02 00:15,-114.8611,35.9475,671.00,64.40,8.60,10.94,230.00,16.00,0.00,29.65,M,10.00,21.00,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.40,KBVU 020015Z AUTO 23016G21KT 10SM FEW110 18/M13 A2965 RMK AO2,M
BAM,2025-04-02 00:15,-116.8743,40.5990,1382.36,33.80,32.00,93.03,270.00,10.00,0.00,29.71,M,0.50,M,BKN,OVC,M,M,300.00,700.00,M,M,M,M,M,M,M,M,M,25.23,KBAM 020015Z AUTO 27010KT 1/2SM BKN003 OVC007 01/00 A2971 RMK AO1,M
CXP,2025-04-02 00:15,-119.7326,39.1923,1431.00,41.00,17.60,38.45,M,6.00,0.00,29.73,M,10.00,22.00,SCT,OVC,M,M,4700.00,5500.00,M,M,M,M,M,M,M,M,M,36.37,KCXP 020015Z AUTO VRB06G22KT 10SM SCT047 OVC055 05/M08 A2973 RMK AO2,M
RTS,2025-04-02 00:15,-119.8764,39.6682,1539.00,35.60,28.40,74.80,240.00,10.00,0.00,29.73,M,10.00,15.00,FEW,SCT,M,M,2300.00,3000.00,M,M,M,M,M,M,M,M,M,27.48,KRTS 020015Z AUTO 24010G15KT 10SM FEW023 SCT030 02/M02 A2973 RMK AO2,M
HTH,2025-04-02 00:15,-118.6315,38.5448,1282.89,48.20,8.60,19.66,260.00,18.00,0.00,29.70,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.07,KHTH 020015Z AUTO 26018G25KT 10SM CLR 09/M13 A2970 RMK A01,M
TMT,2025-04-02 00:15,-117.1971,39.4643,1749.34,32.00,27.30,82.57,250.00,15.00,0.00,29.73,M,5.00,22.00,SCT,BKN,OVC,M,1000.00,3200.00,4500.00,M,-SN,M,M,M,M,M,M,20.78,KTMT 020015Z AUTO 25015G22KT 5SM -SN SCT010 BKN032 OVC045 00/M03 A2973 RMK AO2 T00011026,M
ELY,2025-04-02 00:16,-114.8453,39.2950,1909.00,31.00,25.00,78.16,270.00,15.00,T,29.70,M,1.25,28.00,BKN,BKN,OVC,M,2900.00,3900.00,9000.00,M,-SN,M,M,M,28.00,270.00,2025-04-02 00:08,19.48,KELY 020016Z AUTO 27015G28KT 1 1/4SM -SN BKN029 BKN039 OVC090 M01/M04 A2970 RMK AO2 PK WND 27028/0008 P0000 T10061039,M
LAS,2025-04-02 00:20,-115.1634,36.0719,663.00,64.00,11.00,12.35,300.00,9.00,0.00,29.65,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.00,KLAS 020020Z 30009KT 10SM BKN110 18/M12 A2965 RMK AO2 T01781117,M
10U,2025-04-02 00:20,-116.1876,41.9532,1637.00,33.80,26.60,74.63,330.00,3.00,0.00,29.67,M,9.00,M,FEW,BKN,BKN,M,3400.00,4300.00,5500.00,M,M,M,M,M,M,M,M,30.75,K10U 020020Z AUTO 33003KT 9SM FEW034 BKN043 BKN055 01/M03 A2967 RMK AO2,M
RTS,2025-04-02 00:25,-119.8764,39.6682,1539.00,35.60,26.60,69.46,290.00,9.00,0.00,29.73,M,10.00,M,BKN,BKN,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,27.99,KRTS 020025Z AUTO 29009KT 10SM BKN022 BKN030 02/M03 A2973 RMK AO2,M
ELY,2025-04-02 00:29,-114.8453,39.2950,1909.00,31.00,24.00,74.97,280.00,8.00,T,29.69,M,2.00,21.00,BKN,BKN,OVC,M,2900.00,3700.00,4500.00,M,-SN,M,M,M,28.00,270.00,2025-04-02 00:08,22.88,KELY 020029Z AUTO 28008G21KT 2SM -SN BKN029 BKN037 OVC045 M01/M04 A2969 RMK AO2 PK WND 27028/0008 P0000 T10061044,M
BVU,2025-04-02 00:35,-114.8611,35.9475,671.00,64.40,10.40,11.86,0.00,0.00,0.00,29.63,M,10.00,M,SCT,BKN,M,M,9500.00,11000.00,M,M,M,M,M,M,M,M,M,64.40,KBVU 020035Z AUTO 00000KT 10SM SCT095 BKN110 18/M12 A2963 RMK AO2,M
BAM,2025-04-02 00:35,-116.8743,40.5990,1382.36,35.60,33.80,93.08,340.00,8.00,0.00,29.71,M,10.00,M,SCT,BKN,OVC,M,500.00,2600.00,7000.00,M,M,M,M,M,M,M,M,28.55,KBAM 020035Z AUTO 34008KT 10SM SCT005 BKN026 OVC070 02/01 A2971 RMK AO1,M
CXP,2025-04-02 00:35,-119.7326,39.1923,1431.00,41.00,21.20,44.85,M,4.00,0.00,29.74,M,10.00,12.00,FEW,BKN,BKN,M,4900.00,6000.00,7000.00,M,M,M,M,M,M,M,M,37.93,KCXP 020035Z AUTO VRB04G12KT 10SM FEW049 BKN060 BKN070 05/M06 A2974 RMK AO2,M
MEV,2025-04-02 00:35,-119.7500,38.9963,1441.42,39.20,24.80,55.95,250.00,19.00,0.00,29.74,M,10.00,M,BKN,BKN,BKN,M,3900.00,5500.00,7000.00,M,M,M,M,M,M,M,M,28.96,KMEV 020035Z AUTO 25019KT 10SM BKN039 BKN055 BKN070 04/M04 A2974 RMK AO2,M
HTH,2025-04-02 00:35,-118.6315,38.5448,1282.89,48.20,10.40,21.31,260.00,14.00,0.00,29.70,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.04,KHTH 020035Z AUTO 26014G20KT 10SM CLR 09/M12 A2970 RMK A01,M
TMT,2025-04-02 00:35,-117.1971,39.4643,1749.34,31.00,27.50,86.68,260.00,14.00,0.00,29.73,M,5.00,20.00,SCT,BKN,OVC,M,900.00,3200.00,3900.00,M,-SN,M,M,M,M,M,M,19.87,KTMT 020035Z AUTO 26014G20KT 5SM -SN SCT009 BKN032 OVC039 00/M02 A2973 RMK AO2 T10051025,M
