station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
10U,2024-01-03 00:00,-116.1876,41.9532,1637.00,37.40,23.00,55.68,190.00,6.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K10U 030000Z AUTO 19006KT 10SM CLR 03/M05 A3009 RMK AO2,M
BVU,2024-01-03 00:15,-114.8611,35.9475,671.00,57.20,26.60,30.69,40.00,4.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KBVU 030015Z AUTO 04004KT 10SM CLR 14/M03 A3014 RMK AO2,M
CXP,2024-01-03 00:15,-119.7326,39.1923,1431.00,37.40,24.80,60.04,70.00,10.00,0.00,30.04,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,29.74,KCXP 030015Z AUTO 07010KT 10SM SCT080 03/M04 A3004 RMK AO2,M
RTS,2024-01-03 00:15,-119.8764,39.6682,1539.00,41.00,26.60,56.22,0.00,0.00,0.00,30.02,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,41.00,KRTS 030015Z AUTO 00000KT 10SM OVC075 05/M03 A3002 RMK AO2,M
MEV,2024-01-03 00:15,-119.7500,38.9963,1441.42,39.20,24.80,55.95,350.00,10.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KMEV 030015Z AUTO 35010KT 300V010 10SM CLR 04/M04 A3001 RMK AO2,M
BAM,2024-01-03 00:15,-116.8743,40.5990,1382.36,44.60,26.60,48.96,50.00,5.00,0.00,30.09,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,41.36,KBAM 030015Z AUTO 05005KT 10SM OVC110 07/M03 A3009 RMK AO1,M
HTH,2024-01-03 00:15,-118.6315,38.5448,1282.89,44.60,23.00,42.14,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KHTH 030015Z AUTO 00000KT 10SM CLR 07/M05 A3006 RMK A01,M
TMT,2024-01-03 00:15,-117.1971,39.4643,1749.34,39.60,19.20,43.49,180.00,3.00,0.00,30.09,M,10.00,M,BKN,BKN,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,37.38,KTMT 030015Z AUTO 18003KT 10SM BKN075 BKN090 04/M07 A3009 RMK AO2 T00421071,M
CXP,2024-01-03 00:30,-119.7326,39.1923,1431.00,35.60,24.80,64.46,80.00,10.00,0.00,30.04,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,27.48,KCXP 030030Z AUTO 08010KT 10SM SCT080 02/M04 A3004 RMK AO2,M
HTH,2024-01-03 00:30,-118.6315,38.5448,1282.89,42.80,23.00,45.14,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KHTH 030030Z AUTO 00000KT 10SM CLR 06/M05 A3005 RMK A01,M
BVU,2024-01-03 00:35,-114.8611,35.9475,671.00,55.40,26.60,32.76,30.00,5.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KBVU 030035Z AUTO 03005KT 10SM CLR 13/M03 A3014 RMK AO2,M
RTS,2024-01-03 00:35,-119.8764,39.6682,1539.00,39.20,24.80,55.95,0.00,0.00,0.00,30.02,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,39.20,KRTS 030035Z AUTO 00000KT 10SM OVC075 04/M04 A3002 RMK AO2,M
MEV,2024-01-03 00:35,-119.7500,38.9963,1441.42,37.40,24.80,60.04,350.00,10.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.74,KMEV 030035Z AUTO 35010KT 10SM CLR 03/M04 A3000 RMK AO2,M
BAM,2024-01-03 00:35,-116.8743,40.5990,1382.36,42.80,26.60,52.45,60.00,4.00,0.00,30.09,M,10.00,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,40.03,KBAM 030035Z AUTO 06004KT 10SM BKN090 BKN110 06/M03 A3009 RMK AO1,M
TMT,2024-01-03 00:35,-117.1971,39.4643,1749.34,39.00,19.00,44.14,180.00,4.00,0.00,30.08,M,10.00,M,BKN,BKN,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,35.59,KTMT 030035Z AUTO 18004KT 10SM BKN070 BKN080 04/M07 A3008 RMK AO2 T00391073,M
10U,2024-01-03 00:40,-116.1876,41.9532,1637.00,33.80,23.00,64.23,200.00,4.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K10U 030040Z AUTO 20004KT 10SM CLR 01/M05 A3008 RMK AO2,M
P68,2024-01-03 00:53,-116.0056,39.6014,1993.00,40.00,18.00,40.67,140.00,11.00,0.00,30.08,1019.40,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.58,KP68 030053Z AUTO 14011G16KT 04/M08 A3008 RMK AO1 SLP194 T00441078,M
DRA,2024-01-03 00:53,-116.0278,36.6206,1009.00,51.00,26.00,37.55,250.00,4.00,0.00,30.12,1019.60,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,51.00,KDRA 030053Z AUTO 25004KT 10SM FEW120 11/M03 A3012 RMK AO2 SLP196 T01061033,M
ELY,2024-01-03 00:53,-114.8453,39.2950,1909.00,37.00,13.00,36.79,180.00,8.00,0.00,30.14,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.27,KELY 030053Z AUTO 18008KT 10SM CLR 03/M11 A3014 RMK AO2 SLP232 T00281106,M
VGT,2024-01-03 00:53,-115.1933,36.2111,667.00,58.00,24.00,26.77,0.00,0.00,0.00,30.13,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.00,KVGT 030053Z 00000KT 10SM CLR 14/M04 A3013 RMK AO2 SLP222 T01441044,M
LOL,2024-01-03 00:53,-118.5701,40.0684,1192.43,37.00,26.00,64.11,50.00,3.00,0.00,30.04,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.40,KLOL 030053Z AUTO 05003KT 10SM CLR 03/M03 A3004 RMK AO2 SLP204 T00281033,M
BVU,2024-01-03 00:55,-114.8611,35.9475,671.00,53.60,24.80,32.46,50.00,5.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KBVU 030055Z AUTO 05005KT 10SM CLR 12/M04 A3014 RMK AO2,M
CXP,2024-01-03 00:55,-119.7326,39.1923,1431.00,35.60,24.80,64.46,60.00,5.00,0.00,30.04,M,10.00,15.00,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,30.67,KCXP 030055Z AUTO 06005G15KT 10SM FEW080 02/M04 A3004 RMK AO2,M
INS,2024-01-03 00:55,-115.6733,36.5872,955.00,53.40,20.30,27.06,120.00,5.00,0.00,30.14,1020.30,10.00,M,BKN,OVC,M,M,13000.00,15000.00,M,M,M,M,M,M,M,M,M,53.40,KINS 030055Z AUTO 12005KT 10SM BKN130 OVC150 12/M06 A3014 RMK AO2 SLP203 T01191065 $,M
RNO,2024-01-03 00:55,-119.7711,39.4839,1341.00,39.00,27.00,61.78,0.00,0.00,0.00,30.00,1016.90,10.00,M,BKN,BKN,M,M,9000.00,22000.00,M,M,M,M,M,M,M,M,M,39.00,KRNO 030055Z 00000KT 10SM BKN090 BKN220 04/M03 A3000 RMK AO2 SLP169 T00391028,M
LSV,2024-01-03 00:55,-115.0343,36.2362,570.00,54.70,23.00,28.92,60.00,5.00,0.00,30.11,1019.70,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,54.70,KLSV 030055Z AUTO 06005KT 10SM BKN180 13/M05 A3011 RMK AO2 SLP197 T01261050 $,M
RTS,2024-01-03 00:55,-119.8764,39.6682,1539.00,37.40,24.80,60.04,290.00,5.00,0.00,30.02,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,32.81,KRTS 030055Z AUTO 29005KT 10SM OVC070 03/M04 A3002 RMK AO2,M
MEV,2024-01-03 00:55,-119.7500,38.9963,1441.42,39.20,23.00,51.89,M,5.00,0.00,30.01,M,10.00,11.00,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,34.95,KMEV 030055Z AUTO VRB05G11KT 10SM SCT080 04/M05 A3001 RMK AO2,M
BAM,2024-01-03 00:55,-116.8743,40.5990,1382.36,42.80,26.60,52.45,50.00,5.00,0.00,30.08,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,39.22,KBAM 030055Z AUTO 05005KT 10SM OVC090 06/M03 A3008 RMK AO1,M
HTH,2024-01-03 00:55,-118.6315,38.5448,1282.89,37.40,23.00,55.68,150.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,KHTH 030055Z AUTO 15004KT 10SM CLR 03/M05 A3004 RMK A01,M
TMT,2024-01-03 00:55,-117.1971,39.4643,1749.34,38.00,18.00,43.97,150.00,4.00,0.00,30.08,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,34.43,KTMT 030055Z AUTO 15004KT 10SM SCT080 03/M08 A3008 RMK AO2 T00331078,M
EKO,2024-01-03 00:56,-115.7860,40.8242,1367.00,37.00,24.00,58.99,0.00,0.00,0.00,30.08,1021.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.00,KEKO 030056Z AUTO 00000KT 10SM CLR 03/M04 A3008 RMK AO2 SLP213 T00281044 PWINO $,M
WMC,2024-01-03 00:56,-117.8072,40.9019,1315.00,41.00,26.00,54.84,50.00,4.00,0.00,30.05,1019.80,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,37.93,KWMC 030056Z AUTO 05004KT 10SM OVC060 05/M03 A3005 RMK AO2 SLP198 T00501033,M
NFL,2024-01-03 00:56,-118.7010,39.4166,1199.00,36.00,26.00,66.69,20.00,7.00,0.00,30.02,1013.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.65,KNFL 030056Z AUTO 02007KT 10SM CLR 02/M03 A3002 RMK AO2 SLP137 T00221033 $,M
HND,2024-01-03 00:56,-115.1344,35.9729,742.79,55.00,25.00,31.11,30.00,4.00,0.00,30.16,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KHND 030056Z 03004KT 10SM CLR 13/M04 A3016 RMK AO2 SLP232 T01281039,M
TPH,2024-01-03 00:56,-117.0904,38.0505,1654.00,39.00,21.00,48.06,150.00,6.00,0.00,30.13,1021.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.96,KTPH 030056Z AUTO 15006KT 10SM CLR 04/M06 A3013 RMK AO2 SLP219 T00391061,M
LAS,2024-01-03 00:56,-115.1634,36.0719,663.00,57.00,24.00,27.75,80.00,5.00,0.00,30.13,1020.30,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,57.00,KLAS 030056Z 08005KT 10SM SCT150 BKN200 14/M04 A3013 RMK AO2 SLP203 T01391044,M
10U,2024-01-03 01:00,-116.1876,41.9532,1637.00,35.60,23.00,59.79,180.00,4.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K10U 030100Z AUTO 18004KT 10SM CLR 02/M05 A3008 RMK AO2,M
05U,2024-01-03 01:00,-116.0051,39.6042,1811.23,39.20,17.60,41.24,280.00,9.00,0.00,30.10,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,K05U 030100Z AUTO 28009KT 10SM 04/M08 A3010 RMK A01,M
BVU,2024-01-03 01:15,-114.8611,35.9475,671.00,53.60,24.80,32.46,50.00,6.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KBVU 030115Z AUTO 05006KT 10SM CLR 12/M04 A3014 RMK AO2,M
CXP,2024-01-03 01:15,-119.7326,39.1923,1431.00,33.80,24.80,69.25,350.00,4.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,KCXP 030115Z AUTO 35004KT 10SM CLR 01/M04 A3003 RMK AO2,M
RTS,2024-01-03 01:15,-119.8764,39.6682,1539.00,35.60,24.80,64.46,280.00,5.00,0.00,30.02,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,30.67,KRTS 030115Z AUTO 28005KT 10SM OVC070 02/M04 A3002 RMK AO2,M
MEV,2024-01-03 01:15,-119.7500,38.9963,1441.42,44.60,21.20,39.06,170.00,20.00,0.00,29.99,M,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,35.87,KMEV 030115Z AUTO 17020KT 10SM BKN080 07/M06 A2999 RMK AO2,M
BAM,2024-01-03 01:15,-116.8743,40.5990,1382.36,42.80,26.60,52.45,60.00,6.00,0.00,30.07,M,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,38.54,KBAM 030115Z AUTO 06006KT 10SM BKN080 06/M03 A3007 RMK AO1,M
HTH,2024-01-03 01:15,-118.6315,38.5448,1282.89,37.40,23.00,55.68,200.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,KHTH 030115Z AUTO 20004KT 10SM CLR 03/M05 A3004 RMK A01,M
TMT,2024-01-03 01:15,-117.1971,39.4643,1749.34,35.80,17.60,47.14,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.80,KTMT 030115Z AUTO 00000KT 10SM CLR 02/M08 A3007 RMK AO2 T00211080,M
10U,2024-01-03 01:20,-116.1876,41.9532,1637.00,35.60,24.80,64.46,200.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K10U 030120Z AUTO 20004KT 10SM CLR 02/M04 A3007 RMK AO2,M
05U,2024-01-03 01:20,-116.0051,39.6042,1811.23,37.40,17.60,44.25,330.00,7.00,0.00,30.11,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.36,K05U 030120Z AUTO 33007KT 10SM 03/M08 A3011 RMK A01,M
BVU,2024-01-03 01:35,-114.8611,35.9475,671.00,53.60,26.60,34.98,50.00,5.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KBVU 030135Z AUTO 05005KT 10SM CLR 12/M03 A3014 RMK AO2,M
CXP,2024-01-03 01:35,-119.7326,39.1923,1431.00,33.80,24.80,69.25,0.00,0.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,KCXP 030135Z AUTO 00000KT 10SM CLR 01/M04 A3002 RMK AO2,M
RTS,2024-01-03 01:35,-119.8764,39.6682,1539.00,35.60,24.80,64.46,0.00,0.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,7000.00,7500.00,M,M,M,M,M,M,M,M,M,35.60,KRTS 030135Z AUTO 00000KT 10SM BKN070 OVC075 02/M04 A3002 RMK AO2,M
MEV,2024-01-03 01:35,-119.7500,38.9963,1441.42,44.60,21.20,39.06,170.00,19.00,0.00,29.98,M,10.00,25.00,BKN,BKN,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,36.10,KMEV 030135Z AUTO 17019G25KT 10SM BKN075 BKN085 07/M06 A2998 RMK AO2,M
BAM,2024-01-03 01:35,-116.8743,40.5990,1382.36,41.00,26.60,56.22,50.00,6.00,0.00,30.07,M,10.00,M,SCT,OVC,M,M,8000.00,8500.00,M,M,M,M,M,M,M,M,M,36.37,KBAM 030135Z AUTO 05006KT 10SM SCT080 OVC085 05/M03 A3007 RMK AO1,M
HTH,2024-01-03 01:35,-118.6315,38.5448,1282.89,39.20,23.00,51.89,190.00,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,KHTH 030135Z AUTO 19005KT 10SM CLR 04/M05 A3004 RMK A01,M
TMT,2024-01-03 01:35,-117.1971,39.4643,1749.34,35.40,16.70,46.06,200.00,3.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.58,KTMT 030135Z AUTO 20003KT 10SM CLR 02/M08 A3007 RMK AO2 T00191085,M
10U,2024-01-03 01:40,-116.1876,41.9532,1637.00,35.60,23.00,59.79,160.00,6.00,0.00,30.06,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,29.87,K10U 030140Z AUTO 16006KT 10SM SCT110 02/M05 A3006 RMK AO2,M
P68,2024-01-03 01:53,-116.0056,39.6014,1993.00,35.00,17.00,47.41,130.00,5.00,0.00,30.08,1020.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.96,KP68 030153Z AUTO 13005KT 02/M08 A3008 RMK AO1 SLP203 T00171083,M
DRA,2024-01-03 01:53,-116.0278,36.6206,1009.00,49.00,26.00,40.45,180.00,3.00,0.00,30.14,1020.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.12,KDRA 030153Z AUTO 18003KT 10SM CLR 09/M03 A3014 RMK AO2 SLP203 T00941033,M
ELY,2024-01-03 01:53,-114.8453,39.2950,1909.00,32.00,13.00,44.90,210.00,8.00,0.00,30.11,1023.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KELY 030153Z AUTO 21008KT 10SM CLR 00/M11 A3011 RMK AO2 SLP234 T00001106,M
