station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2022-08-26 00:03,-117.0904,38.0505,1654.00,80.00,46.00,30.11,110.00,23.00,T,30.16,M,10.00,34.00,SCT,M,M,M,10000.00,M,M,M,-RA,M,M,M,34.00,100.00,2022-08-26 00:01,79.26,KTPH 260003Z AUTO 11023G34KT 10SM -RA SCT100 27/08 A3016 RMK AO2 PK WND 10034/0001 LTG DSNT SE RAB2358 P0000 T02670078,M
BAM,2022-08-26 00:15,-116.8743,40.5990,1382.36,96.80,32.00,10.27,230.00,7.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.19,KBAM 260015Z AUTO 23007KT 10SM CLR 36/00 A3004 RMK AO1,M
RTS,2022-08-26 00:15,-119.8764,39.6682,1539.00,89.60,24.80,9.56,250.00,15.00,0.00,30.13,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.88,KRTS 260015Z AUTO 25015G20KT 10SM CLR 32/M04 A3013 RMK AO2,M
TMT,2022-08-26 00:15,-117.1971,39.4643,1749.34,M,M,M,10.00,7.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 260015Z AUTO 01007KT 10SM CLR A3014 RMK AO2,M
MEV,2022-08-26 00:15,-119.7500,38.9963,1441.42,91.40,32.00,12.14,270.00,14.00,0.00,30.09,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.91,KMEV 260015Z AUTO 27014G22KT 10SM CLR 33/M00 A3009 RMK AO2,M
HTH,2022-08-26 00:15,-118.6315,38.5448,1282.89,93.20,28.40,9.91,320.00,10.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.89,KHTH 260015Z AUTO 32010KT 10SM CLR 34/M02 A3001 RMK A01,M
CXP,2022-08-26 00:15,-119.7326,39.1923,1431.00,89.60,28.40,11.09,270.00,9.00,0.00,30.11,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.17,KCXP 260015Z AUTO 27009G21KT 10SM CLR 32/M02 A3011 RMK AO2,M
BVU,2022-08-26 00:15,-114.8611,35.9475,671.00,95.00,50.00,21.79,50.00,4.00,0.00,29.93,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.89,KBVU 260015Z AUTO 05004KT 35/10 A2993 RMK AO2 PWINO TSNO,M
LSV,2022-08-26 00:25,-115.0343,36.2362,570.00,100.40,53.60,21.11,M,3.00,0.00,M,1009.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.44,KLSV 260025Z VRB03KT 10SM CLR 38/12 A2990 RMKA02A LTG DSNT N NW SLP099 $,M
CXP,2022-08-26 00:35,-119.7326,39.1923,1431.00,89.60,28.40,11.09,270.00,13.00,0.00,30.11,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.17,KCXP 260035Z AUTO 27013G20KT 10SM CLR 32/M02 A3011 RMK AO2,M
