station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MEV,2025-05-06 00:10,-119.7500,38.9963,1441.42,62.60,19.40,18.71,340.00,5.00,0.00,29.96,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KMEV 060010Z AUTO 34005G16KT 10SM CLR 17/M07 A2996 RMK AO2,M
BVU,2025-05-06 00:15,-114.8611,35.9475,671.00,57.20,53.60,87.74,0.00,0.00,0.00,29.75,M,5.00,M,FEW,SCT,OVC,M,3300.00,5000.00,7000.00,M,-RA,M,M,M,M,M,M,57.20,KBVU 060015Z AUTO 00000KT 5SM -RA FEW033 SCT050 OVC070 14/12 A2975 RMK AO2,M
BAM,2025-05-06 00:15,-116.8743,40.5990,1382.36,64.40,19.40,17.56,360.00,19.00,0.00,29.92,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KBAM 060015Z AUTO 36019G24KT 10SM CLR 18/M07 A2992 RMK AO1,M
CXP,2025-05-06 00:15,-119.7326,39.1923,1431.00,64.40,17.60,16.26,340.00,9.00,0.00,29.97,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCXP 060015Z AUTO 34009G20KT 10SM CLR 18/M08 A2997 RMK AO2,M
RTS,2025-05-06 00:15,-119.8764,39.6682,1539.00,62.60,10.40,12.63,60.00,13.00,0.00,29.99,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KRTS 060015Z AUTO 06013G19KT 10SM CLR 17/M12 A2999 RMK AO2,M
HTH,2025-05-06 00:15,-118.6315,38.5448,1282.89,64.40,21.20,18.96,M,M,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KHTH 060015Z AUTO 17.58333318G23KT 10SM CLR 18/M06 A2994 RMK A01,M
TMT,2025-05-06 00:15,-117.1971,39.4643,1749.34,57.20,27.70,32.12,320.00,7.00,0.00,29.95,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KTMT 060015Z AUTO 32007G20KT 10SM CLR 14/M02 A2995 RMK AO2 T01401024,M
BVU,2025-05-06 00:35,-114.8611,35.9475,671.00,59.00,55.40,87.83,230.00,5.00,0.00,29.75,M,10.00,M,FEW,FEW,OVC,M,700.00,4200.00,7000.00,M,-RA,M,M,M,M,M,M,59.00,KBVU 060035Z AUTO 23005KT 10SM -RA FEW007 FEW042 OVC070 15/13 A2975 RMK AO2,M
BAM,2025-05-06 00:35,-116.8743,40.5990,1382.36,64.40,17.60,16.26,340.00,20.00,0.00,29.92,M,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KBAM 060035Z AUTO 34020G27KT 10SM CLR 18/M08 A2992 RMK AO1,M
CXP,2025-05-06 00:35,-119.7326,39.1923,1431.00,64.40,15.80,15.04,350.00,13.00,0.00,29.98,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCXP 060035Z AUTO 35013G18KT 10SM CLR 18/M09 A2998 RMK AO2,M
RTS,2025-05-06 00:35,-119.8764,39.6682,1539.00,62.60,10.40,12.63,60.00,14.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KRTS 060035Z AUTO 06014KT 10SM CLR 17/M12 A2999 RMK AO2,M
MEV,2025-05-06 00:35,-119.7500,38.9963,1441.42,64.40,19.40,17.56,10.00,9.00,0.00,29.96,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KMEV 060035Z AUTO 01009G15KT 10SM CLR 18/M07 A2996 RMK AO2,M
HTH,2025-05-06 00:35,-118.6315,38.5448,1282.89,64.40,21.20,18.96,10.00,19.00,0.00,29.94,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KHTH 060035Z AUTO 01019G24KT 10SM CLR 18/M06 A2994 RMK A01,M
TMT,2025-05-06 00:35,-117.1971,39.4643,1749.34,57.20,26.60,30.69,360.00,15.00,0.00,29.95,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KTMT 060035Z AUTO 36015G18KT 10SM CLR 14/M03 A2995 RMK AO2 T01401030,M
P68,2025-05-06 00:53,-116.0056,39.6014,1993.00,57.00,21.00,24.45,350.00,18.00,0.00,29.90,1008.20,M,25.00,M,M,M,M,M,M,M,M,M,M,M,M,29.00,360.00,2025-05-05 23:57,57.00,KP68 060053Z AUTO 35018G25KT 14/M06 A2990 RMK AO1 PK WND 36029/2357 SLP082 T01391061,M
DRA,2025-05-06 00:53,-116.0278,36.6206,1009.00,69.00,46.00,43.67,M,5.00,T,29.71,1002.60,10.00,M,SCT,BKN,M,M,9500.00,11000.00,M,M,M,M,M,M,M,M,M,69.00,KDRA 060053Z AUTO VRB05KT 10SM SCT095 BKN110 21/08 A2971 RMK AO2 RAB2357E07 SLP026 P0000 T02060078,M
ELY,2025-05-06 00:53,-114.8453,39.2950,1909.00,52.00,38.00,58.71,350.00,14.00,T,29.84,1005.80,10.00,23.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,26.00,330.00,2025-05-06 00:18,52.00,KELY 060053Z AUTO 35014G23KT 10SM OVC060 11/03 A2984 RMK AO2 PK WND 33026/0018 RAB2356E29 SLP058 P0000 T01110033,M
