station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TMT,2022-09-28 00:15,-117.1971,39.4643,1749.34,M,M,M,230.00,6.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 280015Z AUTO 23006KT 10SM CLR A3016 RMK AO2,M
CXP,2022-09-28 00:15,-119.7326,39.1923,1431.00,82.40,37.40,20.04,280.00,14.00,0.00,30.09,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.14,KCXP 280015Z AUTO 28014G23KT 10SM CLR 28/03 A3009 RMK AO2,M
BVU,2022-09-28 00:15,-114.8611,35.9475,671.00,95.00,39.20,14.44,30.00,4.00,0.00,29.93,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.57,KBVU 280015Z AUTO 03004KT 35/04 A2993 RMK AO2 TSNO,M
RTS,2022-09-28 00:15,-119.8764,39.6682,1539.00,80.60,37.40,21.25,240.00,17.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.02,KRTS 280015Z AUTO 24017KT 10SM CLR 27/03 A3011 RMK AO2,M
05U,2022-09-28 00:15,-116.0051,39.6042,1811.23,80.60,17.60,9.40,110.00,3.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.45,K05U 280015Z AUTO 11003KT 10SM CLR 27/M08 A3019 RMK A01,M
MEV,2022-09-28 00:15,-119.7500,38.9963,1441.42,82.40,28.40,13.96,250.00,14.00,0.00,30.09,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.94,KMEV 280015Z AUTO 25014G21KT 10SM CLR 28/M02 A3009 RMK AO2,M
HTH,2022-09-28 00:15,-118.6315,38.5448,1282.89,89.60,26.60,10.30,170.00,9.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.02,KHTH 280015Z AUTO 17009KT 10SM CLR 32/M03 A3001 RMK A01,M
BAM,2022-09-28 00:15,-116.8743,40.5990,1382.36,86.00,30.20,13.38,150.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KBAM 280015Z AUTO 15004KT 10SM CLR 30/M01 A3007 RMK AO1,M
HTH,2022-09-28 00:35,-118.6315,38.5448,1282.89,87.80,28.40,11.74,180.00,10.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.84,KHTH 280035Z AUTO 18010KT 10SM CLR 31/M02 A3001 RMK A01,M
BVU,2022-09-28 00:35,-114.8611,35.9475,671.00,95.00,39.20,14.44,30.00,5.00,0.00,29.93,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.57,KBVU 280035Z AUTO 03005KT 35/04 A2993 RMK AO2 TSNO,M
CXP,2022-09-28 00:35,-119.7326,39.1923,1431.00,80.60,37.40,21.25,280.00,15.00,0.00,30.10,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.02,KCXP 280035Z AUTO 28015G22KT 10SM CLR 27/03 A3010 RMK AO2,M
RTS,2022-09-28 00:35,-119.8764,39.6682,1539.00,78.80,35.60,21.00,240.00,14.00,0.00,30.12,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KRTS 280035Z AUTO 24014G20KT 10SM CLR 26/02 A3012 RMK AO2,M
05U,2022-09-28 00:35,-116.0051,39.6042,1811.23,78.80,19.40,10.78,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,K05U 280035Z AUTO 00000KT 10SM CLR 26/M07 A3019 RMK A01,M
MEV,2022-09-28 00:35,-119.7500,38.9963,1441.42,80.60,30.20,15.94,280.00,15.00,0.00,30.09,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.77,KMEV 280035Z AUTO 28015G21KT 10SM CLR 27/M01 A3009 RMK AO2,M
BAM,2022-09-28 00:35,-116.8743,40.5990,1382.36,86.00,30.20,13.38,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KBAM 280035Z AUTO 00000KT 10SM CLR 30/M01 A3007 RMK AO1,M
TMT,2022-09-28 00:35,-117.1971,39.4643,1749.34,M,M,M,230.00,6.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 280035Z AUTO 23006KT 10SM CLR A3016 RMK AO2,M
ELY,2022-09-28 00:53,-114.8453,39.2950,1909.00,73.00,24.10,15.95,220.00,7.00,0.00,30.22,1016.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KELY 280053Z AUTO 22007KT 10SM CLR 23/M04 A3022 RMK AO2 SLP163 T02281044,M
P68,2022-09-28 00:53,-116.0056,39.6014,1993.00,78.00,19.00,10.84,190.00,11.00,0.00,30.17,1014.70,M,14.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.10,KP68 280053Z AUTO 19011G14KT 26/M07 A3017 RMK AO1 SLP147 T02561072,M
LOL,2022-09-28 00:53,-118.5701,40.0684,1192.43,88.00,32.00,13.51,220.00,7.00,0.00,29.99,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.24,KLOL 280053Z AUTO 22007KT 10SM CLR 31/00 A2999 RMK AO2 SLP121 T03110000,M
DRA,2022-09-28 00:53,-116.0278,36.6206,1009.00,92.00,30.00,11.02,240.00,11.00,0.00,29.99,1011.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.07,KDRA 280053Z AUTO 24011KT 10SM CLR 33/M01 A2999 RMK AO2 SLP112 T03331011,M
VGT,2022-09-28 00:53,-115.1933,36.2111,667.00,97.00,41.00,14.57,120.00,8.00,0.00,29.92,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.58,KVGT 280053Z 12008KT 10SM CLR 36/05 A2992 RMK AO2 SLP121 T03610050,M
05U,2022-09-28 00:55,-116.0051,39.6042,1811.23,77.00,17.60,10.59,230.00,6.00,0.00,30.19,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,K05U 280055Z AUTO 23006G12KT 10SM CLR 25/M08 A3019 RMK A01,M
BVU,2022-09-28 00:55,-114.8611,35.9475,671.00,95.00,41.00,15.49,40.00,6.00,0.00,29.93,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.70,KBVU 280055Z AUTO 04006KT 35/05 A2993 RMK AO2 TSNO,M
CXP,2022-09-28 00:55,-119.7326,39.1923,1431.00,78.80,35.60,21.00,260.00,12.00,0.00,30.10,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCXP 280055Z AUTO 26012G24KT 230V290 10SM CLR 26/02 A3010 RMK AO2,M
RTS,2022-09-28 00:55,-119.8764,39.6682,1539.00,77.00,28.40,16.67,250.00,16.00,0.00,30.12,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KRTS 280055Z AUTO 25016G23KT 10SM CLR 25/M02 A3012 RMK AO2,M
MEV,2022-09-28 00:55,-119.7500,38.9963,1441.42,78.80,33.80,19.55,260.00,12.00,0.00,30.09,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KMEV 280055Z AUTO 26012G20KT 10SM CLR 26/01 A3009 RMK AO2,M
BAM,2022-09-28 00:55,-116.8743,40.5990,1382.36,84.20,30.20,14.18,160.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.26,KBAM 280055Z AUTO 16004KT 10SM CLR 29/M01 A3007 RMK AO1,M
HTH,2022-09-28 00:55,-118.6315,38.5448,1282.89,87.80,28.40,11.74,140.00,10.00,0.00,30.01,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.84,KHTH 280055Z AUTO 14010G16KT 10SM CLR 31/M02 A3001 RMK A01,M
