station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
HND,2024-02-06 00:04,-115.1344,35.9729,742.79,48.20,44.60,87.28,50.00,4.00,0.00,29.90,M,10.00,M,SCT,OVC,M,M,800.00,7500.00,M,M,M,M,M,M,M,M,M,46.34,KHND 060004Z 05004KT 10SM SCT008 OVC075 09/07 A2990 RMK AO2,M
TPH,2024-02-06 00:04,-117.0904,38.0505,1654.00,40.00,35.00,82.15,160.00,15.00,0.00,29.80,M,10.00,21.00,BKN,OVC,M,M,1300.00,2100.00,M,M,M,M,M,M,M,M,M,31.15,KTPH 060004Z AUTO 16015G21KT 10SM BKN013 OVC021 04/02 A2980 RMK AO2 T00440017,M
BVU,2024-02-06 00:15,-114.8611,35.9475,671.00,51.80,41.00,66.48,330.00,12.00,0.00,29.87,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KBVU 060015Z AUTO 33012G17KT 10SM CLR 11/05 A2987 RMK AO2,M
CXP,2024-02-06 00:15,-119.7326,39.1923,1431.00,42.80,26.60,52.45,210.00,4.00,0.00,29.74,M,10.00,M,FEW,FEW,M,M,6500.00,12000.00,M,M,M,M,M,M,M,M,M,40.03,KCXP 060015Z AUTO 21004KT 10SM FEW065 FEW120 06/M03 A2974 RMK AO2,M
RTS,2024-02-06 00:15,-119.8764,39.6682,1539.00,39.20,30.20,69.88,290.00,11.00,0.00,29.72,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,31.57,KRTS 060015Z AUTO 29011KT 10SM OVC055 04/M01 A2972 RMK AO2,M
05U,2024-02-06 00:15,-116.0051,39.6042,1811.23,M,M,M,320.00,12.00,0.00,29.83,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K05U 060015Z AUTO 32012KT 10SM A2983 RMK A01,M
MEV,2024-02-06 00:15,-119.7500,38.9963,1441.42,39.20,28.40,64.93,160.00,13.00,0.00,29.72,M,10.00,M,FEW,BKN,BKN,M,7000.00,8500.00,10000.00,M,M,M,M,M,M,M,M,30.79,KMEV 060015Z AUTO 16013KT 10SM FEW070 BKN085 BKN100 04/M02 A2972 RMK AO2,M
BAM,2024-02-06 00:15,-116.8743,40.5990,1382.36,44.60,33.80,65.61,240.00,8.00,0.00,29.77,M,10.00,M,SCT,BKN,OVC,M,5000.00,5500.00,7500.00,M,M,M,M,M,M,M,M,39.63,KBAM 060015Z AUTO 24008KT 10SM SCT050 BKN055 OVC075 07/01 A2977 RMK AO1,M
HTH,2024-02-06 00:15,-118.6315,38.5448,1282.89,48.20,32.00,53.27,160.00,15.00,0.00,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.78,KHTH 060015Z AUTO 16015KT 10SM CLR 09/M00 A2971 RMK A01,M
TMT,2024-02-06 00:15,-117.1971,39.4643,1749.34,42.40,29.00,58.78,210.00,9.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.45,KTMT 060015Z AUTO 21009KT 10SM CLR 06/M02 A2976 RMK AO2 T00581017,M
