station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
WMC,2023-01-15 00:03,-117.8072,40.9019,1315.00,39.00,35.00,85.76,160.00,13.00,T,29.57,M,10.00,19.00,BKN,BKN,OVC,M,2000.00,3500.00,4600.00,M,M,M,M,M,M,M,M,30.54,KWMC 150003Z AUTO 16013G19KT 10SM BKN020 BKN035 OVC046 04/02 A2957 RMK AO2 RAE03 P0000 T00390017,M
TPH,2023-01-15 00:03,-117.0904,38.0505,1654.00,39.00,35.00,85.76,180.00,14.00,0.00,29.66,M,10.00,22.00,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,30.19,KTPH 150003Z AUTO 18014G22KT 10SM OVC014 04/02 A2966 RMK AO2 T00390017,M
05U,2023-01-15 00:10,-116.0051,39.6042,1811.23,37.40,30.20,74.98,160.00,9.00,0.00,29.67,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.23,K05U 150010Z AUTO 16009KT 10SM 03/M01 A2967 RMK A01,M
WMC,2023-01-15 00:13,-117.8072,40.9019,1315.00,39.00,35.00,85.76,180.00,12.00,T,29.56,M,10.00,M,SCT,BKN,OVC,M,2100.00,3500.00,4600.00,M,M,M,M,M,M,M,M,30.91,KWMC 150013Z AUTO 18012KT 10SM SCT021 BKN035 OVC046 04/02 A2956 RMK AO2 RAE03 P0000 T00390017,M
BVU,2023-01-15 00:15,-114.8611,35.9475,671.00,51.80,35.60,53.81,140.00,10.00,0.00,29.80,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,51.80,KBVU 150015Z AUTO 14010KT 10SM OVC050 11/02 A2980 RMK AO2,M
CXP,2023-01-15 00:15,-119.7326,39.1923,1431.00,37.40,33.80,86.69,M,3.00,0.00,29.59,M,10.00,M,FEW,FEW,FEW,M,1800.00,2900.00,3300.00,M,M,M,M,M,M,M,M,34.86,KCXP 150015Z AUTO VRB03KT 10SM FEW018 FEW029 FEW033 03/01 A2959 RMK AO2,M
RTS,2023-01-15 00:15,-119.8764,39.6682,1539.00,35.60,30.20,80.51,220.00,9.00,0.00,29.60,M,3.00,17.00,SCT,SCT,BKN,M,400.00,2000.00,4800.00,M,-SN,M,M,M,M,M,M,27.99,KRTS 150015Z AUTO 22009G17KT 3SM -SN SCT004 SCT020 BKN048 02/M01 A2960 RMK AO2,M
MEV,2023-01-15 00:15,-119.7500,38.9963,1441.42,37.40,32.00,80.65,M,6.00,0.00,29.58,M,10.00,M,FEW,FEW,M,M,5000.00,5500.00,M,M,M,M,M,M,M,M,M,32.03,KMEV 150015Z AUTO VRB06KT 10SM FEW050 FEW055 03/M00 A2958 RMK AO2,M
BAM,2023-01-15 00:15,-116.8743,40.5990,1382.36,42.80,33.80,70.28,0.00,0.00,0.00,29.61,M,10.00,M,BKN,OVC,M,M,2300.00,3400.00,M,M,M,M,M,M,M,M,M,42.80,KBAM 150015Z AUTO 00000KT 10SM BKN023 OVC034 06/01 A2961 RMK AO1,M
LSV,2023-01-15 00:28,-115.0343,36.2362,570.00,53.60,37.40,54.07,150.00,6.00,0.00,29.76,1007.60,10.00,M,BKN,BKN,M,M,5000.00,6000.00,M,M,-RA,M,M,M,M,M,M,53.60,KLSV 150028Z AUTO 15006KT 10SM -RA BKN050 BKN060 12/03 A2976 RMK AO2 RAB28 SLP076 $,M
BVU,2023-01-15 00:35,-114.8611,35.9475,671.00,50.00,39.20,66.27,140.00,12.00,0.00,29.81,M,9.00,M,FEW,OVC,M,M,3900.00,5000.00,M,M,M,M,M,M,M,M,M,50.00,KBVU 150035Z AUTO 14012KT 9SM FEW039 OVC050 10/04 A2981 RMK AO2,M
CXP,2023-01-15 00:35,-119.7326,39.1923,1431.00,37.40,32.00,80.65,160.00,3.00,0.00,29.60,M,9.00,M,SCT,SCT,BKN,M,2000.00,3100.00,4400.00,M,M,M,M,M,M,M,M,34.86,KCXP 150035Z AUTO 16003KT 9SM SCT020 SCT031 BKN044 03/00 A2960 RMK AO2,M
RTS,2023-01-15 00:35,-119.8764,39.6682,1539.00,33.80,32.00,93.03,0.00,0.00,0.00,29.59,M,2.00,M,BKN,BKN,M,M,300.00,1700.00,M,M,-SN,M,M,M,M,M,M,33.80,KRTS 150035Z AUTO 00000KT 2SM -SN BKN003 BKN017 01/M00 A2959 RMK AO2,M
05U,2023-01-15 00:35,-116.0051,39.6042,1811.23,37.40,30.20,74.98,170.00,11.00,0.00,29.65,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.29,K05U 150035Z AUTO 17011KT 10SM 03/M01 A2965 RMK A01,M
MEV,2023-01-15 00:35,-119.7500,38.9963,1441.42,37.40,32.00,80.65,0.00,0.00,0.00,29.59,M,10.00,11.00,SCT,BKN,M,M,4300.00,5500.00,M,M,M,M,M,M,M,M,M,37.40,KMEV 150035Z AUTO 00000G11KT 10SM SCT043 BKN055 03/M00 A2959 RMK AO2,M
BAM,2023-01-15 00:35,-116.8743,40.5990,1382.36,41.00,33.80,75.33,0.00,0.00,0.00,29.60,M,10.00,M,SCT,BKN,OVC,M,1700.00,2900.00,3900.00,M,M,M,M,M,M,M,M,41.00,KBAM 150035Z AUTO 00000KT 10SM SCT017 BKN029 OVC039 05/01 A2960 RMK AO1,M
