station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
05U,2024-02-04 00:10,-116.0051,39.6042,1811.23,33.80,14.00,43.65,80.00,4.00,0.00,29.92,M,10.00,11.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K05U 040010Z AUTO 08004G11KT 10SM 01/M10 A2992 RMK A01,M
BVU,2024-02-04 00:15,-114.8611,35.9475,671.00,57.20,32.00,38.26,130.00,7.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KBVU 040015Z AUTO 13007KT 10SM CLR 14/00 A2989 RMK AO2,M
CXP,2024-02-04 00:15,-119.7326,39.1923,1431.00,41.00,8.60,25.87,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KCXP 040015Z AUTO 00000KT 10SM CLR 05/M13 A2992 RMK AO2,M
RTS,2024-02-04 00:15,-119.8764,39.6682,1539.00,35.60,15.80,43.95,290.00,4.00,0.00,29.92,M,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,31.62,KRTS 040015Z AUTO 29004KT 10SM FEW065 02/M09 A2992 RMK AO2,M
MEV,2024-02-04 00:15,-119.7500,38.9963,1441.42,41.00,14.00,32.88,300.00,6.00,0.00,29.90,M,10.00,M,FEW,SCT,M,M,6500.00,11000.00,M,M,M,M,M,M,M,M,M,36.37,KMEV 040015Z AUTO 30006KT 10SM FEW065 SCT110 05/M10 A2990 RMK AO2,M
BAM,2024-02-04 00:15,-116.8743,40.5990,1382.36,35.60,26.60,69.46,20.00,3.00,0.00,29.95,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,32.80,KBAM 040015Z AUTO 02003KT 10SM OVC060 02/M03 A2995 RMK AO1,M
HTH,2024-02-04 00:15,-118.6315,38.5448,1282.89,41.00,14.00,32.88,310.00,4.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,KHTH 040015Z AUTO 31004KT 10SM CLR 05/M10 A2993 RMK A01,M
05U,2024-02-04 00:30,-116.0051,39.6042,1811.23,33.80,12.20,40.32,80.00,5.00,0.00,29.93,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K05U 040030Z AUTO 08005KT 10SM 01/M11 A2993 RMK A01,M
BVU,2024-02-04 00:35,-114.8611,35.9475,671.00,55.40,33.80,43.90,120.00,10.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KBVU 040035Z AUTO 12010KT 10SM CLR 13/01 A2989 RMK AO2,M
CXP,2024-02-04 00:35,-119.7326,39.1923,1431.00,41.00,10.40,28.04,80.00,6.00,0.00,29.92,M,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,36.37,KCXP 040035Z AUTO 08006KT 10SM FEW070 05/M12 A2992 RMK AO2,M
RTS,2024-02-04 00:35,-119.8764,39.6682,1539.00,35.60,15.80,43.95,270.00,3.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,KRTS 040035Z AUTO 27003KT 10SM CLR 02/M09 A2992 RMK AO2,M
MEV,2024-02-04 00:35,-119.7500,38.9963,1441.42,41.00,14.00,32.88,320.00,5.00,0.00,29.90,M,10.00,M,SCT,BKN,M,M,6500.00,11000.00,M,M,M,M,M,M,M,M,M,37.08,KMEV 040035Z AUTO 32005KT 10SM SCT065 BKN110 05/M10 A2990 RMK AO2,M
BAM,2024-02-04 00:35,-116.8743,40.5990,1382.36,37.40,28.40,69.67,0.00,0.00,0.00,29.94,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,37.40,KBAM 040035Z AUTO 00000KT 10SM OVC060 03/M02 A2994 RMK AO1,M
HTH,2024-02-04 00:35,-118.6315,38.5448,1282.89,41.00,15.80,35.57,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KHTH 040035Z AUTO 00000KT 10SM CLR 05/M09 A2993 RMK A01,M
