station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RNO,2022-09-12 00:12,-119.7711,39.4839,1341.00,90.00,47.00,22.67,310.00,15.00,0.00,30.06,M,2.00,19.00,FEW,SCT,BKN,BKN,1500.00,8000.00,12000.00,16000.00,HZ,M,M,M,M,M,M,86.65,KRNO 120012Z 31015G19KT 2SM R16R/6000VP6000FT HZ FEW015 SCT080 BKN120 BKN160 BKN220 32/08 A3006 RMK AO2 FU FEW015 FU VC SW THRU NW MTNS OBSCD VC SE AND SW THRU NW T03220083,M
RNO,2022-09-12 00:14,-119.7711,39.4839,1341.00,89.00,49.00,25.14,290.00,15.00,0.00,30.06,M,1.00,19.00,FEW,SCT,BKN,BKN,1500.00,8000.00,12000.00,16000.00,HZ,M,M,M,M,M,M,86.09,KRNO 120014Z 29015G19KT 1SM R16R/6000VP6000FT HZ FEW015 SCT080 BKN120 BKN160 BKN220 32/09 A3006 RMK AO2 SFC VIS 1 1/2 FU FEW015 FU VC SW THRU NW MTNS OBSCD VC SE AND SW THRU NW T03170094,M
CXP,2022-09-12 00:15,-119.7326,39.1923,1431.00,82.40,46.40,28.36,260.00,11.00,0.00,30.10,M,1.00,18.00,SCT,M,M,M,11000.00,M,M,M,HZ,M,M,M,M,M,M,80.64,KCXP 120015Z AUTO 26011G18KT 1SM HZ SCT110 28/08 A3010 RMK AO2,M
RTS,2022-09-12 00:15,-119.8764,39.6682,1539.00,82.40,42.80,24.72,290.00,15.00,0.00,30.14,M,7.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,80.39,KRTS 120015Z AUTO 29015KT 7SM FEW100 28/06 A3014 RMK AO2,M
BVU,2022-09-12 00:15,-114.8611,35.9475,671.00,95.00,51.80,23.30,40.00,8.00,0.00,29.96,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.26,KBVU 120015Z AUTO 04008KT 010V070 35/11 A2996 RMK AO2 TSNO,M
TMT,2022-09-12 00:15,-117.1971,39.4643,1749.34,M,M,M,270.00,11.00,0.00,30.20,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KTMT 120015Z AUTO 27011KT 10SM SCT110 A3020 RMK AO2 LTG DSNT W AND NW,M
BAM,2022-09-12 00:15,-116.8743,40.5990,1382.36,93.20,33.80,12.34,20.00,5.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.55,KBAM 120015Z AUTO 02005KT 10SM CLR 34/01 A3008 RMK AO1,M
MEV,2022-09-12 00:15,-119.7500,38.9963,1441.42,80.60,46.40,30.07,270.00,16.00,0.00,30.10,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,79.56,KMEV 120015Z AUTO 27016KT 3SM HZ CLR 27/08 A3010 RMK AO2,M
HTH,2022-09-12 00:15,-118.6315,38.5448,1282.89,89.60,37.40,15.92,150.00,10.00,0.00,30.06,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.67,KHTH 120015Z AUTO 15010G18KT 10SM CLR 32/03 A3006 RMK A01,M
RNO,2022-09-12 00:19,-119.7711,39.4839,1341.00,88.00,49.00,26.03,280.00,17.00,0.00,30.06,M,1.00,22.00,BKN,BKN,BKN,BKN,500.00,8000.00,12000.00,16000.00,FU,M,M,M,M,M,M,85.13,KRNO 120019Z 28017G22KT 1SM R16R/6000VP6000FT FU BKN005 BKN080 BKN120 BKN160 BKN220 31/09 A3006 RMK AO2 FU BKN005 FU SE THRU W AND NW MTNS OBSCD SE THRU W AND NW T03110094,M
MEV,2022-09-12 00:35,-119.7500,38.9963,1441.42,78.80,44.60,29.79,280.00,15.00,0.00,30.11,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,78.80,KMEV 120035Z AUTO 28015KT 3SM HZ CLR 26/07 A3011 RMK AO2,M
