station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
ELY,2023-09-13 00:10,-114.8453,39.2950,1909.00,72.00,42.00,33.84,90.00,5.00,0.00,30.11,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,72.00,KELY 130010Z AUTO 09005KT 10SM FEW110 22/06 A3011 RMK AO2 T02220056,M
05U,2023-09-13 00:10,-116.0051,39.6042,1811.23,77.00,37.40,23.93,0.00,0.00,0.00,30.10,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,77.00,K05U 130010Z AUTO 00000KT 10SM OVC110 25/03 A3010 RMK A01,M
BVU,2023-09-13 00:15,-114.8611,35.9475,671.00,86.00,55.40,35.25,230.00,13.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.54,KBVU 130015Z AUTO 23013KT 10SM CLR 30/13 A2986 RMK AO2,M
CXP,2023-09-13 00:15,-119.7326,39.1923,1431.00,82.40,37.40,20.04,250.00,10.00,0.00,30.02,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.14,KCXP 130015Z AUTO 25010G16KT 10SM CLR 28/03 A3002 RMK AO2,M
RTS,2023-09-13 00:15,-119.8764,39.6682,1539.00,80.60,37.40,21.25,300.00,13.00,0.00,30.05,M,10.00,19.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,79.02,KRTS 130015Z AUTO 30013G19KT 10SM SCT120 27/03 A3005 RMK AO2,M
MEV,2023-09-13 00:15,-119.7500,38.9963,1441.42,80.60,42.80,26.22,280.00,13.00,0.00,30.02,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KMEV 130015Z AUTO 28013G19KT 10SM CLR 27/06 A3002 RMK AO2,M
HTH,2023-09-13 00:15,-118.6315,38.5448,1282.89,84.20,39.20,20.29,310.00,7.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.44,KHTH 130015Z AUTO 31007KT 10SM CLR 29/04 A2997 RMK A01,M
10U,2023-09-13 00:15,-116.1876,41.9532,1637.00,77.00,33.80,20.74,M,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,K10U 130015Z AUTO VRB03KT 10SM CLR 25/01 A3005 RMK AO2,M
BAM,2023-09-13 00:15,-116.8743,40.5990,1382.36,80.60,42.80,26.22,40.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KBAM 130015Z AUTO 04003KT 10SM CLR 27/06 A3002 RMK AO1,M
TMT,2023-09-13 00:15,-117.1971,39.4643,1749.34,75.00,39.00,27.23,330.00,8.00,0.00,30.09,M,M,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,75.00,KTMT 130015Z AUTO 33008KT SCT110 24/04 A3009 RMK AO2 T02390038 PWINO,M
05U,2023-09-13 00:30,-116.0051,39.6042,1811.23,77.00,37.40,23.93,M,3.00,0.00,30.11,M,10.00,12.00,SCT,OVC,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,77.00,K05U 130030Z AUTO VRB03G12KT 10SM SCT100 OVC120 25/03 A3011 RMK A01,M
BVU,2023-09-13 00:35,-114.8611,35.9475,671.00,86.00,53.60,33.01,230.00,11.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.18,KBVU 130035Z AUTO 23011KT 10SM CLR 30/12 A2986 RMK AO2 LTG DSNT N AND SW,M
