station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2021-07-31 00:10,-119.7326,39.1923,1431.00,89.60,44.60,21.04,300.00,9.00,0.00,30.09,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,86.07,KCXP 310010Z AUTO 30009KT 10SM FEW120 32/07 A3009 RMK AO2,M
MEV,2021-07-31 00:15,-119.7500,38.9963,1441.42,86.00,46.40,25.26,310.00,12.00,0.00,30.09,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,83.22,KMEV 310015Z AUTO 31012KT 10SM FEW120 30/08 A3009 RMK AO2,M
TMT,2021-07-31 00:15,-117.1971,39.4643,1749.34,83.50,47.30,28.31,250.00,10.00,0.00,30.19,M,10.00,15.00,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,81.45,KTMT 310015Z AUTO 25010G15KT 10SM SCT090 29/09 A3019 RMK AO2 LTG DSNT NE AND E T02860085,M
BAM,2021-07-31 00:15,-116.8743,40.5990,1382.36,91.40,44.60,19.89,340.00,9.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.68,KBAM 310015Z AUTO 34009KT 10SM CLR 33/07 A3004 RMK AO1,M
RTS,2021-07-31 00:15,-119.8764,39.6682,1539.00,86.00,41.00,20.54,290.00,16.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.86,KRTS 310015Z AUTO 29016KT 10SM CLR 30/05 A3015 RMK AO2,M
05U,2021-07-31 00:15,-116.0051,39.6042,1811.23,62.60,59.00,88.00,110.00,16.00,0.00,30.23,M,5.00,M,FEW,SCT,BKN,M,3300.00,4900.00,6500.00,M,HZ,M,M,M,M,M,M,62.60,K05U 310015Z AUTO 11016KT 5SM HZ FEW033 SCT049 BKN065 17/15 A3023 RMK A01,M
BVU,2021-07-31 00:15,-114.8611,35.9475,671.00,87.80,59.00,37.90,210.00,8.00,0.00,29.98,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.12,KBVU 310015Z AUTO 21008G14KT 10SM CLR 31/15 A2998 RMK AO2 LTG DSNT N AND E,M
HTH,2021-07-31 00:15,-118.6315,38.5448,1282.89,82.40,48.20,30.35,230.00,18.00,0.00,30.07,M,10.00,25.00,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,80.80,KHTH 310015Z AUTO 23018G25KT 10SM FEW110 28/09 A3007 RMK A01,M
CXP,2021-07-31 00:30,-119.7326,39.1923,1431.00,87.80,44.60,22.27,280.00,8.00,0.00,30.10,M,10.00,19.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,84.53,KCXP 310030Z AUTO 28008G19KT 10SM SCT120 31/07 A3010 RMK AO2 LTG DSNT SE AND S,M
EKO,2021-07-31 00:33,-115.7860,40.8242,1367.00,73.00,59.00,61.50,30.00,10.00,T,30.15,M,10.00,15.00,BKN,M,M,M,11000.00,M,M,M,VCTS,M,M,M,M,M,M,73.00,KEKO 310033Z AUTO 03010G15KT 10SM VCTS BKN110 23/15 A3015 RMK AO2 LTG DSNT W-N RAE2357B15E28 TSE08B12E27 P0000 T02280150,M
MEV,2021-07-31 00:35,-119.7500,38.9963,1441.42,84.20,48.20,28.63,290.00,8.00,0.00,30.10,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,82.04,KMEV 310035Z AUTO 29008KT 10SM BKN110 29/09 A3010 RMK AO2 LTG DSNT NE AND E AND SW,M
HTH,2021-07-31 00:35,-118.6315,38.5448,1282.89,80.60,51.80,36.79,220.00,21.00,0.00,30.08,M,10.00,27.00,FEW,SCT,BKN,M,5000.00,6500.00,11000.00,M,M,M,M,M,M,M,M,80.08,KHTH 310035Z AUTO 22021G27KT 10SM FEW050 SCT065 BKN110 27/11 A3008 RMK A01,M
05U,2021-07-31 00:35,-116.0051,39.6042,1811.23,66.20,57.20,72.74,90.00,14.00,0.00,30.23,M,10.00,M,FEW,FEW,FEW,M,3300.00,4400.00,5000.00,M,M,M,M,M,M,M,M,66.20,K05U 310035Z AUTO 09014KT 10SM FEW033 FEW044 FEW050 19/14 A3023 RMK A01,M
