station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2022-08-03 00:10,-119.7326,39.1923,1431.00,89.60,48.20,24.11,260.00,12.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.44,KCXP 030010Z AUTO 26012KT 10SM CLR 32/09 A3014 RMK AO2 LTG DSNT SE,M
RTS,2022-08-03 00:15,-119.8764,39.6682,1539.00,87.80,46.40,23.85,300.00,12.00,0.00,30.17,M,10.00,19.00,SCT,SCT,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,84.68,KRTS 030015Z AUTO 30012G19KT 10SM SCT085 SCT120 31/08 A3017 RMK AO2,M
05U,2022-08-03 00:15,-116.0051,39.6042,1811.23,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K05U 030015Z AUTO RMK A01 PNO,M
BVU,2022-08-03 00:15,-114.8611,35.9475,671.00,100.40,55.40,22.54,160.00,5.00,0.00,29.90,M,M,11.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.06,KBVU 030015Z AUTO 16005G11KT 38/13 A2990 RMK AO2 PWINO TSNO,M
HTH,2022-08-03 00:15,-118.6315,38.5448,1282.89,89.60,44.60,21.04,340.00,8.00,0.00,30.10,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.07,KHTH 030015Z AUTO 34008G21KT 10SM CLR 32/07 A3010 RMK A01,M
TMT,2022-08-03 00:15,-117.1971,39.4643,1749.34,M,M,M,40.00,7.00,0.00,30.19,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KTMT 030015Z AUTO 04007KT 10SM SCT100 A3019 RMK AO2,M
BAM,2022-08-03 00:15,-116.8743,40.5990,1382.36,89.60,48.20,24.11,340.00,5.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.44,KBAM 030015Z AUTO 34005KT 10SM CLR 32/09 A3008 RMK AO1,M
MEV,2022-08-03 00:15,-119.7500,38.9963,1441.42,89.60,48.20,24.11,300.00,10.00,0.00,30.13,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.44,KMEV 030015Z AUTO 30010G18KT 10SM CLR 32/09 A3013 RMK AO2 LTG DSNT SE,M
CXP,2022-08-03 00:30,-119.7326,39.1923,1431.00,89.60,48.20,24.11,290.00,8.00,0.00,30.14,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.44,KCXP 030030Z AUTO 29008G14KT 10SM CLR 32/09 A3014 RMK AO2,M
TMT,2022-08-03 00:35,-117.1971,39.4643,1749.34,M,M,M,60.00,13.00,0.00,30.19,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 030035Z AUTO 06013G16KT 10SM CLR A3019 RMK AO2,M
BVU,2022-08-03 00:35,-114.8611,35.9475,671.00,100.40,55.40,22.54,210.00,5.00,0.00,29.89,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.06,KBVU 030035Z AUTO 21005KT 38/13 A2989 RMK AO2 PWINO TSNO,M
RTS,2022-08-03 00:35,-119.8764,39.6682,1539.00,87.80,46.40,23.85,290.00,16.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.68,KRTS 030035Z AUTO 29016KT 10SM CLR 31/08 A3017 RMK AO2,M
05U,2022-08-03 00:35,-116.0051,39.6042,1811.23,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K05U 030035Z AUTO RMK A01 PNO,M
MEV,2022-08-03 00:35,-119.7500,38.9963,1441.42,89.60,50.00,25.79,300.00,13.00,0.00,30.13,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.70,KMEV 030035Z AUTO 30013G19KT 10SM CLR 32/10 A3013 RMK AO2,M
