station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAS,2022-07-28 00:02,-115.1634,36.0719,663.00,93.00,62.00,35.94,180.00,8.00,0.00,29.88,M,10.00,M,SCT,SCT,BKN,M,10000.00,17000.00,22000.00,M,TS,M,M,M,M,M,M,93.72,KLAS 280002Z 18008KT 10SM TS SCT100CB SCT170 BKN220 34/17 A2988 RMK AO2 LTG DSNT ALQDS OCNL LTGICCG OHD-W TS OHD-W MOV SW CB DSNT ALQDS T03390167,M
TPH,2022-07-28 00:03,-117.0904,38.0505,1654.00,91.00,43.00,18.94,200.00,18.00,0.00,30.11,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,KTPH 280003Z AUTO 20018G26KT 10SM CLR 33/06 A3011 RMK AO2 WSHFT 2343 T03280061,M
CXP,2022-07-28 00:15,-119.7326,39.1923,1431.00,98.60,26.60,7.80,M,4.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.07,KCXP 280015Z AUTO VRB04KT 10SM CLR 37/M03 A3006 RMK AO2,M
RTS,2022-07-28 00:15,-119.8764,39.6682,1539.00,95.00,19.40,6.43,310.00,8.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.50,KRTS 280015Z AUTO 31008KT 10SM CLR 35/M07 A3011 RMK AO2,M
MEV,2022-07-28 00:15,-119.7500,38.9963,1441.42,98.60,24.80,7.24,350.00,10.00,0.00,30.04,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.90,KMEV 280015Z AUTO 35010G17KT 10SM CLR 37/M04 A3004 RMK AO2,M
BAM,2022-07-28 00:15,-116.8743,40.5990,1382.36,M,M,M,330.00,7.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBAM 280015Z AUTO 33007KT 10SM CLR A3003 RMK AO1,M
HTH,2022-07-28 00:15,-118.6315,38.5448,1282.89,98.60,23.00,6.71,320.00,8.00,0.00,29.98,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.75,KHTH 280015Z AUTO 32008G15KT 10SM CLR 37/M05 A2998 RMK A01,M
TMT,2022-07-28 00:15,-117.1971,39.4643,1749.34,M,M,M,20.00,11.00,0.00,30.13,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 280015Z AUTO 02011G14KT 10SM CLR A3013 RMK AO2,M
BVU,2022-07-28 00:15,-114.8611,35.9475,671.00,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBVU 280015Z AUTO RMK AO2 PNO PWINO TSNO,M
BAM,2022-07-28 00:35,-116.8743,40.5990,1382.36,M,M,M,360.00,6.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBAM 280035Z AUTO 36006KT 10SM CLR A3003 RMK AO1,M
