station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2023-01-16 00:15,-114.8611,35.9475,671.00,51.80,33.80,50.08,230.00,10.00,0.00,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KBVU 160015Z AUTO 23010KT 10SM CLR 11/01 A2972 RMK AO2,M
CXP,2023-01-16 00:15,-119.7326,39.1923,1431.00,37.40,26.60,64.70,180.00,5.00,0.00,29.62,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,KCXP 160015Z AUTO 18005G12KT 10SM CLR 03/M03 A2962 RMK AO2,M
RTS,2023-01-16 00:15,-119.8764,39.6682,1539.00,33.80,26.60,74.63,130.00,6.00,0.00,29.61,M,10.00,M,SCT,BKN,OVC,M,5500.00,7000.00,8000.00,M,M,M,M,M,M,M,M,27.70,KRTS 160015Z AUTO 13006KT 10SM SCT055 BKN070 OVC080 01/M03 A2961 RMK AO2,M
05U,2023-01-16 00:15,-116.0051,39.6042,1811.23,30.20,19.40,63.75,240.00,4.00,0.00,29.65,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.32,K05U 160015Z AUTO 24004KT 10SM M01/M07 A2965 RMK A01,M
MEV,2023-01-16 00:15,-119.7500,38.9963,1441.42,35.60,30.20,80.51,350.00,3.00,0.00,29.61,M,10.00,M,FEW,FEW,SCT,M,3400.00,3900.00,4500.00,M,M,M,M,M,M,M,M,32.80,KMEV 160015Z AUTO 35003KT 10SM FEW034 FEW039 SCT045 02/M01 A2961 RMK AO2,M
BAM,2023-01-16 00:15,-116.8743,40.5990,1382.36,41.00,28.40,60.54,250.00,8.00,0.00,29.64,M,10.00,M,SCT,OVC,M,M,4800.00,6500.00,M,M,M,M,M,M,M,M,M,35.20,KBAM 160015Z AUTO 25008KT 10SM SCT048 OVC065 05/M02 A2964 RMK AO1,M
05U,2023-01-16 00:30,-116.0051,39.6042,1811.23,26.60,19.40,73.89,260.00,5.00,0.00,29.66,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,K05U 160030Z AUTO 26005KT 10SM M03/M07 A2966 RMK A01,M
BVU,2023-01-16 00:35,-114.8611,35.9475,671.00,51.80,35.60,53.81,200.00,9.00,0.00,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KBVU 160035Z AUTO 20009KT 10SM CLR 11/02 A2972 RMK AO2,M
CXP,2023-01-16 00:35,-119.7326,39.1923,1431.00,37.40,24.80,60.04,190.00,6.00,0.00,29.61,M,10.00,M,SCT,SCT,SCT,M,6000.00,7000.00,12000.00,M,M,M,M,M,M,M,M,32.03,KCXP 160035Z AUTO 19006KT 10SM SCT060 SCT070 SCT120 03/M04 A2961 RMK AO2,M
RTS,2023-01-16 00:35,-119.8764,39.6682,1539.00,33.80,26.60,74.63,120.00,7.00,0.00,29.61,M,10.00,M,FEW,BKN,OVC,M,4400.00,7000.00,8500.00,M,M,M,M,M,M,M,M,26.97,KRTS 160035Z AUTO 12007KT 10SM FEW044 BKN070 OVC085 01/M03 A2961 RMK AO2,M
