station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LOL,2022-08-09 00:01,-118.5701,40.0684,1192.43,77.00,59.00,53.80,190.00,32.00,T,30.04,M,0.50,48.00,SCT,BKN,M,M,300.00,11000.00,M,M,-RA,M,M,M,46.00,190.00,2022-08-08 23:57,77.00,KLOL 090001Z AUTO 19032G48KT 1/2SM -RA SCT003 BKN110 25/15 A3004 RMK AO2 PK WND 19046/2357 WSHFT 2342 LTG DSNT SE AND W P0000 T02500150,M
LOL,2022-08-09 00:06,-118.5701,40.0684,1192.43,73.00,61.00,66.04,180.00,26.00,T,30.05,M,2.00,46.00,FEW,BKN,M,M,300.00,11000.00,M,M,RA,M,M,M,46.00,190.00,2022-08-08 23:57,73.00,KLOL 090006Z AUTO 18026G46KT 2SM RA FEW003 BKN110 23/16 A3005 RMK AO2 PK WND 19046/2357 WSHFT 2342 LTG DSNT SE AND W PRESRR P0000 T02280161,M
LOL,2022-08-09 00:13,-118.5701,40.0684,1192.43,73.00,61.00,66.04,180.00,19.00,T,30.06,M,7.00,35.00,FEW,OVC,M,M,300.00,11000.00,M,M,-RA,M,M,M,46.00,190.00,2022-08-08 23:57,73.00,KLOL 090013Z AUTO 18019G35KT 7SM -RA FEW003 OVC110 23/16 A3006 RMK AO2 PK WND 19046/2357 WSHFT 2342 LTG DSNT SE PRESRR P0000 T02280161,M
BAM,2022-08-09 00:15,-116.8743,40.5990,1382.36,80.60,55.40,41.97,120.00,5.00,0.00,30.13,M,10.00,M,SCT,SCT,BKN,M,7000.00,9000.00,12000.00,M,M,M,M,M,M,M,M,80.53,KBAM 090015Z AUTO 12005KT 10SM SCT070 SCT090 BKN120 27/13 A3013 RMK AO1,M
TMT,2022-08-09 00:15,-117.1971,39.4643,1749.34,M,M,M,270.00,10.00,0.00,30.21,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,TS,M,M,M,M,M,M,M,KTMT 090015Z AUTO 27010KT 10SM TS BKN100 A3021 RMK AO2 LTG DSNT S,M
HTH,2022-08-09 00:15,-118.6315,38.5448,1282.89,77.00,60.80,57.36,120.00,10.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KHTH 090015Z AUTO 12010KT 10SM CLR 25/16 A3007 RMK A01,M
BVU,2022-08-09 00:15,-114.8611,35.9475,671.00,102.20,57.20,22.79,230.00,12.00,0.00,29.87,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.78,KBVU 090015Z AUTO 23012KT 39/14 A2987 RMK AO2 PWINO TSNO,M
CXP,2022-08-09 00:15,-119.7326,39.1923,1431.00,78.80,53.60,41.69,60.00,11.00,0.00,30.12,M,10.00,22.00,FEW,FEW,OVC,M,5000.00,6500.00,11000.00,M,M,M,M,M,M,M,M,78.80,KCXP 090015Z AUTO 06011G22KT 10SM FEW050 FEW065 OVC110 26/12 A3012 RMK AO2 LTG DSNT SE,M
RTS,2022-08-09 00:15,-119.8764,39.6682,1539.00,77.00,53.60,44.25,140.00,16.00,0.00,30.12,M,10.00,22.00,SCT,SCT,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,77.00,KRTS 090015Z AUTO 14016G22KT 10SM SCT090 SCT110 25/12 A3012 RMK AO2,M
MEV,2022-08-09 00:15,-119.7500,38.9963,1441.42,82.40,53.60,37.07,M,6.00,0.00,30.10,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,VCTS,M,M,M,M,M,M,81.46,KMEV 090015Z AUTO VRB06KT 10SM VCTS SCT090 28/12 A3010 RMK AO2 LTG DSNT SE,M
RNO,2022-08-09 00:21,-119.7711,39.4839,1341.00,81.00,57.00,43.90,110.00,13.00,0.00,30.06,M,10.00,19.00,BKN,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,81.05,KRNO 090021Z 11013G19KT 10SM BKN100 BKN250 27/14 A3006 RMK AO2 CB DSNT SE THRU N T02720139,M
BVU,2022-08-09 00:35,-114.8611,35.9475,671.00,102.20,57.20,22.79,180.00,11.00,0.00,29.87,M,M,19.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.78,KBVU 090035Z AUTO 18011G19KT 39/14 A2987 RMK AO2 PWINO TSNO,M
BAM,2022-08-09 00:35,-116.8743,40.5990,1382.36,80.60,55.40,41.97,0.00,0.00,0.00,30.14,M,10.00,M,SCT,SCT,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,80.53,KBAM 090035Z AUTO 00000KT 10SM SCT090 SCT120 27/13 A3014 RMK AO1,M
TMT,2022-08-09 00:35,-117.1971,39.4643,1749.34,M,M,M,230.00,16.00,0.00,30.25,M,10.00,24.00,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KTMT 090035Z AUTO 23016G24KT 10SM OVC100 A3025 RMK AO2 LTG DSNT SW,M
CXP,2022-08-09 00:35,-119.7326,39.1923,1431.00,82.40,51.80,34.69,50.00,15.00,0.00,30.11,M,10.00,20.00,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,81.20,KCXP 090035Z AUTO 05015G20KT 10SM SCT110 28/11 A3011 RMK AO2 LTG DSNT SE,M
RTS,2022-08-09 00:35,-119.8764,39.6682,1539.00,75.20,59.00,57.12,140.00,15.00,0.00,30.13,M,9.00,21.00,FEW,SCT,M,M,9000.00,11000.00,M,M,-DZ,M,M,M,M,M,M,75.20,KRTS 090035Z AUTO 14015G21KT 9SM -DZ FEW090 SCT110 24/15 A3013 RMK AO2,M
HTH,2022-08-09 00:35,-118.6315,38.5448,1282.89,78.80,57.20,47.52,90.00,10.00,0.00,30.07,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KHTH 090035Z AUTO 09010G15KT 10SM CLR 26/14 A3007 RMK A01,M
MEV,2022-08-09 00:35,-119.7500,38.9963,1441.42,80.60,55.40,41.97,340.00,14.00,0.00,30.10,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,VCTS,M,M,M,M,M,M,80.53,KMEV 090035Z AUTO 34014KT 10SM VCTS SCT100 27/13 A3010 RMK AO2 LTG DSNT E,M
LOL,2022-08-09 00:53,-118.5701,40.0684,1192.43,73.00,59.00,61.50,160.00,13.00,0.01,30.10,1015.80,10.00,M,OVC,M,M,M,11000.00,M,M,M,-RA,M,M,M,46.00,190.00,2022-08-08 23:57,73.00,KLOL 090053Z AUTO 16013KT 10SM -RA OVC110 23/15 A3010 RMK AO2 PK WND 19046/2357 WSHFT 2342 LTG DSNT N SLP158 P0001 T02280150,M
DRA,2022-08-09 00:53,-116.0278,36.6206,1009.00,96.00,50.00,21.07,220.00,14.00,0.00,29.96,1009.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.00,KDRA 090053Z AUTO 22014KT 10SM CLR 36/10 A2996 RMK AO2 SLP090 T03560100,M
