"Date","Time","Value"
"06/12/2025","06:45:00","124"
"06/12/2025","06:30:00","125"
"06/12/2025","06:15:00","124"
"06/12/2025","06:00:00","124"
"06/12/2025","05:45:00","124"
"06/12/2025","05:30:00","209"
"06/12/2025","05:15:00","209"
"06/12/2025","05:00:00","208"
"06/12/2025","04:45:00","162"
"06/12/2025","04:30:00","160"
"06/12/2025","04:15:00","195"
"06/12/2025","04:00:00","221"
"06/12/2025","03:45:00","230"
"06/12/2025","03:30:00","214"
"06/12/2025","03:15:00","204"
"06/12/2025","03:00:00","206"
"06/12/2025","02:45:00","188"
"06/12/2025","02:30:00","188"
"06/12/2025","02:15:00","188"
"06/12/2025","02:00:00","189"
"06/12/2025","01:45:00","189"
"06/12/2025","01:30:00","188"
"06/12/2025","01:15:00","189"
"06/12/2025","01:00:00","189"
