"Date","Time","Value"
"06/12/2025","06:45:00","165"
"06/12/2025","06:30:00","167"
"06/12/2025","06:15:00","219"
"06/12/2025","06:00:00","219"
"06/12/2025","05:45:00","219"
"06/12/2025","05:30:00","195"
"06/12/2025","05:15:00","189"
"06/12/2025","05:00:00","174"
"06/12/2025","04:45:00","142"
"06/12/2025","04:30:00","196"
"06/12/2025","04:15:00","147"
"06/12/2025","04:00:00","147"
"06/12/2025","03:45:00","171"
"06/12/2025","03:30:00","223"
"06/12/2025","03:15:00","151"
"06/12/2025","03:00:00","179"
"06/12/2025","02:45:00","158"
"06/12/2025","02:30:00","190"
"06/12/2025","02:15:00","171"
"06/12/2025","02:00:00","184"
"06/12/2025","01:45:00","192"
"06/12/2025","01:30:00","177"
"06/12/2025","01:15:00","190"
"06/12/2025","01:00:00","187"
