"Date","Time","Value"
"06/12/2025","06:45:00","0"
"06/12/2025","06:30:00","0"
"06/12/2025","06:15:00","2"
"06/12/2025","06:00:00","3"
"06/12/2025","05:45:00","4"
"06/12/2025","05:30:00","4"
"06/12/2025","05:15:00","8"
"06/12/2025","05:00:00","8"
"06/12/2025","04:45:00","7"
"06/12/2025","04:30:00","6"
"06/12/2025","04:15:00","4"
"06/12/2025","04:00:00","3"
"06/12/2025","03:45:00","4"
"06/12/2025","03:30:00","7"
"06/12/2025","03:15:00","8"
"06/12/2025","03:00:00","10"
"06/12/2025","02:45:00","11"
"06/12/2025","02:30:00","12"
"06/12/2025","02:15:00","12"
"06/12/2025","02:00:00","10"
"06/12/2025","01:45:00","10"
"06/12/2025","01:30:00","9"
"06/12/2025","01:15:00","9"
"06/12/2025","01:00:00","9"
