"Date","Time","Value"
"06/12/2025","06:45:00","20"
"06/12/2025","06:30:00","20"
"06/12/2025","06:15:00","20"
"06/12/2025","06:00:00","21"
"06/12/2025","05:45:00","20"
"06/12/2025","05:30:00","21"
"06/12/2025","05:15:00","21"
"06/12/2025","05:00:00","19"
"06/12/2025","04:45:00","18"
"06/12/2025","04:30:00","20"
"06/12/2025","04:15:00","19"
"06/12/2025","04:00:00","19"
"06/12/2025","03:45:00","18"
"06/12/2025","03:30:00","16"
"06/12/2025","03:15:00","19"
"06/12/2025","03:00:00","20"
"06/12/2025","02:45:00","17"
"06/12/2025","02:30:00","17"
"06/12/2025","02:15:00","14"
"06/12/2025","02:00:00","14"
"06/12/2025","01:45:00","13"
"06/12/2025","01:30:00","13"
"06/12/2025","01:15:00","12"
"06/12/2025","01:00:00","12"
