"Date","Time","Value"
"06/12/2025","06:45:00","41"
"06/12/2025","06:30:00","41"
"06/12/2025","06:15:00","41"
"06/12/2025","06:00:00","42"
"06/12/2025","05:45:00","41"
"06/12/2025","05:30:00","42"
"06/12/2025","05:15:00","41"
"06/12/2025","05:00:00","41"
"06/12/2025","04:45:00","40"
"06/12/2025","04:30:00","42"
"06/12/2025","04:15:00","41"
"06/12/2025","04:00:00","41"
"06/12/2025","03:45:00","40"
"06/12/2025","03:30:00","39"
"06/12/2025","03:15:00","43"
"06/12/2025","03:00:00","43"
"06/12/2025","02:45:00","41"
"06/12/2025","02:30:00","41"
"06/12/2025","02:15:00","38"
"06/12/2025","02:00:00","38"
"06/12/2025","01:45:00","36"
"06/12/2025","01:30:00","36"
"06/12/2025","01:15:00","35"
"06/12/2025","01:00:00","35"
