"Date","Time","Value"
"06/12/2025","06:36:57","35"
"06/12/2025","06:07:57","35"
"06/12/2025","05:38:57","35"
"06/12/2025","05:09:56","34"
"06/12/2025","04:40:57","35"
"06/12/2025","04:40:56","38"
"06/12/2025","04:11:56","32"
"06/12/2025","03:43:14","31"
"06/12/2025","03:42:56","32"
"06/12/2025","03:14:07","31"
"06/12/2025","03:13:56","32"
"06/12/2025","02:45:14","30"
"06/12/2025","02:44:57","29"
"06/12/2025","02:15:56","30"
"06/12/2025","01:46:56","31"
"06/12/2025","01:18:01","31"
"06/12/2025","01:17:56","33"
