"Date","Time","Value"
"06/12/2025","06:45:00","144"
"06/12/2025","06:00:00","226"
"06/12/2025","05:00:00","223"
"06/12/2025","04:00:00","218"
"06/12/2025","03:00:00","247"
"06/12/2025","02:35:00","186"
"06/12/2025","02:00:00","242"
"06/12/2025","01:50:00","222"
"06/12/2025","01:35:00","165"
"06/12/2025","01:25:00","251"
"06/12/2025","01:20:00","156"
"06/12/2025","01:00:00","235"
"06/12/2025","00:55:00","155"
