station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RTS,2022-06-22 00:15,-119.8764,39.6682,1539.00,80.60,14.00,8.04,110.00,9.00,0.00,30.20,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.25,KRTS 220015Z AUTO 11009G16KT 10SM CLR 27/M10 A3020 RMK AO2,M
CXP,2022-06-22 00:15,-119.7326,39.1923,1431.00,84.20,15.80,7.74,60.00,9.00,0.00,30.16,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.51,KCXP 220015Z AUTO 06009G19KT 10SM CLR 29/M09 A3016 RMK AO2,M
BVU,2022-06-22 00:15,-114.8611,35.9475,671.00,98.60,10.40,3.89,330.00,7.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.03,KBVU 220015Z AUTO 33007KT 10SM CLR 37/M12 A2992 RMK AO2,M
05U,2022-06-22 00:15,-116.0051,39.6042,1811.23,82.40,12.20,7.01,110.00,3.00,0.00,30.23,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.13,K05U 220015Z AUTO 11003G12KT 10SM CLR 28/M11 A3023 RMK A01,M
HTH,2022-06-22 00:15,-118.6315,38.5448,1282.89,86.00,14.00,6.75,330.00,13.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.71,KHTH 220015Z AUTO 33013KT 10SM CLR 30/M10 A3010 RMK A01,M
TMT,2022-06-22 00:15,-117.1971,39.4643,1749.34,81.30,19.90,10.14,350.00,4.00,0.00,30.20,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.76,KTMT 220015Z AUTO 35004G21KT 10SM CLR 27/M07 A3020 RMK AO2 T02741067,M
BAM,2022-06-22 00:15,-116.8743,40.5990,1382.36,86.00,23.00,9.94,20.00,4.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,KBAM 220015Z AUTO 02004KT 10SM CLR 30/M05 A3017 RMK AO1,M
MEV,2022-06-22 00:15,-119.7500,38.9963,1441.42,82.40,17.60,8.87,320.00,7.00,0.00,30.13,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.36,KMEV 220015Z AUTO 32007G12KT 10SM CLR 28/M08 A3013 RMK AO2,M
05U,2022-06-22 00:30,-116.0051,39.6042,1811.23,82.40,12.20,7.01,50.00,9.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.13,K05U 220030Z AUTO 05009KT 10SM CLR 28/M11 A3022 RMK A01,M
CXP,2022-06-22 00:35,-119.7326,39.1923,1431.00,84.20,15.80,7.74,40.00,12.00,0.00,30.15,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.51,KCXP 220035Z AUTO 04012G18KT 10SM CLR 29/M09 A3015 RMK AO2,M
RTS,2022-06-22 00:35,-119.8764,39.6682,1539.00,80.60,14.00,8.04,M,5.00,0.00,30.19,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.25,KRTS 220035Z AUTO VRB05G12KT 10SM CLR 27/M10 A3019 RMK AO2,M
BVU,2022-06-22 00:35,-114.8611,35.9475,671.00,98.60,10.40,3.89,M,4.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.03,KBVU 220035Z AUTO VRB04KT 10SM CLR 37/M12 A2992 RMK AO2,M
MEV,2022-06-22 00:35,-119.7500,38.9963,1441.42,84.20,15.80,7.74,330.00,9.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.51,KMEV 220035Z AUTO 33009KT 10SM CLR 29/M09 A3013 RMK AO2,M
BAM,2022-06-22 00:35,-116.8743,40.5990,1382.36,86.00,23.00,9.94,360.00,6.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,KBAM 220035Z AUTO 36006KT 10SM CLR 30/M05 A3017 RMK AO1,M
HTH,2022-06-22 00:35,-118.6315,38.5448,1282.89,86.00,14.00,6.75,320.00,12.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.71,KHTH 220035Z AUTO 32012KT 10SM CLR 30/M10 A3010 RMK A01,M
P68,2022-06-22 00:53,-116.0056,39.6014,1993.00,81.00,10.90,6.92,M,M,0.00,30.19,1016.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.15,KP68 220053Z AUTO 27/M12 A3019 RMK AO1 SLP161 T02721117,M
ELY,2022-06-22 00:53,-114.8453,39.2950,1909.00,79.00,14.00,8.48,50.00,4.00,0.00,30.22,1016.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KELY 220053Z AUTO 05004KT 10SM CLR 26/M10 A3022 RMK AO2 SLP160 T02611100,M
DRA,2022-06-22 00:53,-116.0278,36.6206,1009.00,95.00,-6.00,2.03,210.00,9.00,0.00,29.99,1010.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.62,KDRA 220053Z AUTO 21009KT 10SM CLR 35/M21 A2999 RMK AO2 SLP104 T03501211,M
