station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
05U,2023-09-10 00:10,-116.0051,39.6042,1811.23,75.20,41.00,29.23,M,3.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,K05U 100010Z AUTO VRB03KT 10SM CLR 24/05 A3029 RMK A01,M
BVU,2023-09-10 00:15,-114.8611,35.9475,671.00,100.40,44.60,15.08,30.00,8.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.31,KBVU 100015Z AUTO 03008KT 10SM CLR 38/07 A2991 RMK AO2,M
CXP,2023-09-10 00:15,-119.7326,39.1923,1431.00,82.40,37.40,20.04,230.00,7.00,0.00,30.18,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.14,KCXP 100015Z AUTO 23007G15KT 10SM CLR 28/03 A3018 RMK AO2,M
RTS,2023-09-10 00:15,-119.8764,39.6682,1539.00,80.60,37.40,21.25,250.00,17.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.02,KRTS 100015Z AUTO 25017KT 10SM CLR 27/03 A3019 RMK AO2,M
MEV,2023-09-10 00:15,-119.7500,38.9963,1441.42,80.60,44.60,28.08,170.00,18.00,0.00,30.17,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.42,KMEV 100015Z AUTO 17018G26KT 10SM CLR 27/07 A3017 RMK AO2,M
BAM,2023-09-10 00:15,-116.8743,40.5990,1382.36,86.00,37.40,17.85,260.00,12.00,0.00,30.15,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.73,KBAM 100015Z AUTO 26012G16KT 10SM CLR 30/03 A3015 RMK AO1,M
HTH,2023-09-10 00:15,-118.6315,38.5448,1282.89,80.60,44.60,28.08,0.00,0.00,0.00,30.16,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,79.42,KHTH 100015Z AUTO 00000KT 10SM FEW110 27/07 A3016 RMK A01,M
10U,2023-09-10 00:15,-116.1876,41.9532,1637.00,80.60,24.80,12.76,280.00,7.00,0.00,30.21,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.94,K10U 100015Z AUTO 28007G14KT 10SM CLR 27/M04 A3021 RMK AO2,M
TMT,2023-09-10 00:15,-117.1971,39.4643,1749.34,73.40,39.70,29.53,210.00,17.00,0.00,30.28,M,M,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KTMT 100015Z AUTO 21017G22KT CLR 23/04 A3028 RMK AO2 LTG DSNT S T02300043 PWINO,M
05U,2023-09-10 00:30,-116.0051,39.6042,1811.23,75.20,37.40,25.40,10.00,10.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,K05U 100030Z AUTO 01010KT 10SM CLR 24/03 A3029 RMK A01,M
