station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EKO,2023-08-13 00:14,-115.7860,40.8242,1367.00,92.00,39.00,15.73,310.00,10.00,0.00,30.10,M,10.00,14.00,FEW,M,M,M,11000.00,M,M,M,VCTS,M,M,M,M,M,M,87.83,KEKO 130014Z AUTO 31010G14KT 10SM VCTS FEW110 33/04 A3010 RMK AO2 T03330039,M
BVU,2023-08-13 00:15,-114.8611,35.9475,671.00,100.40,42.80,14.08,140.00,13.00,0.00,29.87,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.04,KBVU 130015Z AUTO 14013G19KT 10SM CLR 38/06 A2987 RMK AO2,M
CXP,2023-08-13 00:15,-119.7326,39.1923,1431.00,89.60,35.60,14.83,70.00,6.00,0.00,30.11,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.62,KCXP 130015Z AUTO 07006G14KT 10SM CLR 32/02 A3011 RMK AO2,M
RTS,2023-08-13 00:15,-119.8764,39.6682,1539.00,89.60,35.60,14.83,130.00,10.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.62,KRTS 130015Z AUTO 13010KT 10SM CLR 32/02 A3014 RMK AO2,M
05U,2023-08-13 00:15,-116.0051,39.6042,1811.23,78.80,44.60,29.79,M,M,0.00,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,K05U 130015Z AUTO 10SM 26/07 A3023 RMK A01,M
MEV,2023-08-13 00:15,-119.7500,38.9963,1441.42,91.40,35.60,14.02,0.00,0.00,0.00,30.08,M,10.00,10.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,87.17,KMEV 130015Z AUTO 00000G10KT 10SM FEW120 33/02 A3008 RMK AO2,M
HTH,2023-08-13 00:15,-118.6315,38.5448,1282.89,93.20,39.20,15.27,320.00,6.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.92,KHTH 130015Z AUTO 32006KT 10SM CLR 34/04 A3006 RMK A01,M
BAM,2023-08-13 00:15,-116.8743,40.5990,1382.36,95.00,33.80,11.67,330.00,5.00,0.00,30.08,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.97,KBAM 130015Z AUTO 33005G14KT 10SM CLR 35/01 A3008 RMK AO1,M
TMT,2023-08-13 00:15,-117.1971,39.4643,1749.34,78.30,41.50,26.89,30.00,4.00,0.00,30.22,M,M,M,SCT,OVC,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,78.30,KTMT 130015Z AUTO 03004KT SCT100 OVC120 26/05 A3022 RMK AO2 T02570053 PWINO,M
BVU,2023-08-13 00:35,-114.8611,35.9475,671.00,100.40,44.60,15.08,150.00,16.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.31,KBVU 130035Z AUTO 15016KT 10SM CLR 38/07 A2987 RMK AO2,M
CXP,2023-08-13 00:35,-119.7326,39.1923,1431.00,89.60,35.60,14.83,M,4.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.62,KCXP 130035Z AUTO VRB04KT 10SM CLR 32/02 A3010 RMK AO2,M
RTS,2023-08-13 00:35,-119.8764,39.6682,1539.00,87.80,35.60,15.70,160.00,8.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.12,KRTS 130035Z AUTO 16008KT 10SM CLR 31/02 A3014 RMK AO2,M
05U,2023-08-13 00:35,-116.0051,39.6042,1811.23,75.20,41.00,29.23,M,M,0.00,30.23,M,9.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,K05U 130035Z AUTO 9SM 24/05 A3023 RMK A01,M
MEV,2023-08-13 00:35,-119.7500,38.9963,1441.42,87.80,37.40,16.86,320.00,5.00,0.00,30.09,M,10.00,16.00,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,84.16,KMEV 130035Z AUTO 32005G16KT 10SM BKN120 31/03 A3009 RMK AO2,M
BAM,2023-08-13 00:35,-116.8743,40.5990,1382.36,95.00,35.60,12.53,340.00,10.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.25,KBAM 130035Z AUTO 34010KT 10SM CLR 35/02 A3008 RMK AO1,M
HTH,2023-08-13 00:35,-118.6315,38.5448,1282.89,89.60,42.80,19.64,90.00,23.00,0.00,30.07,M,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.93,KHTH 130035Z AUTO 09023G30KT 10SM CLR 32/06 A3007 RMK A01,M
TMT,2023-08-13 00:35,-117.1971,39.4643,1749.34,77.40,43.00,29.35,280.00,4.00,0.00,30.22,M,M,9.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,77.40,KTMT 130035Z AUTO 28004G09KT OVC110 25/06 A3022 RMK AO2 LTG DSNT E AND SW T02520061 PWINO,M
EKO,2023-08-13 00:38,-115.7860,40.8242,1367.00,91.00,43.00,18.94,250.00,10.00,0.00,30.10,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,87.18,KEKO 130038Z AUTO 25010KT 10SM BKN110 33/06 A3010 RMK AO2 T03280061,M
CXP,2023-08-13 00:50,-119.7326,39.1923,1431.00,91.40,37.40,15.05,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.23,KCXP 130050Z AUTO 00000KT 10SM CLR 33/03 A3010 RMK AO2,M
P68,2023-08-13 00:53,-116.0056,39.6014,1993.00,78.00,38.00,23.70,200.00,5.00,0.00,30.20,1014.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.00,20.00,2023-08-13 00:20,78.00,KP68 130053Z AUTO 20005KT 26/03 A3020 RMK AO1 PK WND 02033/0020 SLP146 T02560033,M
DRA,2023-08-13 00:53,-116.0278,36.6206,1009.00,92.00,34.00,12.91,190.00,9.00,0.00,29.97,1009.80,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.64,KDRA 130053Z AUTO 19009G16KT 10SM CLR 33/01 A2997 RMK AO2 SLP098 T03330011,M
ELY,2023-08-13 00:53,-114.8453,39.2950,1909.00,78.00,42.00,27.69,50.00,12.00,0.00,30.23,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,20.00,2023-08-12 23:54,78.00,KELY 130053Z AUTO 05012KT 10SM CLR 26/06 A3023 RMK AO2 PK WND 02026/2354 SLP143 T02560056,M
VGT,2023-08-13 00:53,-115.1933,36.2111,667.00,101.00,46.00,15.62,120.00,10.00,0.00,29.87,1010.00,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.16,KVGT 130053Z 12010G16KT 10SM CLR 38/08 A2987 RMK AO2 LTG DSNT W SLP100 T03830078,M
LOL,2023-08-13 00:53,-118.5701,40.0684,1192.43,94.00,41.00,15.97,90.00,5.00,0.00,30.01,1011.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.77,KLOL 130053Z AUTO 09005KT 10SM CLR 34/05 A3001 RMK AO2 LTG DSNT SE SLP119 T03440050,M
