station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
10U,2023-09-14 00:00,-116.1876,41.9532,1637.00,73.40,35.60,25.13,330.00,10.00,0.00,30.10,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,K10U 140000Z AUTO 33010G15KT 10SM CLR 23/02 A3010 RMK AO2,M
05U,2023-09-14 00:10,-116.0051,39.6042,1811.23,69.80,39.20,32.72,360.00,12.00,0.00,30.11,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,69.80,K05U 140010Z AUTO 36012KT 10SM FEW100 21/04 A3011 RMK A01,M
BVU,2023-09-14 00:15,-114.8611,35.9475,671.00,91.40,50.00,24.37,50.00,4.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.36,KBVU 140015Z AUTO 05004KT 10SM CLR 33/10 A2980 RMK AO2,M
CXP,2023-09-14 00:15,-119.7326,39.1923,1431.00,82.40,37.40,20.04,310.00,8.00,0.00,30.04,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,80.14,KCXP 140015Z AUTO 31008KT 10SM OVC100 28/03 A3004 RMK AO2,M
RTS,2023-09-14 00:15,-119.8764,39.6682,1539.00,78.80,33.80,19.55,70.00,10.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KRTS 140015Z AUTO 07010KT 10SM CLR 26/01 A3008 RMK AO2,M
MEV,2023-09-14 00:15,-119.7500,38.9963,1441.42,82.40,39.20,21.51,280.00,9.00,0.00,30.03,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,80.21,KMEV 140015Z AUTO 28009KT 10SM SCT110 28/04 A3003 RMK AO2,M
BAM,2023-09-14 00:15,-116.8743,40.5990,1382.36,80.60,42.80,26.22,330.00,8.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KBAM 140015Z AUTO 33008KT 10SM CLR 27/06 A3004 RMK AO1,M
HTH,2023-09-14 00:15,-118.6315,38.5448,1282.89,80.60,37.40,21.25,330.00,13.00,0.00,29.99,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,79.02,KHTH 140015Z AUTO 33013KT 10SM FEW120 27/03 A2999 RMK A01,M
TMT,2023-09-14 00:15,-117.1971,39.4643,1749.34,70.00,42.30,36.64,220.00,9.00,0.00,30.11,M,M,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,70.00,KTMT 140015Z AUTO 22009KT SCT120 21/06 A3011 RMK AO2 T02120057 PWINO,M
10U,2023-09-14 00:20,-116.1876,41.9532,1637.00,75.20,37.40,25.40,340.00,10.00,0.00,30.10,M,10.00,19.00,FEW,FEW,M,M,9500.00,12000.00,M,M,M,M,M,M,M,M,M,75.20,K10U 140020Z AUTO 34010G19KT 10SM FEW095 FEW120 24/03 A3010 RMK AO2,M
05U,2023-09-14 00:30,-116.0051,39.6042,1811.23,69.80,41.00,35.09,350.00,12.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,K05U 140030Z AUTO 35012KT 10SM CLR 21/05 A3011 RMK A01,M
BAM,2023-09-14 00:35,-116.8743,40.5990,1382.36,80.60,41.00,24.46,330.00,9.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.20,KBAM 140035Z AUTO 33009KT 10SM CLR 27/05 A3004 RMK AO1,M
