station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RNO,2022-09-13 00:12,-119.7711,39.4839,1341.00,74.00,49.00,41.24,310.00,13.00,0.00,30.03,M,1.50,20.00,BKN,OVC,M,M,2100.00,5000.00,M,M,FU,M,M,M,M,M,M,73.90,KRNO 130012Z 31013G20KT 1 1/2SM FU BKN021 OVC050 23/09 A3003 RMK AO2 TWR VIS 2 FU BKN021 T02330094,M
MEV,2022-09-13 00:15,-119.7500,38.9963,1441.42,75.20,48.20,38.46,M,5.00,0.00,30.04,M,10.00,10.00,FEW,FEW,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,75.20,KMEV 130015Z AUTO VRB05G10KT 10SM FEW090 FEW120 24/09 A3004 RMK AO2,M
BAM,2022-09-13 00:15,-116.8743,40.5990,1382.36,69.80,53.60,56.38,210.00,10.00,0.00,30.03,M,10.00,13.00,SCT,BKN,M,M,10000.00,11000.00,M,M,M,M,M,M,M,M,M,69.80,KBAM 130015Z AUTO 21010G13KT 10SM SCT100 BKN110 21/12 A3003 RMK AO1,M
BVU,2022-09-13 00:15,-114.8611,35.9475,671.00,84.20,59.00,42.52,180.00,4.00,0.00,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.92,KBVU 130015Z AUTO 18004KT 29/15 A2991 RMK AO2 TSNO,M
HTH,2022-09-13 00:15,-118.6315,38.5448,1282.89,69.80,53.60,56.38,230.00,9.00,0.00,30.05,M,9.00,18.00,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,69.80,KHTH 130015Z AUTO 23009G18KT 9SM BKN090 21/12 A3005 RMK A01,M
TMT,2022-09-13 00:15,-117.1971,39.4643,1749.34,M,M,M,100.00,4.00,0.00,30.08,M,10.00,M,SCT,SCT,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,M,KTMT 130015Z AUTO 10004KT 10SM SCT090 SCT110 A3008 RMK AO2 LTG DSNT SW AND W,M
RTS,2022-09-13 00:15,-119.8764,39.6682,1539.00,60.80,53.60,77.14,320.00,10.00,0.00,30.08,M,5.00,M,FEW,FEW,BKN,M,6000.00,7000.00,10000.00,M,-DZ,M,M,M,M,M,M,60.80,KRTS 130015Z AUTO 32010KT 5SM -DZ FEW060 FEW070 BKN100 16/12 A3008 RMK AO2,M
CXP,2022-09-13 00:15,-119.7326,39.1923,1431.00,75.20,46.40,35.94,M,6.00,0.00,30.05,M,9.00,11.00,BKN,OVC,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,75.20,KCXP 130015Z AUTO VRB06G11KT 9SM BKN080 OVC100 24/08 A3005 RMK AO2,M
NFL,2022-09-13 00:23,-118.7010,39.4166,1199.00,77.00,50.00,38.74,170.00,7.00,T,29.95,M,5.00,M,SCT,BKN,OVC,M,4000.00,8000.00,12000.00,M,FU HZ,M,M,M,M,M,M,77.00,KNFL 130023Z 17007KT 5SM FU HZ SCT040 BKN080 OVC120 25/10 A2995 RMK AO2 RAE17 TSE17 TS OHD DISPTD FU SCT040 P0000 T02500100,M
CXP,2022-09-13 00:30,-119.7326,39.1923,1431.00,75.20,48.20,38.46,320.00,9.00,0.00,30.05,M,8.00,M,FEW,BKN,M,M,8500.00,11000.00,M,M,M,M,M,M,M,M,M,75.20,KCXP 130030Z AUTO 32009KT 8SM FEW085 BKN110 24/09 A3005 RMK AO2,M
RNO,2022-09-13 00:31,-119.7711,39.4839,1341.00,73.00,49.00,42.51,300.00,16.00,0.00,30.02,M,2.00,M,SCT,BKN,OVC,M,2100.00,5000.00,7000.00,M,FU,M,M,M,M,M,M,73.00,KRNO 130031Z 30016KT 2SM FU SCT021 BKN050 OVC070 23/09 A3002 RMK AO2 FU SCT021 T02280094,M
BAM,2022-09-13 00:35,-116.8743,40.5990,1382.36,69.80,53.60,56.38,100.00,3.00,0.00,30.01,M,10.00,M,SCT,SCT,BKN,M,3700.00,7000.00,11000.00,M,M,M,M,M,M,M,M,69.80,KBAM 130035Z AUTO 10003KT 10SM SCT037 SCT070 BKN110 21/12 A3001 RMK AO1,M
RTS,2022-09-13 00:35,-119.8764,39.6682,1539.00,62.60,55.40,77.29,280.00,4.00,0.00,30.08,M,7.00,M,FEW,BKN,BKN,M,5500.00,7000.00,9000.00,M,M,M,M,M,M,M,M,62.60,KRTS 130035Z AUTO 28004KT 7SM FEW055 BKN070 BKN090 17/13 A3008 RMK AO2,M
