station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2023-09-02 00:09,-115.6733,36.5872,955.00,71.60,64.40,78.04,80.00,20.00,0.00,29.92,1009.00,10.00,M,FEW,SCT,OVC,M,4600.00,8500.00,11000.00,M,-RA,M,M,M,M,M,M,71.60,KINS 020009Z AUTO 08020KT 10SM -RA FEW046 SCT085 OVC110 22/18 A2992 RMK AO2 LTG DSNT NE AND SE DZE2359RAB09 SLP090 $,M
05U,2023-09-02 00:10,-116.0051,39.6042,1811.23,77.00,50.00,38.74,M,M,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,K05U 020010Z AUTO 10SM CLR 25/10 A2994 RMK A01,M
BVU,2023-09-02 00:15,-114.8611,35.9475,671.00,77.00,62.60,61.13,120.00,9.00,0.00,29.93,M,10.00,M,FEW,SCT,BKN,M,300.00,6000.00,7000.00,M,-RA,M,M,M,M,M,M,77.00,KBVU 020015Z AUTO 12009KT 10SM -RA FEW003 SCT060 BKN070 25/17 A2993 RMK AO2 LTG DSNT W AND NW,M
CXP,2023-09-02 00:15,-119.7326,39.1923,1431.00,62.60,42.80,48.28,260.00,10.00,0.00,29.93,M,10.00,M,BKN,OVC,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,62.60,KCXP 020015Z AUTO 26010KT 10SM BKN075 OVC085 17/06 A2993 RMK AO2,M
RTS,2023-09-02 00:15,-119.8764,39.6682,1539.00,60.80,44.60,55.12,230.00,7.00,0.00,29.93,M,10.00,14.00,SCT,SCT,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,60.80,KRTS 020015Z AUTO 23007G14KT 10SM SCT060 SCT070 16/07 A2993 RMK AO2,M
MEV,2023-09-02 00:15,-119.7500,38.9963,1441.42,62.60,39.20,42.00,200.00,13.00,0.00,29.91,M,10.00,27.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,62.60,KMEV 020015Z AUTO 20013G27KT 10SM OVC065 17/04 A2991 RMK AO2,M
BAM,2023-09-02 00:15,-116.8743,40.5990,1382.36,84.20,30.20,14.18,350.00,8.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.26,KBAM 020015Z AUTO 35008KT 10SM CLR 29/M01 A2976 RMK AO1,M
HTH,2023-09-02 00:15,-118.6315,38.5448,1282.89,84.20,15.80,7.74,240.00,15.00,0.00,29.77,M,10.00,34.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.51,KHTH 020015Z AUTO 24015G34KT 200V270 10SM CLR 29/M09 A2977 RMK A01,M
10U,2023-09-02 00:15,-116.1876,41.9532,1637.00,77.00,37.40,23.93,60.00,19.00,0.00,29.85,M,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,K10U 020015Z AUTO 06019G29KT 10SM CLR 25/03 A2985 RMK AO2,M
TMT,2023-09-02 00:15,-117.1971,39.4643,1749.34,79.00,32.70,18.58,190.00,17.00,0.00,29.86,M,M,22.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,79.00,KTMT 020015Z AUTO 19017G22KT SCT120 26/00 A2986 RMK AO2 LTG DSNT NW T02620004 PWINO,M
