station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
10U,2023-09-03 00:00,-116.1876,41.9532,1637.00,66.20,53.60,63.82,120.00,9.00,0.00,30.13,M,10.00,15.00,BKN,BKN,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,66.20,K10U 030000Z AUTO 12009G15KT 10SM BKN085 BKN120 19/12 A3013 RMK AO2,M
05U,2023-09-03 00:10,-116.0051,39.6042,1811.23,69.80,55.40,60.21,M,M,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,K05U 030010Z AUTO 10SM CLR 21/13 A3016 RMK A01,M
BVU,2023-09-03 00:15,-114.8611,35.9475,671.00,77.00,66.20,69.33,20.00,11.00,0.00,30.01,M,10.00,17.00,BKN,BKN,BKN,M,5000.00,5500.00,9000.00,M,VCTS,M,M,M,M,M,M,77.00,KBVU 030015Z AUTO 02011G17KT 10SM VCTS BKN050 BKN055 BKN090 25/19 A3001 RMK AO2 LTG DSNT NE AND E AND W,M
CXP,2023-09-03 00:15,-119.7326,39.1923,1431.00,64.40,53.60,67.95,310.00,11.00,0.00,30.06,M,10.00,M,FEW,BKN,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,64.40,KCXP 030015Z AUTO 31011KT 10SM FEW075 BKN090 18/12 A3006 RMK AO2,M
RTS,2023-09-03 00:15,-119.8764,39.6682,1539.00,60.80,51.80,72.20,130.00,4.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KRTS 030015Z AUTO 13004KT 10SM CLR 16/11 A3010 RMK AO2,M
MEV,2023-09-03 00:15,-119.7500,38.9963,1441.42,66.20,50.00,55.88,350.00,9.00,0.00,30.04,M,10.00,M,SCT,BKN,BKN,M,6500.00,7000.00,8000.00,M,M,M,M,M,M,M,M,66.20,KMEV 030015Z AUTO 35009KT 10SM SCT065 BKN070 BKN080 19/10 A3004 RMK AO2,M
HTH,2023-09-03 00:15,-118.6315,38.5448,1282.89,73.40,53.60,49.90,0.00,0.00,0.00,29.99,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KHTH 030015Z AUTO 00000KT 10SM 23/12 A2999 RMK A01,M
10U,2023-09-03 00:15,-116.1876,41.9532,1637.00,64.40,53.60,67.95,120.00,10.00,0.00,30.12,M,10.00,17.00,SCT,BKN,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,64.40,K10U 030015Z AUTO 12010G17KT 10SM SCT090 BKN120 18/12 A3012 RMK AO2,M
BAM,2023-09-03 00:15,-116.8743,40.5990,1382.36,59.00,57.20,93.74,280.00,14.00,0.00,30.09,M,4.00,17.00,SCT,SCT,OVC,M,1200.00,3900.00,6000.00,M,M,M,M,M,M,M,M,59.00,KBAM 030015Z AUTO 28014G17KT 4SM SCT012 SCT039 OVC060 15/14 A3009 RMK AO1,M
TMT,2023-09-03 00:15,-117.1971,39.4643,1749.34,63.00,53.80,71.89,20.00,8.00,0.00,30.13,M,M,M,SCT,BKN,OVC,M,2900.00,5000.00,7000.00,M,M,M,M,M,M,M,M,63.00,KTMT 030015Z AUTO 02008KT SCT029 BKN050 OVC070 17/12 A3013 RMK AO2 LTG DSNT SE AND SW T01720121 PWINO,M
