station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2021-12-24 00:04,-115.6733,36.5872,955.00,46.40,42.80,87.19,110.00,5.00,0.00,29.79,1007.90,10.00,M,SCT,SCT,M,M,5000.00,6000.00,M,M,-RA,M,M,M,M,M,M,43.50,KINS 240004Z AUTO 11005KT 10SM -RA SCT050 SCT060 08/06 A2979 RMK AO2 SLP079 VISNO RWY08 $,M
TPH,2021-12-24 00:05,-117.0904,38.0505,1654.00,36.00,36.00,100.00,50.00,3.00,0.00,29.70,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,33.26,KTPH 240005Z AUTO 05003KT 3/4SM BR OVC002 02/02 A2970 RMK AO2 T00220022,M
EKO,2021-12-24 00:07,-115.7860,40.8242,1367.00,35.00,33.00,92.32,210.00,4.00,T,29.64,M,10.00,M,FEW,OVC,M,M,1700.00,3800.00,M,M,UP,M,M,M,M,M,M,31.04,KEKO 240007Z AUTO 21004KT 10SM UP FEW017 OVC038 02/01 A2964 RMK AO2 RAE06UPB06 P0000 T00170006,M
LSV,2021-12-24 00:08,-115.0343,36.2362,570.00,53.60,44.60,71.45,80.00,4.00,0.00,29.83,1009.80,10.00,M,SCT,BKN,M,M,4700.00,5500.00,M,M,-RA,M,M,M,M,M,M,53.60,KLSV 240008Z AUTO 08004KT 10SM -RA SCT047 BKN055 12/07 A2983 RMK AO2 SLP098 $,M
05U,2021-12-24 00:10,-116.0051,39.6042,1811.23,33.80,32.00,93.03,70.00,5.00,0.00,29.72,M,0.25,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,28.53,K05U 240010Z AUTO 07005KT 1/4SM FG OVC002 01/00 A2972 RMK A01,M
LSV,2021-12-24 00:12,-115.0343,36.2362,570.00,53.60,46.40,76.50,70.00,4.00,0.00,29.83,1009.70,10.00,M,BKN,BKN,M,M,4900.00,6000.00,M,M,-RA,M,M,M,M,M,M,53.60,KLSV 240012Z AUTO 07004KT 10SM -RA BKN049 BKN060 12/08 A2983 RMK AO2 SLP097 $,M
TPH,2021-12-24 00:12,-117.0904,38.0505,1654.00,37.00,37.00,100.00,0.00,0.00,0.00,29.71,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,37.00,KTPH 240012Z AUTO 00000KT 2SM BR OVC002 03/03 A2971 RMK AO2 T00280028,M
LSV,2021-12-24 00:14,-115.0343,36.2362,570.00,53.60,46.40,76.50,70.00,5.00,0.00,29.83,1009.70,10.00,M,SCT,BKN,M,M,4900.00,6000.00,M,M,-RA,M,M,M,M,M,M,53.60,KLSV 240014Z AUTO 07005KT 10SM -RA SCT049 BKN060 12/08 A2983 RMK AO2 SLP097 $,M
INS,2021-12-24 00:14,-115.6733,36.5872,955.00,46.40,42.80,87.19,90.00,9.00,0.00,29.78,1007.60,10.00,M,SCT,BKN,M,M,5000.00,6500.00,M,M,-RA,M,M,M,M,M,M,41.42,KINS 240014Z AUTO 09009KT 10SM -RA SCT050 BKN065 08/06 A2978 RMK AO2 SLP076 VISNO RWY08 $,M
RTS,2021-12-24 00:15,-119.8764,39.6682,1539.00,32.00,32.00,100.00,80.00,5.00,0.00,29.66,M,9.00,M,FEW,SCT,BKN,M,2900.00,3800.00,4600.00,M,M,M,M,M,M,M,M,26.40,KRTS 240015Z AUTO 08005KT 9SM FEW029 SCT038 BKN046 00/00 A2966 RMK AO2,M
