station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2025-05-05 00:15,-114.8611,35.9475,671.00,62.60,48.20,59.26,0.00,0.00,0.00,29.63,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,62.60,KBVU 050015Z AUTO 00000KT 10SM FEW110 17/09 A2963 RMK AO2,M
BAM,2025-05-05 00:15,-116.8743,40.5990,1382.36,51.80,41.00,66.48,10.00,7.00,0.00,29.87,M,10.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,51.80,KBAM 050015Z AUTO 01007KT 10SM OVC035 11/05 A2987 RMK AO1,M
CXP,2025-05-05 00:15,-119.7326,39.1923,1431.00,51.80,39.20,61.99,60.00,11.00,0.00,29.90,M,10.00,M,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,51.80,KCXP 050015Z AUTO 06011KT 10SM OVC036 11/04 A2990 RMK AO2,M
RTS,2025-05-05 00:15,-119.8764,39.6682,1539.00,51.80,35.60,53.81,50.00,11.00,0.00,29.91,M,10.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,51.80,KRTS 050015Z AUTO 05011KT 10SM OVC042 11/02 A2991 RMK AO2,M
MEV,2025-05-05 00:15,-119.7500,38.9963,1441.42,51.80,37.40,57.77,350.00,9.00,0.00,29.88,M,10.00,15.00,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,51.80,KMEV 050015Z AUTO 35009G15KT 10SM OVC036 11/03 A2988 RMK AO2,M
HTH,2025-05-05 00:15,-118.6315,38.5448,1282.89,50.00,41.00,71.07,350.00,18.00,0.00,29.86,M,10.00,25.00,SCT,BKN,OVC,M,2600.00,4400.00,6000.00,M,M,M,M,M,M,M,M,50.00,KHTH 050015Z AUTO 35018G25KT 10SM SCT026 BKN044 OVC060 10/05 A2986 RMK A01,M
TMT,2025-05-05 00:15,-117.1971,39.4643,1749.34,42.80,42.00,96.97,350.00,9.00,0.00,29.87,M,10.00,M,SCT,OVC,M,M,800.00,1200.00,M,M,-RA,M,M,M,M,M,M,36.94,KTMT 050015Z AUTO 35009KT 10SM -RA SCT008 OVC012 06/06 A2987 RMK AO2 T00600055,M
10U,2025-05-05 00:15,-116.1876,41.9532,1637.00,48.20,39.20,70.88,360.00,5.00,0.00,29.90,M,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,45.63,K10U 050015Z AUTO 36005KT 10SM OVC028 09/04 A2990 RMK AO2,M
CXP,2025-05-05 00:35,-119.7326,39.1923,1431.00,51.80,37.40,57.77,70.00,9.00,0.00,29.90,M,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,51.80,KCXP 050035Z AUTO 07009KT 10SM OVC034 11/03 A2990 RMK AO2,M
RTS,2025-05-05 00:35,-119.8764,39.6682,1539.00,50.00,33.80,53.54,70.00,7.00,0.00,29.92,M,10.00,13.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,50.00,KRTS 050035Z AUTO 07007G13KT 10SM OVC042 10/01 A2992 RMK AO2,M
MEV,2025-05-05 00:35,-119.7500,38.9963,1441.42,51.80,39.20,61.99,20.00,9.00,0.00,29.89,M,10.00,M,BKN,OVC,M,M,3800.00,4500.00,M,M,M,M,M,M,M,M,M,51.80,KMEV 050035Z AUTO 02009KT 10SM BKN038 OVC045 11/04 A2989 RMK AO2,M
HTH,2025-05-05 00:35,-118.6315,38.5448,1282.89,51.80,41.00,66.48,350.00,19.00,0.00,29.87,M,9.00,26.00,SCT,BKN,OVC,M,2900.00,3400.00,7000.00,M,M,M,M,M,M,M,M,51.80,KHTH 050035Z AUTO 35019G26KT 9SM SCT029 BKN034 OVC070 11/05 A2987 RMK A01,M
TMT,2025-05-05 00:35,-117.1971,39.4643,1749.34,42.80,42.00,96.97,340.00,8.00,0.00,29.87,M,10.00,M,BKN,OVC,M,M,1200.00,1900.00,M,M,-RA,M,M,M,M,M,M,37.42,KTMT 050035Z AUTO 34008KT 10SM -RA BKN012 OVC019 06/06 A2987 RMK AO2 T00600055,M
10U,2025-05-05 00:35,-116.1876,41.9532,1637.00,48.20,37.40,66.05,10.00,6.00,0.00,29.90,M,10.00,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,45.04,K10U 050035Z AUTO 01006KT 10SM OVC029 09/03 A2990 RMK AO2,M
BVU,2025-05-05 00:35,-114.8611,35.9475,671.00,62.60,48.20,59.26,290.00,4.00,0.00,29.62,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,62.60,KBVU 050035Z AUTO 29004KT 10SM FEW110 17/09 A2962 RMK AO2,M
BAM,2025-05-05 00:35,-116.8743,40.5990,1382.36,51.80,42.80,71.26,20.00,6.00,0.00,29.87,M,10.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,51.80,KBAM 050035Z AUTO 02006KT 10SM OVC035 11/06 A2987 RMK AO1,M
P68,2025-05-05 00:53,-116.0056,39.6014,1993.00,48.00,43.00,82.72,10.00,11.00,0.00,29.82,1006.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.69,KP68 050053Z AUTO 01011KT 09/06 A2982 RMK AO1 SLP060 T00890061 $,M
DRA,2025-05-05 00:53,-116.0278,36.6206,1009.00,66.00,40.00,38.47,110.00,12.00,0.00,29.62,999.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KDRA 050053Z AUTO 11012KT 10SM CLR 19/04 A2962 RMK AO2 SLP998 T01890044,M
ELY,2025-05-05 00:53,-114.8453,39.2950,1909.00,50.00,41.00,71.07,20.00,13.00,0.00,29.78,1003.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KELY 050053Z AUTO 02013KT 10SM CLR 10/05 A2978 RMK AO2 SLP034 T01000050 $,M
VGT,2025-05-05 00:53,-115.1933,36.2111,667.00,67.00,45.00,45.04,10.00,5.00,0.00,29.61,1003.00,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,67.00,KVGT 050053Z 01005KT 10SM FEW100 19/07 A2961 RMK AO2 SLP030 T01940072,M
BVU,2025-05-05 00:55,-114.8611,35.9475,671.00,62.60,48.20,59.26,0.00,0.00,0.00,29.62,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KBVU 050055Z AUTO 00000KT 10SM CLR 17/09 A2962 RMK AO2,M
MEV,2025-05-05 00:55,-119.7500,38.9963,1441.42,51.80,39.20,61.99,40.00,9.00,0.00,29.89,M,10.00,M,BKN,OVC,M,M,3600.00,4400.00,M,M,M,M,M,M,M,M,M,51.80,KMEV 050055Z AUTO 04009KT 10SM BKN036 OVC044 11/04 A2989 RMK AO2,M
BAM,2025-05-05 00:55,-116.8743,40.5990,1382.36,51.80,41.00,66.48,360.00,6.00,0.00,29.87,M,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,51.80,KBAM 050055Z AUTO 36006KT 10SM OVC033 11/05 A2987 RMK AO1,M
HTH,2025-05-05 00:55,-118.6315,38.5448,1282.89,51.80,41.00,66.48,360.00,18.00,0.00,29.87,M,10.00,25.00,FEW,SCT,BKN,M,3000.00,4100.00,5000.00,M,M,M,M,M,M,M,M,51.80,KHTH 050055Z AUTO 36018G25KT 10SM FEW030 SCT041 BKN050 11/05 A2987 RMK A01,M
TMT,2025-05-05 00:55,-117.1971,39.4643,1749.34,43.00,42.00,96.23,350.00,6.00,0.00,29.87,M,10.00,M,BKN,OVC,M,M,1900.00,2600.00,M,M,-RA,M,M,M,M,M,M,38.78,KTMT 050055Z AUTO 35006KT 10SM -RA BKN019 OVC026 06/06 A2987 RMK AO2 T00610055,M
