station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2022-08-02 00:08,-115.6733,36.5872,955.00,87.80,62.60,43.07,340.00,5.00,0.00,30.00,1011.10,10.00,M,BKN,BKN,BKN,OVC,8000.00,12000.00,16000.00,20000.00,-RA,M,M,M,M,M,M,88.48,KINS 020008Z AUTO 34005KT 10SM -RA BKN080 BKN120 BKN160 OVC200 31/17 A3000 RMK AO2 DZE2358RAB2358 SLP111,M
INS,2022-08-02 00:10,-115.6733,36.5872,955.00,89.60,64.40,43.34,340.00,6.00,0.00,30.00,1010.90,10.00,M,BKN,BKN,BKN,OVC,8000.00,12000.00,16000.00,20000.00,M,M,M,M,M,M,M,91.23,KINS 020010Z AUTO 34006KT 10SM BKN080 BKN120 BKN160 OVC200 32/18 A3000 RMK AO2 DZE2358RAB2358E10 SLP109,M
CXP,2022-08-02 00:10,-119.7326,39.1923,1431.00,80.60,50.00,34.41,280.00,7.00,0.00,30.15,M,10.00,16.00,FEW,SCT,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,79.88,KCXP 020010Z AUTO 28007G16KT 10SM FEW090 SCT120 27/10 A3015 RMK AO2,M
TPH,2022-08-02 00:12,-117.0904,38.0505,1654.00,74.00,61.00,64.07,190.00,7.00,0.00,30.19,M,10.00,M,BKN,BKN,OVC,M,5500.00,7000.00,9000.00,M,M,M,M,M,M,M,M,73.90,KTPH 020012Z AUTO 19007KT 10SM BKN055 BKN070 OVC090 23/16 A3019 RMK AO2 LTG DSNT N AND NW T02330161,M
BAM,2022-08-02 00:15,-116.8743,40.5990,1382.36,86.00,48.20,27.03,150.00,6.00,0.00,30.09,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.40,KBAM 020015Z AUTO 15006G15KT 10SM CLR 30/09 A3009 RMK AO1,M
HTH,2022-08-02 00:15,-118.6315,38.5448,1282.89,84.20,51.80,32.73,0.00,0.00,0.00,30.10,M,10.00,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.48,KHTH 020015Z AUTO 00000G11KT 10SM CLR 29/11 A3010 RMK A01,M
05U,2022-08-02 00:15,-116.0051,39.6042,1811.23,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K05U 020015Z AUTO RMK A01 PNO,M
BVU,2022-08-02 00:15,-114.8611,35.9475,671.00,86.00,64.40,48.58,190.00,7.00,0.00,29.98,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.49,KBVU 020015Z AUTO 19007KT 30/18 A2998 RMK AO2 PWINO TSNO,M
TMT,2022-08-02 00:15,-117.1971,39.4643,1749.34,M,M,M,220.00,6.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,M,KTMT 020015Z AUTO 22006KT 10SM -RA CLR A3020 RMK AO2,M
RTS,2022-08-02 00:15,-119.8764,39.6682,1539.00,77.00,46.40,33.85,290.00,16.00,0.00,30.19,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KRTS 020015Z AUTO 29016G22KT 10SM CLR 25/08 A3019 RMK AO2,M
