station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2025-05-04 00:15,-114.8611,35.9475,671.00,82.40,33.80,17.38,230.00,9.00,0.00,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.03,KBVU 040015Z AUTO 23009KT 10SM CLR 28/01 A2968 RMK AO2,M
BAM,2025-05-04 00:15,-116.8743,40.5990,1382.36,51.80,50.00,93.55,240.00,11.00,0.00,29.91,M,10.00,16.00,SCT,SCT,BKN,M,4400.00,5000.00,11000.00,M,M,M,M,M,M,M,M,51.80,KBAM 040015Z AUTO 24011G16KT 10SM SCT044 SCT050 BKN110 11/10 A2991 RMK AO1,M
CXP,2025-05-04 00:15,-119.7326,39.1923,1431.00,57.20,33.80,41.13,250.00,5.00,0.00,29.92,M,10.00,11.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCXP 040015Z AUTO 25005G11KT 10SM FEW100 14/01 A2992 RMK AO2,M
RTS,2025-05-04 00:15,-119.8764,39.6682,1539.00,57.20,33.80,41.13,290.00,15.00,0.00,29.91,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KRTS 040015Z AUTO 29015G23KT 10SM CLR 14/01 A2991 RMK AO2,M
MEV,2025-05-04 00:15,-119.7500,38.9963,1441.42,57.20,35.60,44.19,260.00,13.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KMEV 040015Z AUTO 26013KT 10SM CLR 14/02 A2991 RMK AO2,M
HTH,2025-05-04 00:15,-118.6315,38.5448,1282.89,51.80,48.20,87.47,0.00,0.00,0.00,29.94,M,2.00,M,SCT,BKN,OVC,M,2800.00,3900.00,4600.00,M,HZ,M,M,M,M,M,M,51.80,KHTH 040015Z AUTO 00000KT 2SM HZ SCT028 BKN039 OVC046 11/09 A2994 RMK A01,M
TMT,2025-05-04 00:15,-117.1971,39.4643,1749.34,51.60,45.00,78.09,340.00,11.00,0.00,29.88,M,10.00,14.00,SCT,SCT,SCT,M,4600.00,6000.00,7000.00,M,M,M,M,M,M,M,M,51.60,KTMT 040015Z AUTO 34011G14KT 10SM SCT046 SCT060 SCT070 11/07 A2988 RMK AO2 T01090072,M
10U,2025-05-04 00:15,-116.1876,41.9532,1637.00,55.40,46.40,71.64,340.00,10.00,0.00,29.89,M,10.00,15.00,FEW,SCT,M,M,1900.00,11000.00,M,M,M,M,M,M,M,M,M,55.40,K10U 040015Z AUTO 34010G15KT 10SM FEW019 SCT110 13/08 A2989 RMK AO2,M
MEV,2025-05-04 00:25,-119.7500,38.9963,1441.42,57.20,35.60,44.19,260.00,10.00,0.00,29.91,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KMEV 040025Z AUTO 26010G15KT 10SM CLR 14/02 A2991 RMK AO2,M
RTS,2025-05-04 00:25,-119.8764,39.6682,1539.00,55.40,33.80,43.90,290.00,13.00,0.00,29.91,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KRTS 040025Z AUTO 29013G20KT 10SM CLR 13/01 A2991 RMK AO2,M
BVU,2025-05-04 00:35,-114.8611,35.9475,671.00,82.40,33.80,17.38,250.00,6.00,0.00,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.03,KBVU 040035Z AUTO 25006KT 10SM CLR 28/01 A2968 RMK AO2,M
BAM,2025-05-04 00:35,-116.8743,40.5990,1382.36,55.40,50.00,81.99,320.00,5.00,0.00,29.89,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,55.40,KBAM 040035Z AUTO 32005KT 10SM SCT110 13/10 A2989 RMK AO1,M
CXP,2025-05-04 00:35,-119.7326,39.1923,1431.00,57.20,33.80,41.13,M,5.00,0.00,29.91,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCXP 040035Z AUTO VRB05KT 10SM SCT100 14/01 A2991 RMK AO2,M
HTH,2025-05-04 00:35,-118.6315,38.5448,1282.89,51.80,48.20,87.47,340.00,6.00,0.00,29.94,M,2.00,M,FEW,BKN,OVC,M,1600.00,2900.00,4000.00,M,BR,M,M,M,M,M,M,51.80,KHTH 040035Z AUTO 34006KT 2SM BR FEW016 BKN029 OVC040 11/09 A2994 RMK A01,M
TMT,2025-05-04 00:35,-117.1971,39.4643,1749.34,51.80,43.70,73.76,350.00,9.00,0.00,29.89,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,51.80,KTMT 040035Z AUTO 35009KT 10SM SCT080 11/07 A2989 RMK AO2 T01100065,M
10U,2025-05-04 00:35,-116.1876,41.9532,1637.00,55.40,44.60,66.91,340.00,9.00,0.00,29.88,M,10.00,M,FEW,BKN,M,M,2200.00,11000.00,M,M,M,M,M,M,M,M,M,55.40,K10U 040035Z AUTO 34009KT 10SM FEW022 BKN110 13/07 A2988 RMK AO2 LTG DSNT S,M
TPH,2025-05-04 00:38,-117.0904,38.0505,1654.00,65.00,24.00,20.89,150.00,25.00,0.00,29.82,M,10.00,31.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,31.00,140.00,2025-05-04 00:37,65.00,KTPH 040038Z AUTO 15025G31KT 10SM BKN110 18/M04 A2982 RMK AO2 PK WND 14031/0037 WSHFT 0018 T01831044 $,M
INS,2025-05-04 00:44,-115.6733,36.5872,955.00,71.60,41.00,33.00,150.00,13.00,0.00,29.75,1004.10,10.00,18.00,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,71.60,KINS 040044Z AUTO 15013G18KT 10SM OVC100 22/05 A2975 RMK AO2 WSHFT 39 LTG DSNT W SLP041 $,M
RTS,2025-05-04 00:45,-119.8764,39.6682,1539.00,55.40,32.00,40.84,290.00,14.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KRTS 040045Z AUTO 29014KT 10SM CLR 13/00 A2991 RMK AO2,M
P68,2025-05-04 00:53,-116.0056,39.6014,1993.00,55.00,47.00,74.36,30.00,6.00,0.00,29.87,1007.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KP68 040053Z AUTO 03006KT 13/08 A2987 RMK AO1 SLP071 T01280083 $,M
DRA,2025-05-04 00:53,-116.0278,36.6206,1009.00,63.00,49.00,60.20,200.00,15.00,T,29.80,1006.10,9.00,29.00,FEW,BKN,OVC,M,5500.00,7500.00,9000.00,M,-RA,M,M,M,35.00,170.00,2025-05-04 00:40,63.00,KDRA 040053Z AUTO 20015G29KT 9SM -RA FEW055 BKN075 OVC090 17/09 A2980 RMK AO2 PK WND 17035/0040 RAB18 SLP061 P0000 T01720094,M
ELY,2025-05-04 00:53,-114.8453,39.2950,1909.00,60.00,32.00,34.61,190.00,11.00,0.00,29.89,1007.60,10.00,19.00,FEW,BKN,OVC,M,7000.00,9500.00,11000.00,M,M,M,M,M,M,M,M,60.00,KELY 040053Z AUTO 19011G19KT 10SM FEW070 BKN095 OVC110 16/00 A2989 RMK AO2 SLP076 T01560000 $,M
