station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
INS,2021-10-12 00:00,-115.6733,36.5872,955.00,48.20,41.00,76.01,330.00,22.00,0.00,29.54,998.60,7.00,31.00,FEW,M,M,M,3700.00,M,M,M,-RA,M,M,M,M,M,M,40.27,KINS 120000Z AUTO 33022G31KT 7SM -RA FEW037 09/05 A2954 RMK AO2 RAE2359RAB2359E2359RAB2359 SLP986 $,M
CXP,2021-10-12 00:10,-119.7326,39.1923,1431.00,37.40,24.80,60.04,30.00,11.00,0.00,29.95,M,2.00,27.00,FEW,SCT,BKN,M,2700.00,4700.00,8000.00,M,-RA,M,M,M,M,M,M,29.29,KCXP 120010Z AUTO 03011G27KT 2SM -RA FEW027 SCT047 BKN080 03/M04 A2995 RMK AO2,M
RTS,2021-10-12 00:15,-119.8764,39.6682,1539.00,37.40,17.60,44.25,350.00,16.00,0.00,29.96,M,10.00,M,FEW,FEW,SCT,M,2500.00,4400.00,9000.00,M,M,M,M,M,M,M,M,27.46,KRTS 120015Z AUTO 35016KT 10SM FEW025 FEW044 SCT090 03/M08 A2996 RMK AO2,M
05U,2021-10-12 00:15,-116.0051,39.6042,1811.23,32.00,24.80,74.44,340.00,15.00,0.00,29.80,M,10.00,21.00,BKN,BKN,OVC,M,2300.00,2900.00,4400.00,M,M,M,M,M,M,M,M,20.78,K05U 120015Z AUTO 34015G21KT 10SM BKN023 BKN029 OVC044 M00/M04 A2980 RMK A01,M
BAM,2021-10-12 00:15,-116.8743,40.5990,1382.36,41.00,30.20,65.16,360.00,9.00,0.00,29.86,M,10.00,14.00,SCT,SCT,OVC,M,5000.00,6000.00,7000.00,M,M,M,M,M,M,M,M,34.70,KBAM 120015Z AUTO 36009G14KT 10SM SCT050 SCT060 OVC070 05/M01 A2986 RMK AO1,M
MEV,2021-10-12 00:15,-119.7500,38.9963,1441.42,41.00,17.60,38.45,10.00,17.00,0.00,29.92,M,9.00,24.00,FEW,SCT,BKN,M,3400.00,4200.00,5500.00,M,-RA,M,M,M,M,M,M,31.87,KMEV 120015Z AUTO 01017G24KT 9SM -RA FEW034 SCT042 BKN055 05/M08 A2992 RMK AO2,M
BVU,2021-10-12 00:15,-114.8611,35.9475,671.00,68.00,6.80,8.90,240.00,27.00,0.00,29.40,M,3.00,37.00,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,68.00,KBVU 120015Z AUTO 24027G37KT 3SM HZ CLR 20/M14 A2940 RMK AO2,M
TMT,2021-10-12 00:15,-117.1971,39.4643,1749.34,30.20,28.00,91.40,340.00,9.00,0.00,29.86,M,3.00,M,SCT,BKN,OVC,M,900.00,1600.00,3300.00,M,-SN,M,M,M,M,M,M,21.28,KTMT 120015Z AUTO 34009KT 3SM -SN SCT009 BKN016 OVC033 M01/M02 A2986 RMK AO2 T10101022,M
HTH,2021-10-12 00:15,-118.6315,38.5448,1282.89,39.20,24.80,55.95,330.00,19.00,0.00,29.89,M,10.00,27.00,FEW,FEW,FEW,M,4200.00,5000.00,7000.00,M,M,M,M,M,M,M,M,28.96,KHTH 120015Z AUTO 33019G27KT 10SM FEW042 FEW050 FEW070 04/M04 A2989 RMK A01,M
INS,2021-10-12 00:20,-115.6733,36.5872,955.00,48.20,39.20,70.88,340.00,23.00,0.00,29.55,999.40,10.00,31.00,BKN,M,M,M,3800.00,M,M,M,-RA,M,M,M,M,M,M,40.09,KINS 120020Z AUTO 34023G31KT 10SM -RA BKN038 09/04 A2955 RMK AO2 RAE2359RAB2359E2359RAB2359 SLP994 $,M
