station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LSV,2025-07-02 00:00,-115.0343,36.2362,570.00,101.00,36.70,10.95,290.00,13.00,0.00,29.74,1004.00,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,32.00,220.00,2025-07-01 23:02,95.48,KLSV 020000Z 29013KT 10SM BKN150 38/03 A2974 RMK PK WND 22032/2302 SLP040 T03830026 $,M
INS,2025-07-02 00:01,-115.6733,36.5872,955.00,93.20,41.00,16.43,130.00,23.00,0.00,29.85,1005.30,10.00,31.00,SCT,SCT,OVC,M,4500.00,10000.00,13000.00,M,-DZ,M,M,M,M,M,M,89.04,KINS 020001Z AUTO 13023G31KT 10SM -DZ SCT045 SCT100 OVC130 34/05 A2985 RMK AO2 DZB01 SLP053 $,M
INS,2025-07-02 00:04,-115.6733,36.5872,955.00,91.40,42.80,18.62,130.00,18.00,0.00,29.84,1005.00,10.00,29.00,SCT,BKN,OVC,M,4500.00,12000.00,14000.00,M,M,M,M,M,M,M,M,87.53,KINS 020004Z AUTO 13018G29KT 10SM SCT045 BKN120 OVC140 33/06 A2984 RMK AO2 DZE2355DZB01E04 SLP050 $,M
TMT,2025-07-02 00:10,-117.1971,39.4643,1749.34,89.80,11.00,5.25,190.00,19.00,0.00,30.02,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.34,KTMT 020010Z AUTO 19019G25KT 10SM CLR 32/M12 A3002 RMK AO2 T03211116,M
BVU,2025-07-02 00:15,-114.8611,35.9475,671.00,100.40,35.60,10.68,230.00,14.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.77,KBVU 020015Z AUTO 23014KT 10SM CLR 38/02 A2977 RMK AO2,M
CXP,2025-07-02 00:15,-119.7326,39.1923,1431.00,82.40,28.40,13.98,290.00,12.00,0.00,30.00,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.94,KCXP 020015Z AUTO 29012G19KT 250V320 10SM CLR 28/M02 A3000 RMK AO2,M
RTS,2025-07-02 00:15,-119.8764,39.6682,1539.00,73.40,35.60,25.15,100.00,27.00,0.00,30.08,M,9.00,34.00,SCT,BKN,OVC,M,4900.00,7000.00,10000.00,M,-DZ,M,M,M,M,M,M,73.40,KRTS 020015Z AUTO 10027G34KT 9SM -DZ SCT049 BKN070 OVC100 23/02 A3008 RMK AO2,M
05U,2025-07-02 00:15,-116.0051,39.6042,1811.23,86.00,23.00,9.95,160.00,19.00,0.00,30.07,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,K05U 020015Z AUTO 16019G26KT 10SM CLR 30/M05 A3007 RMK A01,M
MEV,2025-07-02 00:15,-119.7500,38.9963,1441.42,80.60,30.20,15.95,230.00,21.00,0.00,30.02,M,10.00,30.00,SCT,BKN,M,M,9000.00,11000.00,M,M,VCTS,M,M,M,M,M,M,78.77,KMEV 020015Z AUTO 23021G30KT 10SM VCTS SCT090 BKN110 27/M01 A3002 RMK AO2 LTG DSNT SW,M
BAM,2025-07-02 00:15,-116.8743,40.5990,1382.36,98.60,17.60,5.35,170.00,12.00,0.00,29.87,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.38,KBAM 020015Z AUTO 17012G19KT 10SM CLR 37/M08 A2987 RMK AO1,M
HTH,2025-07-02 00:15,-118.6315,38.5448,1282.89,98.60,-4.00,2.01,170.00,15.00,0.00,29.84,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.63,KHTH 020015Z AUTO 17015G24KT 10SM CLR 37/M20 A2984 RMK A01,M
10U,2025-07-02 00:15,-116.1876,41.9532,1637.00,95.00,14.00,5.10,0.00,0.00,0.00,29.96,M,10.00,10.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.20,K10U 020015Z AUTO 00000G10KT 10SM CLR 35/M10 A2996 RMK AO2,M
TMT,2025-07-02 00:30,-117.1971,39.4643,1749.34,89.60,11.30,5.36,190.00,16.00,0.00,30.02,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KTMT 020030Z AUTO 19016G23KT 10SM CLR 32/M11 A3002 RMK AO2 T03201115,M
BVU,2025-07-02 00:35,-114.8611,35.9475,671.00,100.40,37.40,11.46,240.00,14.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.10,KBVU 020035Z AUTO 24014KT 10SM CLR 38/03 A2977 RMK AO2,M
CXP,2025-07-02 00:35,-119.7326,39.1923,1431.00,82.40,28.40,13.98,220.00,11.00,0.00,30.02,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.94,KCXP 020035Z AUTO 22011G19KT 10SM CLR 28/M02 A3002 RMK AO2,M
RTS,2025-07-02 00:35,-119.8764,39.6682,1539.00,75.20,33.80,22.04,350.00,19.00,0.00,30.05,M,10.00,28.00,FEW,SCT,OVC,M,4700.00,7500.00,9500.00,M,-DZ,M,M,M,M,M,M,75.20,KRTS 020035Z AUTO 35019G28KT 10SM -DZ FEW047 SCT075 OVC095 24/01 A3005 RMK AO2,M
05U,2025-07-02 00:35,-116.0051,39.6042,1811.23,86.00,23.00,9.95,150.00,20.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,K05U 020035Z AUTO 15020KT 10SM CLR 30/M05 A3006 RMK A01,M
MEV,2025-07-02 00:35,-119.7500,38.9963,1441.42,78.80,32.00,18.20,260.00,21.00,0.00,30.02,M,8.00,35.00,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,78.80,KMEV 020035Z AUTO 26021G35KT 8SM BKN090 BKN110 26/00 A3002 RMK AO2 LTG DSNT SW AND W,M
BAM,2025-07-02 00:35,-116.8743,40.5990,1382.36,98.60,12.20,4.23,180.00,10.00,0.00,29.87,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.10,KBAM 020035Z AUTO 18010G19KT 10SM CLR 37/M11 A2987 RMK AO1,M
HTH,2025-07-02 00:35,-118.6315,38.5448,1282.89,96.80,-2.20,2.31,130.00,8.00,0.00,29.84,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.18,KHTH 020035Z AUTO 13008G18KT 10SM CLR 36/M19 A2984 RMK A01,M
10U,2025-07-02 00:35,-116.1876,41.9532,1637.00,93.20,14.00,5.40,200.00,9.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.91,K10U 020035Z AUTO 20009KT 10SM CLR 34/M10 A2995 RMK AO2,M
TMT,2025-07-02 00:50,-117.1971,39.4643,1749.34,89.00,11.00,5.39,190.00,16.00,0.00,30.02,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.76,KTMT 020050Z AUTO 19016G28KT 10SM CLR 32/M12 A3002 RMK AO2 T03171117,M
P68,2025-07-02 00:53,-116.0056,39.6014,1993.00,86.00,25.00,10.82,140.00,20.00,0.00,30.04,1008.70,M,28.00,M,M,M,M,M,M,M,M,M,M,M,M,32.00,140.00,2025-07-01 23:54,82.28,KP68 020053Z AUTO 14020G28KT 30/M04 A3004 RMK AO1 PK WND 14032/2354 SLP087 T03001039,M
DRA,2025-07-02 00:53,-116.0278,36.6206,1009.00,98.00,49.00,19.23,210.00,10.00,0.00,29.86,1005.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.75,KDRA 020053Z AUTO 21010KT 10SM CLR 37/09 A2986 RMK AO2 SLP056 T03670094,M
ELY,2025-07-02 00:53,-114.8453,39.2950,1909.00,83.00,29.00,14.06,240.00,15.00,0.00,30.12,1010.00,M,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,36.00,230.00,2025-07-02 00:13,80.37,KELY 020053Z AUTO 24015G25KT CLR 28/M02 A3012 RMK AO2 PK WND 23036/0013 SLP100 T02831017 $,M
VGT,2025-07-02 00:53,-115.1933,36.2111,667.00,97.00,47.00,18.39,250.00,11.00,0.00,29.79,1007.70,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.36,KVGT 020053Z 25011G22KT 10SM CLR 36/08 A2979 RMK AO2 SLP077 T03610083,M
LOL,2025-07-02 00:53,-118.5701,40.0684,1192.43,M,M,M,M,M,0.00,29.81,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KLOL 020053Z AUTO A2981 RMK AO2 SLPNO PWINO $,M
BVU,2025-07-02 00:55,-114.8611,35.9475,671.00,100.40,37.40,11.46,250.00,15.00,0.00,29.77,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.10,KBVU 020055Z AUTO 25015G23KT 10SM CLR 38/03 A2977 RMK AO2,M
RNO,2025-07-02 00:55,-119.7711,39.4839,1341.00,76.00,43.00,30.78,290.00,11.00,T,29.99,1010.50,10.00,21.00,SCT,BKN,M,M,8000.00,18000.00,M,M,TS,M,M,M,32.00,310.00,2025-07-01 23:56,76.00,KRNO 020055Z 29011G21KT 10SM TS SCT080CB BKN180 24/06 A2999 RMK AO2 PK WND 31032/2356 SLP105 OCNL LTGICCG N TS N MOV N P0000 T02440061,M
BAM,2025-07-02 00:55,-116.8743,40.5990,1382.36,100.40,12.20,4.00,240.00,17.00,0.00,29.86,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.59,KBAM 020055Z AUTO 24017G23KT 10SM CLR 38/M11 A2986 RMK AO1,M
CXP,2025-07-02 00:55,-119.7326,39.1923,1431.00,80.60,30.20,15.95,210.00,13.00,0.00,30.00,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.77,KCXP 020055Z AUTO 21013G26KT 10SM CLR 27/M01 A3000 RMK AO2,M
RTS,2025-07-02 00:55,-119.8764,39.6682,1539.00,75.20,32.00,20.50,350.00,21.00,0.00,30.03,M,10.00,30.00,SCT,SCT,M,M,9500.00,11000.00,M,M,M,M,M,M,M,M,M,75.20,KRTS 020055Z AUTO 35021G30KT 10SM SCT095 SCT110 24/M00 A3003 RMK AO2,M
05U,2025-07-02 00:55,-116.0051,39.6042,1811.23,86.00,24.80,10.73,140.00,15.00,0.00,30.07,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.26,K05U 020055Z AUTO 14015G24KT 10SM CLR 30/M04 A3007 RMK A01,M
MEV,2025-07-02 00:55,-119.7500,38.9963,1441.42,80.60,26.60,13.76,270.00,12.00,0.00,29.93,M,10.00,28.00,FEW,BKN,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,78.68,KMEV 020055Z AUTO 27012G28KT 10SM FEW075 BKN095 27/M03 A2993 RMK AO2,M
HTH,2025-07-02 00:55,-118.6315,38.5448,1282.89,98.60,-2.20,2.18,150.00,16.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.67,KHTH 020055Z AUTO 15016KT 10SM CLR 37/M19 A2984 RMK A01,M
10U,2025-07-02 00:55,-116.1876,41.9532,1637.00,93.20,14.00,5.40,230.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.91,K10U 020055Z AUTO 23004KT 10SM CLR 34/M10 A2995 RMK AO2,M
INS,2025-07-02 00:55,-115.6733,36.5872,955.00,94.00,37.40,13.92,130.00,18.00,0.04,29.86,1005.60,10.00,M,BKN,BKN,M,M,14000.00,20000.00,M,M,VCTS,M,M,M,35.00,100.00,2025-07-01 23:57,89.55,KINS 020055Z AUTO 13018KT 10SM VCTS BKN140 BKN200 34/03 A2986 RMK AO2 PK WND 10035/2357 DZB01E04 SLP056 P0004 T03440030 $,M
EKO,2025-07-02 00:56,-115.7860,40.8242,1367.00,90.00,26.00,9.95,230.00,14.00,0.00,29.92,1007.10,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,200.00,2025-07-02 00:24,85.27,KEKO 020056Z AUTO 23014G21KT 10SM CLR 32/M03 A2992 RMK AO2 PK WND 20027/0024 SLP071 T03221033,M
WMC,2025-07-02 00:56,-117.8072,40.9019,1315.00,97.00,21.00,6.50,210.00,15.00,0.00,29.86,1005.40,10.00,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,32.00,210.00,2025-07-02 00:55,90.27,KWMC 020056Z AUTO 21015G32KT 10SM CLR 36/M06 A2986 RMK AO2 PK WND 21032/0055 SLP054 T03611061 TSNO,M
HND,2025-07-02 00:56,-115.1344,35.9729,742.79,96.00,43.00,16.28,260.00,11.00,0.00,29.83,1008.20,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,230.00,2025-07-02 00:36,91.84,KHND 020056Z 26011G17KT 10SM CLR 36/06 A2983 RMK AO2 PK WND 23027/0036 SLP082 T03560061 $,M
TPH,2025-07-02 00:56,-117.0904,38.0505,1654.00,90.00,5.00,3.98,180.00,18.00,0.00,30.01,1008.00,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,30.00,190.00,2025-07-02 00:53,84.32,KTPH 020056Z AUTO 18018G30KT 10SM CLR 32/M15 A3001 RMK AO2 PK WND 19030/0053 SLP080 T03221150,M
LAS,2025-07-02 00:56,-115.1634,36.0719,663.00,98.00,41.00,14.18,230.00,17.00,0.00,29.80,1006.10,10.00,27.00,FEW,FEW,SCT,BKN,8000.00,12000.00,15000.00,20000.00,M,M,M,M,34.00,250.00,2025-07-02 00:24,93.53,KLAS 020056Z 23017G27KT 10SM FEW080 FEW120 SCT150 BKN200 37/05 A2980 RMK AO2 PK WND 25034/0024 SLP061 VIRGA DSNT S-W-N T03670050,M
NFL,2025-07-02 00:57,-118.7010,39.4166,1199.00,93.00,35.00,13.06,280.00,12.00,0.00,29.83,1007.90,7.00,18.00,SCT,SCT,BKN,M,8000.00,15000.00,25000.00,M,M,M,M,M,38.00,270.00,2025-07-02 00:56,88.56,KNFL 020057Z 28012G18KT 7SM SCT080 SCT150 BKN250 34/02 A2983 RMK AO2 PK WND 27038/0056 SLP079 T03390017,M
TMT,2025-07-02 01:10,-117.1971,39.4643,1749.34,87.80,10.00,5.35,180.00,14.00,0.00,30.02,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.86,KTMT 020110Z AUTO 18014G22KT 10SM CLR 31/M12 A3002 RMK AO2 T03101123,M
INS,2025-07-02 01:12,-115.6733,36.5872,955.00,93.20,35.60,13.29,110.00,19.00,0.00,29.86,1005.60,10.00,23.00,FEW,BKN,OVC,M,6500.00,13000.00,16000.00,M,TS,M,M,M,M,M,M,88.76,KINS 020112Z AUTO 11019G23KT 10SM TS FEW065 BKN130 OVC160 34/02 A2986 RMK AO2 TSB12 SLP056 $,M
LSV,2025-07-02 01:13,-115.0343,36.2362,570.00,99.30,37.80,12.04,270.00,12.00,0.00,29.73,1003.70,10.00,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,94.23,KLSV 020113Z 27012KT 10SM SCT150 37/03 A2973 RMK SLP037 T03740032 $,M
