station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CXP,2021-03-11 00:10,-119.7326,39.1923,1431.00,41.00,21.20,44.85,90.00,7.00,0.00,29.78,M,10.00,15.00,BKN,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,35.75,KCXP 110010Z AUTO 09007G15KT 10SM BKN050 OVC060 05/M06 A2978 RMK AO2,M
ELY,2021-03-11 00:11,-114.8453,39.2950,1909.00,27.00,25.00,92.05,M,M,0.02,29.76,M,M,M,OVC,M,M,M,800.00,M,M,M,SN,M,M,M,M,M,M,M,KELY 110011Z AUTO SN OVC008 M03/M04 A2976 RMK AO2 P0002 T10281039 $,M
LSV,2021-03-11 00:12,-115.0343,36.2362,570.00,55.40,23.00,28.20,250.00,16.00,0.00,29.84,1010.10,10.00,26.00,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,55.40,KLSV 110012Z AUTO 25016G26KT 10SM FEW075 13/M05 A2984 RMK AO2 WSHFT 00 SLP101 $,M
TPH,2021-03-11 00:12,-117.0904,38.0505,1654.00,28.90,28.00,96.38,20.00,5.00,T,29.78,M,1.25,M,SCT,BKN,OVC,M,3100.00,5000.00,7000.00,M,-SN BR,M,M,M,M,M,M,22.71,KTPH 110012Z AUTO 02005KT 1 1/4SM -SN BR SCT031 BKN050 OVC070 M02/M02 A2978 RMK AO2 P0000 T10171022,M
TMT,2021-03-11 00:15,-117.1971,39.4643,1749.34,30.40,26.60,85.58,0.00,0.00,0.00,29.77,M,5.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,30.40,KTMT 110015Z AUTO 00000KT 5SM -SN M01/M03 A2977 RMK AO2 T10091030,M
BAM,2021-03-11 00:15,-116.8743,40.5990,1382.36,33.80,33.80,100.00,0.00,0.00,0.00,29.80,M,3.00,M,SCT,BKN,OVC,M,1200.00,1800.00,3100.00,M,M,M,M,M,M,M,M,33.80,KBAM 110015Z AUTO 00000KT 3SM SCT012 BKN018 OVC031 01/01 A2980 RMK AO1,M
05U,2021-03-11 00:15,-116.0051,39.6042,1811.23,32.00,24.80,74.44,0.00,0.00,0.00,29.75,M,10.00,10.00,FEW,SCT,BKN,M,5500.00,6000.00,7500.00,M,M,M,M,M,M,M,M,32.00,K05U 110015Z AUTO 00000G10KT 10SM FEW055 SCT060 BKN075 M00/M04 A2975 RMK A01,M
BVU,2021-03-11 00:15,-114.8611,35.9475,671.00,55.40,23.00,28.20,180.00,6.00,0.00,29.85,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,55.40,KBVU 110015Z AUTO 18006KT 10SM FEW100 13/M05 A2985 RMK AO2,M
MEV,2021-03-11 00:15,-119.7500,38.9963,1441.42,41.00,15.80,35.57,250.00,13.00,0.00,29.76,M,10.00,19.00,FEW,SCT,BKN,M,3900.00,5500.00,6500.00,M,M,M,M,M,M,M,M,33.10,KMEV 110015Z AUTO 25013G19KT 10SM FEW039 SCT055 BKN065 05/M09 A2976 RMK AO2,M
HTH,2021-03-11 00:15,-118.6315,38.5448,1282.89,39.20,21.20,48.10,320.00,7.00,0.00,29.79,M,10.00,M,FEW,FEW,M,M,3000.00,3600.00,M,M,M,M,M,M,M,M,M,33.56,KHTH 110015Z AUTO 32007KT 10SM FEW030 FEW036 04/M06 A2979 RMK A01,M
RTS,2021-03-11 00:15,-119.8764,39.6682,1539.00,35.60,23.00,59.79,50.00,8.00,0.00,29.78,M,10.00,M,FEW,SCT,BKN,M,3000.00,5500.00,7000.00,M,M,M,M,M,M,M,M,28.55,KRTS 110015Z AUTO 05008KT 10SM FEW030 SCT055 BKN070 02/M05 A2978 RMK AO2,M
TPH,2021-03-11 00:17,-117.0904,38.0505,1654.00,28.90,28.00,96.38,10.00,6.00,T,29.78,M,2.00,M,FEW,BKN,OVC,M,800.00,4800.00,7000.00,M,-SN BR,M,M,M,M,M,M,21.80,KTPH 110017Z AUTO 01006KT 2SM -SN BR FEW008 BKN048 OVC070 M02/M02 A2978 RMK AO2 P0000 T10171022,M
TPH,2021-03-11 00:26,-117.0904,38.0505,1654.00,28.90,28.00,96.38,30.00,6.00,T,29.78,M,8.00,M,FEW,BKN,OVC,M,800.00,4600.00,7000.00,M,M,M,M,M,M,M,M,21.80,KTPH 110026Z AUTO 03006KT 8SM FEW008 BKN046 OVC070 M02/M02 A2978 RMK AO2 SNE26 P0000 T10171022,M
CXP,2021-03-11 00:30,-119.7326,39.1923,1431.00,44.60,15.80,30.98,290.00,14.00,0.00,29.77,M,10.00,20.00,FEW,BKN,BKN,M,4400.00,5000.00,10000.00,M,M,M,M,M,M,M,M,37.40,KCXP 110030Z AUTO 29014G20KT 260V320 10SM FEW044 BKN050 BKN100 07/M09 A2977 RMK AO2,M
MEV,2021-03-11 00:35,-119.7500,38.9963,1441.42,39.20,14.00,35.26,260.00,17.00,0.00,29.76,M,10.00,M,FEW,FEW,BKN,M,4200.00,5000.00,6000.00,M,M,M,M,M,M,M,M,29.51,KMEV 110035Z AUTO 26017KT 10SM FEW042 FEW050 BKN060 04/M10 A2976 RMK AO2,M
RTS,2021-03-11 00:35,-119.8764,39.6682,1539.00,33.80,24.80,69.25,40.00,11.00,0.00,29.79,M,10.00,M,SCT,BKN,OVC,M,2600.00,3300.00,7000.00,M,+UP,M,M,M,M,M,M,24.74,KRTS 110035Z AUTO 04011KT 10SM +UP SCT026 BKN033 OVC070 01/M04 A2979 RMK AO2,M
HTH,2021-03-11 00:35,-118.6315,38.5448,1282.89,37.40,21.20,51.61,290.00,8.00,0.00,29.79,M,10.00,M,SCT,BKN,BKN,M,5000.00,6000.00,7000.00,M,M,M,M,M,M,M,M,30.76,KHTH 110035Z AUTO 29008KT 10SM SCT050 BKN060 BKN070 03/M06 A2979 RMK A01,M
BAM,2021-03-11 00:35,-116.8743,40.5990,1382.36,33.80,33.80,100.00,130.00,4.00,0.00,29.80,M,7.00,M,SCT,BKN,OVC,M,2200.00,3000.00,6500.00,M,M,M,M,M,M,M,M,29.52,KBAM 110035Z AUTO 13004KT 7SM SCT022 BKN030 OVC065 01/01 A2980 RMK AO1,M
