station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MEV,2021-08-30 00:15,-119.7500,38.9963,1441.42,86.00,28.40,12.44,240.00,8.00,0.00,30.00,M,2.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,82.54,KMEV 300015Z AUTO 24008KT 2SM HZ CLR 30/M02 A3000 RMK AO2,M
BVU,2021-08-30 00:15,-114.8611,35.9475,671.00,105.80,44.60,12.84,M,6.00,0.00,29.72,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.53,KBVU 300015Z AUTO VRB06G12KT 090V150 10SM CLR 41/07 A2972 RMK AO2,M
TMT,2021-08-30 00:15,-117.1971,39.4643,1749.34,88.30,23.20,9.32,310.00,11.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.81,KTMT 300015Z AUTO 31011KT 10SM CLR 31/M05 A3005 RMK AO2 T03131049,M
RTS,2021-08-30 00:15,-119.8764,39.6682,1539.00,89.60,12.20,5.57,250.00,12.00,0.00,30.02,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.23,KRTS 300015Z AUTO 25012G18KT 10SM CLR 32/M11 A3002 RMK AO2,M
HTH,2021-08-30 00:15,-118.6315,38.5448,1282.89,95.00,23.00,7.49,340.00,19.00,0.00,29.91,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.76,KHTH 300015Z AUTO 34019KT 9SM CLR 35/M05 A2991 RMK A01,M
BAM,2021-08-30 00:15,-116.8743,40.5990,1382.36,95.00,21.20,6.95,240.00,9.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.62,KBAM 300015Z AUTO 24009KT 10SM CLR 35/M06 A2993 RMK AO1,M
CXP,2021-08-30 00:15,-119.7326,39.1923,1431.00,91.40,21.20,7.77,M,6.00,0.00,30.01,M,9.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.96,KCXP 300015Z AUTO VRB06G15KT 9SM CLR 33/M06 A3001 RMK AO2,M
NFL,2021-08-30 00:32,-118.7010,39.4166,1199.00,95.00,23.00,7.49,190.00,6.00,0.00,29.88,M,2.50,M,BKN,OVC,M,M,2800.00,3900.00,M,M,HZ,M,M,M,M,M,M,88.76,KNFL 300032Z AUTO 19006KT 2 1/2SM HZ BKN028 OVC039 35/M05 A2988 RMK AO2 T03501050,M
CXP,2021-08-30 00:35,-119.7326,39.1923,1431.00,89.60,21.20,8.22,300.00,11.00,0.00,30.00,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.64,KCXP 300035Z AUTO 30011KT 270V330 9SM CLR 32/M06 A3000 RMK AO2,M
BVU,2021-08-30 00:35,-114.8611,35.9475,671.00,105.80,42.80,11.98,M,6.00,0.00,29.72,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.02,KBVU 300035Z AUTO VRB06G14KT 10SM CLR 41/06 A2972 RMK AO2,M
RTS,2021-08-30 00:35,-119.8764,39.6682,1539.00,89.60,12.20,5.57,240.00,12.00,0.00,30.01,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.23,KRTS 300035Z AUTO 24012G19KT 10SM CLR 32/M11 A3001 RMK AO2,M
MEV,2021-08-30 00:35,-119.7500,38.9963,1441.42,84.20,30.20,14.18,250.00,7.00,0.00,30.00,M,2.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,81.26,KMEV 300035Z AUTO 25007KT 2SM HZ CLR 29/M01 A3000 RMK AO2,M
BAM,2021-08-30 00:35,-116.8743,40.5990,1382.36,95.00,21.20,6.95,230.00,11.00,0.00,29.93,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.62,KBAM 300035Z AUTO 23011G14KT 10SM CLR 35/M06 A2993 RMK AO1,M
HTH,2021-08-30 00:35,-118.6315,38.5448,1282.89,95.00,21.20,6.95,350.00,18.00,0.00,29.91,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.62,KHTH 300035Z AUTO 35018KT 7SM CLR 35/M06 A2991 RMK A01,M
TMT,2021-08-30 00:35,-117.1971,39.4643,1749.34,87.80,22.60,9.23,300.00,8.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.41,KTMT 300035Z AUTO 30008KT 10SM CLR 31/M05 A3005 RMK AO2 T03101052,M
P68,2021-08-30 00:53,-116.0056,39.6014,1993.00,89.00,17.10,7.01,290.00,8.00,0.00,30.02,1008.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.06,KP68 300053Z AUTO 29008KT 32/M08 A3002 RMK AO1 SLP086 T03171083,M
LOL,2021-08-30 00:53,-118.5701,40.0684,1192.43,94.00,23.00,7.75,190.00,6.00,0.00,29.87,1007.80,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.94,KLOL 300053Z AUTO 19006KT 7SM CLR 34/M05 A2987 RMK AO2 SLP078 T03441050,M
ELY,2021-08-30 00:53,-114.8453,39.2950,1909.00,86.00,15.10,7.09,210.00,6.00,0.00,30.07,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.75,KELY 300053Z AUTO 21006KT 10SM CLR 30/M09 A3007 RMK AO2 SLP091 T03001094 $,M
VGT,2021-08-30 00:53,-115.1933,36.2111,667.00,107.00,42.00,11.23,130.00,9.00,0.00,29.70,1003.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,101.99,KVGT 300053Z 13009KT 10SM CLR 42/06 A2970 RMK AO2 SLP039 T04170056,M
