station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAS,2025-06-06 00:02,-115.1634,36.0719,663.00,92.00,40.00,16.40,60.00,10.00,0.00,29.81,M,10.00,M,FEW,FEW,SCT,BKN,12000.00,15000.00,18000.00,22000.00,M,M,M,M,M,M,M,87.88,KLAS 060002Z 06010KT 10SM FEW120 FEW150 SCT180 BKN220 33/04 A2981 RMK AO2 LTG DSNT W ACC ALQDS VIRGA NW-N CB DSNT NW T03330044 $,M
TMT,2025-06-06 00:10,-117.1971,39.4643,1749.34,77.40,26.40,15.16,290.00,6.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.40,KTMT 060010Z AUTO 29006KT 10SM CLR 25/M03 A2997 RMK AO2 T02521031,M
BVU,2025-06-06 00:15,-114.8611,35.9475,671.00,89.60,42.80,19.69,140.00,7.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,85.93,KBVU 060015Z AUTO 14007KT 10SM VCTS CLR 32/06 A2980 RMK AO2 LTG DSNT NE,M
BAM,2025-06-06 00:15,-116.8743,40.5990,1382.36,82.40,30.20,15.05,30.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.97,KBAM 060015Z AUTO 03006KT 10SM CLR 28/M01 A2995 RMK AO1,M
CXP,2025-06-06 00:15,-119.7326,39.1923,1431.00,78.80,41.00,25.98,180.00,20.00,0.00,29.95,M,9.00,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCXP 060015Z AUTO 18020G31KT 9SM CLR 26/05 A2995 RMK AO2,M
RTS,2025-06-06 00:15,-119.8764,39.6682,1539.00,80.60,30.20,15.95,330.00,11.00,0.00,29.95,M,10.00,17.00,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,78.77,KRTS 060015Z AUTO 33011G17KT 10SM SCT100 27/M01 A2995 RMK AO2,M
MEV,2025-06-06 00:15,-119.7500,38.9963,1441.42,62.60,48.20,59.27,220.00,14.00,0.00,29.98,M,9.00,19.00,FEW,BKN,BKN,M,7500.00,8500.00,12000.00,M,VCTS RA,M,M,M,M,M,M,62.60,KMEV 060015Z AUTO 22014G19KT 9SM VCTS RA FEW075 BKN085 BKN120 17/09 A2998 RMK AO2 LTG DSNT SW,M
HTH,2025-06-06 00:15,-118.6315,38.5448,1282.89,86.00,23.00,9.95,320.00,13.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,KHTH 060015Z AUTO 32013KT 10SM CLR 30/M05 A2985 RMK A01,M
TMT,2025-06-06 00:30,-117.1971,39.4643,1749.34,78.00,26.60,14.99,10.00,10.00,0.00,29.97,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KTMT 060030Z AUTO 01010G16KT 10SM CLR 26/M03 A2997 RMK AO2 T02551030,M
BVU,2025-06-06 00:35,-114.8611,35.9475,671.00,89.60,42.80,19.69,150.00,5.00,0.00,29.79,M,10.00,10.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,85.93,KBVU 060035Z AUTO 15005G10KT 10SM FEW120 32/06 A2979 RMK AO2,M
BAM,2025-06-06 00:35,-116.8743,40.5990,1382.36,80.60,28.40,14.82,310.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.72,KBAM 060035Z AUTO 31005KT 10SM CLR 27/M02 A2994 RMK AO1,M
CXP,2025-06-06 00:35,-119.7326,39.1923,1431.00,78.80,39.20,24.22,180.00,16.00,0.00,29.96,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCXP 060035Z AUTO 18016G28KT 10SM CLR 26/04 A2996 RMK AO2,M
RTS,2025-06-06 00:35,-119.8764,39.6682,1539.00,80.60,32.00,17.16,360.00,11.00,0.00,29.96,M,10.00,18.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,78.82,KRTS 060035Z AUTO 36011G18KT 10SM FEW100 27/00 A2996 RMK AO2,M
MEV,2025-06-06 00:35,-119.7500,38.9963,1441.42,62.60,48.20,59.27,200.00,14.00,0.00,29.98,M,9.00,21.00,BKN,M,M,M,8500.00,M,M,M,-RA,M,M,M,M,M,M,62.60,KMEV 060035Z AUTO 20014G21KT 9SM -RA BKN085 17/09 A2998 RMK AO2,M
