station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
05U,2023-01-30 00:10,-116.0051,39.6042,1811.23,21.20,15.80,79.31,10.00,9.00,0.00,29.84,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.08,K05U 300010Z AUTO 01009KT 10SM M06/M09 A2984 RMK A01,M
BVU,2023-01-30 00:15,-114.8611,35.9475,671.00,55.40,28.40,35.28,170.00,16.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KBVU 300015Z AUTO 17016KT 10SM CLR 13/M02 A2973 RMK AO2,M
CXP,2023-01-30 00:15,-119.7326,39.1923,1431.00,26.60,14.00,58.49,30.00,10.00,0.00,29.90,M,10.00,M,FEW,OVC,M,M,4200.00,4900.00,M,M,M,M,M,M,M,M,M,16.20,KCXP 300015Z AUTO 03010KT 10SM FEW042 OVC049 M03/M10 A2990 RMK AO2,M
RTS,2023-01-30 00:15,-119.8764,39.6682,1539.00,24.80,10.40,53.75,30.00,9.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.56,KRTS 300015Z AUTO 03009KT 10SM CLR M04/M12 A2990 RMK AO2,M
MEV,2023-01-30 00:15,-119.7500,38.9963,1441.42,26.60,21.20,79.77,350.00,13.00,0.00,29.87,M,10.00,M,FEW,BKN,OVC,M,1800.00,2400.00,3200.00,M,M,M,M,M,M,M,M,14.65,KMEV 300015Z AUTO 35013KT 10SM FEW018 BKN024 OVC032 M03/M06 A2987 RMK AO2,M
BAM,2023-01-30 00:15,-116.8743,40.5990,1382.36,28.40,12.20,50.17,50.00,8.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.68,KBAM 300015Z AUTO 05008KT 10SM CLR M02/M11 A2995 RMK AO1,M
05U,2023-01-30 00:30,-116.0051,39.6042,1811.23,21.20,15.80,79.31,20.00,10.00,0.00,29.85,M,10.00,15.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.42,K05U 300030Z AUTO 02010G15KT 10SM M06/M09 A2985 RMK A01,M
BVU,2023-01-30 00:35,-114.8611,35.9475,671.00,55.40,28.40,35.28,160.00,19.00,0.00,29.73,M,10.00,24.00,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,55.40,KBVU 300035Z AUTO 16019G24KT 10SM FEW070 13/M02 A2973 RMK AO2,M
CXP,2023-01-30 00:35,-119.7326,39.1923,1431.00,26.60,14.00,58.49,50.00,10.00,0.00,29.91,M,10.00,M,FEW,OVC,M,M,4000.00,5000.00,M,M,M,M,M,M,M,M,M,16.20,KCXP 300035Z AUTO 05010KT 10SM FEW040 OVC050 M03/M10 A2991 RMK AO2,M
RTS,2023-01-30 00:35,-119.8764,39.6682,1539.00,24.80,8.60,49.59,60.00,7.00,0.00,29.91,M,10.00,13.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.00,KRTS 300035Z AUTO 06007G13KT 10SM CLR M04/M13 A2991 RMK AO2,M
MEV,2023-01-30 00:35,-119.7500,38.9963,1441.42,26.60,21.20,79.77,360.00,13.00,0.00,29.88,M,10.00,M,BKN,OVC,M,M,1800.00,2400.00,M,M,M,M,M,M,M,M,M,14.65,KMEV 300035Z AUTO 36013KT 10SM BKN018 OVC024 M03/M06 A2988 RMK AO2,M
BAM,2023-01-30 00:35,-116.8743,40.5990,1382.36,28.40,12.20,50.17,70.00,8.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.68,KBAM 300035Z AUTO 07008KT 10SM CLR M02/M11 A2995 RMK AO1,M
05U,2023-01-30 00:50,-116.0051,39.6042,1811.23,19.40,14.00,79.16,20.00,8.00,0.00,29.86,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.59,K05U 300050Z AUTO 02008KT 10SM M07/M10 A2986 RMK A01,M
ELY,2023-01-30 00:51,-114.8453,39.2950,1909.00,19.40,17.60,92.57,20.00,17.00,0.01,29.78,M,M,M,OVC,M,M,M,1700.00,M,M,M,-SN,M,M,M,M,M,M,3.57,KELY 300051Z AUTO 02017KT -SN OVC017 M07/M08 A2978 RMK AO2 P0001 $,M
P68,2023-01-30 00:53,-116.0056,39.6014,1993.00,19.00,14.00,80.52,20.00,9.00,0.00,29.83,1014.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.35,KP68 300053Z AUTO 02009KT M07/M10 A2983 RMK AO1 SLP141 T10721100,M
DRA,2023-01-30 00:53,-116.0278,36.6206,1009.00,50.00,26.10,39.14,180.00,14.00,0.00,29.70,1005.00,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,50.00,KDRA 300053Z AUTO 18014KT 10SM OVC075 10/M03 A2970 RMK AO2 SLP050 T01001033,M
ELY,2023-01-30 00:53,-114.8453,39.2950,1909.00,19.90,18.00,92.19,20.00,18.00,0.01,29.78,1012.60,M,M,OVC,M,M,M,1700.00,M,M,M,-SN,M,M,M,M,M,M,3.82,KELY 300053Z AUTO 02018KT -SN OVC017 M07/M08 A2978 RMK AO2 SLP126 P0001 T10671078 $,M
LOL,2023-01-30 00:53,-118.5701,40.0684,1192.43,27.00,10.90,50.17,30.00,20.00,0.00,29.93,1015.90,10.00,26.00,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,28.00,30.00,2023-01-30 00:02,12.50,KLOL 300053Z AUTO 03020G26KT 10SM BKN050 M03/M12 A2993 RMK AO2 PK WND 03028/0002 SLP159 T10281117,M
VGT,2023-01-30 00:53,-115.1933,36.2111,667.00,56.00,27.00,32.71,170.00,9.00,0.00,29.71,1007.90,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.90,KVGT 300053Z AUTO 17009G19KT 10SM CLR 13/M03 A2971 RMK AO2 SLP079 T01331028,M
BVU,2023-01-30 00:55,-114.8611,35.9475,671.00,53.60,30.20,40.54,170.00,17.00,0.00,29.74,M,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,53.60,KBVU 300055Z AUTO 17017KT 10SM FEW070 12/M01 A2974 RMK AO2,M
CXP,2023-01-30 00:55,-119.7326,39.1923,1431.00,26.60,17.60,68.40,50.00,5.00,0.00,29.92,M,10.00,11.00,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,19.98,KCXP 300055Z AUTO 05005G11KT 10SM OVC055 M03/M08 A2992 RMK AO2,M
INS,2023-01-30 00:55,-115.6733,36.5872,955.00,50.00,21.40,32.14,310.00,4.00,0.00,29.71,1005.80,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,50.00,KINS 300055Z AUTO 31004KT 10SM OVC070 10/M06 A2971 RMK AO2 SLP058 T01001059,M
RNO,2023-01-30 00:55,-119.7711,39.4839,1341.00,27.00,12.00,52.68,10.00,7.00,0.00,29.92,1015.00,10.00,16.00,SCT,BKN,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,18.68,KRNO 300055Z 01007G16KT 10SM SCT045 BKN050 M03/M11 A2992 RMK AO2 SLP150 T10281111 $,M
LSV,2023-01-30 00:55,-115.0343,36.2362,570.00,56.70,27.10,31.90,220.00,16.00,0.00,29.69,1005.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.70,KLSV 300055Z AUTO 22016KT 10SM CLR 14/M03 A2969 RMK AO2 SLP052 T01371027 $,M
RTS,2023-01-30 00:55,-119.8764,39.6682,1539.00,23.00,6.80,49.29,60.00,8.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,KRTS 300055Z AUTO 06008KT 10SM CLR M05/M14 A2991 RMK AO2,M
MEV,2023-01-30 00:55,-119.7500,38.9963,1441.42,24.80,21.20,85.96,360.00,13.00,0.00,29.90,M,9.00,M,SCT,OVC,M,M,1700.00,2700.00,M,M,UP,M,M,M,M,M,M,12.34,KMEV 300055Z AUTO 36013KT 9SM UP SCT017 OVC027 M04/M06 A2990 RMK AO2,M
BAM,2023-01-30 00:55,-116.8743,40.5990,1382.36,26.60,12.20,54.03,80.00,5.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KBAM 300055Z AUTO 08005KT 10SM CLR M03/M11 A2996 RMK AO1,M
NFL,2023-01-30 00:56,-118.7010,39.4166,1199.00,30.90,19.00,60.92,10.00,15.00,0.00,29.89,1009.70,10.00,24.00,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,19.35,KNFL 300056Z AUTO 01015G24KT 10SM OVC037 M01/M07 A2989 RMK AO2 SLP097 T10061072,M
HND,2023-01-30 00:56,-115.1344,35.9729,742.79,54.00,25.00,32.26,210.00,12.00,0.00,29.75,1009.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KHND 300056Z 21012KT 10SM CLR 12/M04 A2975 RMK AO2 SLP093 T01221039,M
TPH,2023-01-30 00:56,-117.0904,38.0505,1654.00,M,M,M,20.00,11.00,0.00,29.74,M,M,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KTPH 300056Z AUTO 02011KT OVC050 A2974 RMK AO2 SLPNO PWINO $,M
LAS,2023-01-30 00:56,-115.1634,36.0719,663.00,54.00,26.10,33.77,210.00,7.00,0.00,29.73,1006.60,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,54.00,KLAS 300056Z 21007KT 10SM FEW080 12/M03 A2973 RMK AO2 SLP066 T01221033,M
EKO,2023-01-30 00:56,-115.7860,40.8242,1367.00,18.00,6.00,59.06,10.00,6.00,0.00,29.91,1016.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.67,KEKO 300056Z AUTO 01006KT 10SM CLR M08/M14 A2991 RMK AO2 SLP166 T10781144,M
05U,2023-01-30 01:10,-116.0051,39.6042,1811.23,19.40,14.00,79.16,30.00,8.00,0.00,29.86,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.59,K05U 300110Z AUTO 03008KT 10SM M07/M10 A2986 RMK A01,M
BVU,2023-01-30 01:15,-114.8611,35.9475,671.00,53.60,30.20,40.54,160.00,15.00,0.00,29.75,M,10.00,21.00,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,53.60,KBVU 300115Z AUTO 16015G21KT 10SM FEW070 12/M01 A2975 RMK AO2,M
CXP,2023-01-30 01:15,-119.7326,39.1923,1431.00,26.60,12.20,54.03,60.00,9.00,0.00,29.92,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,16.80,KCXP 300115Z AUTO 06009KT 10SM OVC055 M03/M11 A2992 RMK AO2,M
RTS,2023-01-30 01:15,-119.8764,39.6682,1539.00,21.20,5.00,48.99,10.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.52,KRTS 300115Z AUTO 01006KT 10SM CLR M06/M15 A2992 RMK AO2,M
MEV,2023-01-30 01:15,-119.7500,38.9963,1441.42,24.80,19.40,79.62,10.00,9.00,0.00,29.91,M,10.00,15.00,SCT,OVC,M,M,2100.00,2700.00,M,M,M,M,M,M,M,M,M,14.56,KMEV 300115Z AUTO 01009G15KT 10SM SCT021 OVC027 M04/M07 A2991 RMK AO2,M
BAM,2023-01-30 01:15,-116.8743,40.5990,1382.36,26.60,12.20,54.03,80.00,7.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.20,KBAM 300115Z AUTO 08007KT 10SM CLR M03/M11 A2996 RMK AO1,M
05U,2023-01-30 01:30,-116.0051,39.6042,1811.23,19.40,14.00,79.16,30.00,6.00,0.00,29.87,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.36,K05U 300130Z AUTO 03006KT 10SM M07/M10 A2987 RMK A01,M
ELY,2023-01-30 01:33,-114.8453,39.2950,1909.00,19.90,18.00,92.19,10.00,17.00,0.01,29.80,M,M,M,OVC,M,M,M,1300.00,M,M,M,SN,M,M,M,M,M,M,4.22,KELY 300133Z AUTO 01017KT SN OVC013 M07/M08 A2980 RMK AO2 P0001 T10671078 $,M
BVU,2023-01-30 01:35,-114.8611,35.9475,671.00,51.80,30.20,43.32,160.00,13.00,0.00,29.76,M,10.00,20.00,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,51.80,KBVU 300135Z AUTO 16013G20KT 10SM FEW070 11/M01 A2976 RMK AO2,M
CXP,2023-01-30 01:35,-119.7326,39.1923,1431.00,26.60,12.20,54.03,50.00,7.00,0.00,29.93,M,10.00,M,BKN,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,18.20,KCXP 300135Z AUTO 05007KT 10SM BKN050 OVC060 M03/M11 A2993 RMK AO2,M
RTS,2023-01-30 01:35,-119.8764,39.6682,1539.00,19.40,5.00,52.89,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.40,KRTS 300135Z AUTO 00000KT 10SM CLR M07/M15 A2993 RMK AO2,M
