station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BVU,2024-07-23 00:15,-114.8611,35.9475,671.00,107.60,50.00,14.92,180.00,7.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.80,KBVU 230015Z AUTO 18007KT 10SM CLR 42/10 A2977 RMK AO2,M
CXP,2024-07-23 00:15,-119.7326,39.1923,1431.00,96.80,46.40,18.02,260.00,12.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.05,KCXP 230015Z AUTO 26012KT 10SM CLR 36/08 A3005 RMK AO2 LTG DSNT SE,M
RTS,2024-07-23 00:15,-119.8764,39.6682,1539.00,95.00,42.80,16.60,280.00,14.00,0.00,30.08,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.86,KRTS 230015Z AUTO 28014G19KT 10SM CLR 35/06 A3008 RMK AO2,M
05U,2024-07-23 00:15,-116.0051,39.6042,1811.23,77.00,55.40,47.25,160.00,12.00,0.00,30.20,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,K05U 230015Z AUTO 16012G18KT 10SM CLR 25/13 A3020 RMK A01,M
MEV,2024-07-23 00:15,-119.7500,38.9963,1441.42,95.00,50.00,21.79,300.00,12.00,0.00,30.04,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.89,KMEV 230015Z AUTO 30012G17KT 10SM CLR 35/10 A3004 RMK AO2 LTG DSNT SE,M
BAM,2024-07-23 00:15,-116.8743,40.5990,1382.36,96.80,46.40,18.02,320.00,6.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.05,KBAM 230015Z AUTO 32006KT 10SM CLR 36/08 A3002 RMK AO1,M
HTH,2024-07-23 00:15,-118.6315,38.5448,1282.89,86.00,48.20,27.03,220.00,11.00,0.00,30.05,M,10.00,28.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.40,KHTH 230015Z AUTO 22011G28KT 10SM 30/09 A3005 RMK A01,M
10U,2024-07-23 00:15,-116.1876,41.9532,1637.00,91.40,41.00,17.32,M,4.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,87.40,K10U 230015Z AUTO VRB04KT 10SM VCTS CLR 33/05 A3008 RMK AO2 LTG DSNT ALQDS,M
TMT,2024-07-23 00:15,-117.1971,39.4643,1749.34,89.60,45.00,21.36,70.00,6.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.10,KTMT 230015Z AUTO 07006KT 10SM CLR 32/07 A3014 RMK AO2 T03200072,M
BVU,2024-07-23 00:35,-114.8611,35.9475,671.00,105.80,50.00,15.73,170.00,7.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.98,KBVU 230035Z AUTO 17007KT 10SM CLR 41/10 A2977 RMK AO2,M
CXP,2024-07-23 00:35,-119.7326,39.1923,1431.00,95.00,46.40,19.04,250.00,13.00,0.00,30.05,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.29,KCXP 230035Z AUTO 25013G22KT 10SM CLR 35/08 A3005 RMK AO2 LTG DSNT E AND SE,M
RTS,2024-07-23 00:35,-119.8764,39.6682,1539.00,95.00,42.80,16.60,310.00,14.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.86,KRTS 230035Z AUTO 31014KT 10SM CLR 35/06 A3008 RMK AO2,M
05U,2024-07-23 00:35,-116.0051,39.6042,1811.23,78.80,55.40,44.52,130.00,14.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,K05U 230035Z AUTO 13014KT 10SM CLR 26/13 A3020 RMK A01,M
MEV,2024-07-23 00:35,-119.7500,38.9963,1441.42,95.00,48.20,20.38,270.00,12.00,0.00,30.04,M,10.00,18.00,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,91.56,KMEV 230035Z AUTO 27012G18KT 10SM VCTS CLR 35/09 A3004 RMK AO2 LTG DSNT NE-SE,M
BAM,2024-07-23 00:35,-116.8743,40.5990,1382.36,95.00,46.40,19.04,270.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.29,KBAM 230035Z AUTO 27003KT 10SM CLR 35/08 A3002 RMK AO1,M
HTH,2024-07-23 00:35,-118.6315,38.5448,1282.89,86.00,48.20,27.03,220.00,19.00,0.00,30.05,M,10.00,28.00,FEW,SCT,BKN,M,1700.00,5500.00,6500.00,M,M,M,M,M,M,M,M,83.40,KHTH 230035Z AUTO 22019G28KT 10SM FEW017 SCT055 BKN065 30/09 A3005 RMK A01,M
10U,2024-07-23 00:35,-116.1876,41.9532,1637.00,91.40,44.60,19.89,130.00,14.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.68,K10U 230035Z AUTO 13014KT 10SM CLR 33/07 A3009 RMK AO2,M
TMT,2024-07-23 00:35,-117.1971,39.4643,1749.34,88.50,44.80,21.95,50.00,9.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.13,KTMT 230035Z AUTO 05009KT 10SM CLR 31/07 A3014 RMK AO2 T03140071,M
