station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LOL,2022-08-17 00:00,-118.5701,40.0684,1192.43,90.00,45.00,21.10,70.00,18.00,T,29.99,M,10.00,23.00,FEW,M,M,M,11000.00,M,M,M,-RA,M,M,M,M,M,M,86.45,KLOL 170000Z AUTO 07018G23KT 10SM -RA FEW110 32/07 A2999 RMK AO2 WSHFT 2340 P0000 T03220072,M
TMT,2022-08-17 00:15,-117.1971,39.4643,1749.34,M,M,M,300.00,11.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 170015Z AUTO 30011KT 10SM CLR A3012 RMK AO2,M
BVU,2022-08-17 00:15,-114.8611,35.9475,671.00,98.60,53.60,22.29,20.00,6.00,0.00,29.81,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.51,KBVU 170015Z AUTO 02006KT 37/12 A2981 RMK AO2 PWINO TSNO,M
CXP,2022-08-17 00:15,-119.7326,39.1923,1431.00,82.40,46.40,28.36,M,5.00,0.00,30.09,M,7.00,12.00,FEW,SCT,BKN,M,3300.00,4800.00,5500.00,M,-RA,M,M,M,M,M,M,80.64,KCXP 170015Z AUTO VRB05G12KT 7SM -RA FEW033 SCT048 BKN055 28/08 A3009 RMK AO2 LTG DSNT NW,M
RTS,2022-08-17 00:15,-119.8764,39.6682,1539.00,89.60,32.00,12.84,M,3.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.54,KRTS 170015Z AUTO VRB03KT 10SM CLR 32/M00 A3008 RMK AO2,M
MEV,2022-08-17 00:15,-119.7500,38.9963,1441.42,86.00,41.00,20.54,60.00,12.00,0.00,30.06,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.86,KMEV 170015Z AUTO 06012G19KT 10SM CLR 30/05 A3006 RMK AO2,M
HTH,2022-08-17 00:15,-118.6315,38.5448,1282.89,84.20,46.40,26.76,100.00,10.00,0.00,30.08,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.87,KHTH 170015Z AUTO 10010G16KT 10SM CLR 29/08 A3008 RMK A01,M
BAM,2022-08-17 00:15,-116.8743,40.5990,1382.36,98.60,30.20,9.04,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.46,KBAM 170015Z AUTO 00000KT 10SM CLR 37/M01 A3000 RMK AO1,M
HTH,2022-08-17 00:35,-118.6315,38.5448,1282.89,84.20,44.60,24.99,100.00,7.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.73,KHTH 170035Z AUTO 10007KT 10SM CLR 29/07 A3008 RMK A01,M
TMT,2022-08-17 00:35,-117.1971,39.4643,1749.34,86.00,40.00,19.68,270.00,6.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.81,KTMT 170035Z AUTO 27006KT 10SM CLR 30/04 A3012 RMK AO2 T03000044,M
BVU,2022-08-17 00:35,-114.8611,35.9475,671.00,98.60,53.60,22.29,50.00,9.00,0.00,29.81,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.51,KBVU 170035Z AUTO 05009KT 020V090 37/12 A2981 RMK AO2 PWINO TSNO,M
CXP,2022-08-17 00:35,-119.7326,39.1923,1431.00,84.20,42.80,23.33,230.00,7.00,0.00,30.09,M,10.00,13.00,FEW,SCT,BKN,M,4800.00,6000.00,7500.00,M,M,M,M,M,M,M,M,81.61,KCXP 170035Z AUTO 23007G13KT 200V270 10SM FEW048 SCT060 BKN075 29/06 A3009 RMK AO2,M
RTS,2022-08-17 00:35,-119.8764,39.6682,1539.00,89.60,32.00,12.84,M,3.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.54,KRTS 170035Z AUTO VRB03KT 10SM CLR 32/M00 A3008 RMK AO2,M
MEV,2022-08-17 00:35,-119.7500,38.9963,1441.42,86.00,41.00,20.54,60.00,7.00,0.00,30.08,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.86,KMEV 170035Z AUTO 06007G14KT 10SM CLR 30/05 A3008 RMK AO2,M
BAM,2022-08-17 00:35,-116.8743,40.5990,1382.36,98.60,30.20,9.04,140.00,4.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.46,KBAM 170035Z AUTO 14004KT 10SM CLR 37/M01 A2999 RMK AO1,M
RNO,2022-08-17 00:38,-119.7711,39.4839,1341.00,95.00,39.00,14.33,0.00,0.00,0.00,30.00,M,10.00,M,SCT,BKN,M,M,13000.00,25000.00,M,M,TS,M,M,M,M,M,M,90.55,KRNO 170038Z 00000KT 10SM TS SCT130CB BKN250 35/04 A3000 RMK AO2 TSB38 OCNL LTGIC S TS S MOV NE T03500039,M
ELY,2022-08-17 00:53,-114.8453,39.2950,1909.00,82.00,43.00,25.24,M,M,0.00,30.16,1011.90,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,80.15,KELY 170053Z AUTO 10SM SCT110 28/06 A3016 RMK AO2 SLP119 T02780061 $,M
LOL,2022-08-17 00:53,-118.5701,40.0684,1192.43,91.00,43.00,18.94,20.00,11.00,T,30.00,1011.90,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,KLOL 170053Z AUTO 02011G24KT 10SM CLR 33/06 A3000 RMK AO2 WSHFT 2340 RAE08 SLP119 P0000 T03280061,M
P68,2022-08-17 00:53,-116.0056,39.6014,1993.00,89.00,35.00,14.77,50.00,8.00,0.00,30.11,1010.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.19,KP68 170053Z AUTO 05008KT 32/02 A3011 RMK AO1 SLP109 T03170017,M
DRA,2022-08-17 00:53,-116.0278,36.6206,1009.00,98.00,42.00,14.70,200.00,9.00,0.00,29.88,1006.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.74,KDRA 170053Z AUTO 20009KT 10SM CLR 37/06 A2988 RMK AO2 SLP061 T03670056,M
VGT,2022-08-17 00:53,-115.1933,36.2111,667.00,101.00,54.00,21.10,M,5.00,0.00,29.80,1007.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.11,KVGT 170053Z VRB05KT 10SM CLR 38/12 A2980 RMK AO2 SLP076 T03830122,M
BVU,2022-08-17 00:55,-114.8611,35.9475,671.00,98.60,53.60,22.29,60.00,7.00,0.00,29.81,M,M,12.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.51,KBVU 170055Z AUTO 06007G12KT 37/12 A2981 RMK AO2 PWINO TSNO,M
RNO,2022-08-17 00:55,-119.7711,39.4839,1341.00,94.00,39.00,14.82,320.00,6.00,0.00,30.01,1009.90,10.00,M,BKN,BKN,M,M,12000.00,25000.00,M,M,TS,M,M,M,M,M,M,89.54,KRNO 170055Z 32006KT 10SM TS BKN120CB BKN250 34/04 A3001 RMK AO2 TSB38 SLP099 OCNL LTGIC SE TS SE MOV N T03440039,M
CXP,2022-08-17 00:55,-119.7326,39.1923,1431.00,82.40,48.20,30.35,80.00,8.00,0.00,30.09,M,10.00,M,FEW,BKN,BKN,M,7500.00,10000.00,12000.00,M,M,M,M,M,M,M,M,80.80,KCXP 170055Z AUTO 08008KT 10SM FEW075 BKN100 BKN120 28/09 A3009 RMK AO2,M
RTS,2022-08-17 00:55,-119.8764,39.6682,1539.00,89.60,32.00,12.84,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.54,KRTS 170055Z AUTO 00000KT 10SM CLR 32/M00 A3007 RMK AO2,M
MEV,2022-08-17 00:55,-119.7500,38.9963,1441.42,86.00,41.00,20.54,40.00,3.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.86,KMEV 170055Z AUTO 04003KT 10SM CLR 30/05 A3008 RMK AO2,M
BAM,2022-08-17 00:55,-116.8743,40.5990,1382.36,98.60,30.20,9.04,130.00,4.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.46,KBAM 170055Z AUTO 13004KT 10SM CLR 37/M01 A2999 RMK AO1,M
HTH,2022-08-17 00:55,-118.6315,38.5448,1282.89,84.20,46.40,26.76,100.00,10.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.87,KHTH 170055Z AUTO 10010KT 10SM CLR 29/08 A3008 RMK A01,M
TMT,2022-08-17 00:55,-117.1971,39.4643,1749.34,M,M,M,280.00,8.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KTMT 170055Z AUTO 28008KT 10SM CLR A3012 RMK AO2,M
WMC,2022-08-17 00:56,-117.8072,40.9019,1315.00,94.00,36.00,13.17,0.00,0.00,0.00,29.99,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.40,KWMC 170056Z AUTO 00000KT 10SM CLR 34/02 A2999 RMK AO2 SLP105 T03440022,M
HND,2022-08-17 00:56,-115.1344,35.9729,742.79,99.00,55.00,23.18,M,4.00,0.00,29.85,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.39,KHND 170056Z VRB04KT 10SM CLR 37/13 A2985 RMK AO2 SLP091 T03720128,M
NFL,2022-08-17 00:56,-118.7010,39.4166,1199.00,91.00,40.00,16.80,180.00,14.00,0.00,29.99,1012.50,10.00,M,SCT,BKN,BKN,BKN,8000.00,12000.00,18000.00,25000.00,M,M,M,M,M,M,M,86.98,KNFL 170056Z 18014KT 10SM SCT080 BKN120 BKN180 BKN250 33/04 A2999 RMK AO2 SLP125 CB DSNT ALQDS T03280044,M
TPH,2022-08-17 00:56,-117.0904,38.0505,1654.00,81.00,45.00,28.15,320.00,20.00,0.00,30.11,1011.20,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,31.00,320.00,2022-08-17 00:00,79.68,KTPH 170056Z AUTO 32020G27KT 10SM CLR 27/07 A3011 RMK AO2 PK WND 32031/0000 SLP112 T02720072,M
LAS,2022-08-17 00:56,-115.1634,36.0719,663.00,99.00,53.00,21.62,0.00,0.00,0.00,29.81,1006.40,10.00,M,FEW,SCT,M,M,12000.00,16000.00,M,M,M,M,M,M,M,M,M,96.79,KLAS 170056Z 00000KT 10SM FEW120 SCT160 37/12 A2981 RMK AO2 SLP064 CB DSNT N AND NE-SE T03720117,M
EKO,2022-08-17 00:56,-115.7860,40.8242,1367.00,93.00,33.00,12.07,80.00,5.00,0.00,30.05,1011.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.29,KEKO 170056Z AUTO 08005KT 10SM CLR 34/01 A3005 RMK AO2 SLP113 T03390006,M
LSV,2022-08-17 00:58,-115.0343,36.2362,570.00,102.20,53.40,19.85,70.00,8.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.31,KLSV 170058Z 07008KT 10SM CLR 39/12 A2977 RMK AO2A SLPNO T03900119 $,M
INS,2022-08-17 00:58,-115.6733,36.5872,955.00,96.80,47.70,18.92,130.00,3.00,0.00,29.87,1006.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.27,KINS 170058Z AUTO 13003KT 10SM CLR 36/09 A2987 RMK AO2 SLP061 T03600087,M
