station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2023-08-21 00:04,-117.0904,38.0505,1654.00,57.00,56.00,96.45,20.00,11.00,T,30.02,M,1.75,M,OVC,M,M,M,3800.00,M,M,M,RA BR,M,M,M,M,M,M,57.00,KTPH 210004Z AUTO 02011KT 1 3/4SM RA BR OVC038 14/13 A3002 RMK AO2 P0000 T01390133 $,M
INS,2023-08-21 00:05,-115.6733,36.5872,955.00,71.60,64.40,78.04,40.00,8.00,0.00,29.82,1005.90,10.00,M,BKN,BKN,OVC,M,2200.00,3000.00,7000.00,M,M,M,M,M,M,M,M,71.60,KINS 210005Z AUTO 04008KT 10SM BKN022 BKN030 OVC070 22/18 A2982 RMK AO2 SLP059 $,M
LSV,2023-08-21 00:05,-115.0343,36.2362,570.00,78.80,66.20,65.33,50.00,11.00,0.00,29.72,1004.60,10.00,M,FEW,M,M,M,19000.00,M,M,M,-RA,M,M,M,M,M,M,78.80,KLSV 210005Z AUTO 05011KT 10SM -RA FEW190 26/19 A2972 RMK AO2 RAB05 SLP046 $,M
TPH,2023-08-21 00:08,-117.0904,38.0505,1654.00,58.00,56.00,93.04,10.00,11.00,T,30.02,M,3.00,M,OVC,M,M,M,3800.00,M,M,M,-RA BR,M,M,M,M,M,M,58.00,KTPH 210008Z AUTO 01011KT 3SM -RA BR OVC038 14/13 A3002 RMK AO2 P0000 T01440133 $,M
LSV,2023-08-21 00:10,-115.0343,36.2362,570.00,78.80,66.20,65.33,40.00,12.00,0.00,29.72,1004.60,10.00,M,FEW,FEW,M,M,9000.00,19000.00,M,M,M,M,M,M,M,M,M,78.80,KLSV 210010Z AUTO 04012KT 10SM FEW090 FEW190 26/19 A2972 RMK AO2 RAB05E10 SLP046 $,M
EKO,2023-08-21 00:14,-115.7860,40.8242,1367.00,62.00,60.00,93.15,50.00,5.00,T,30.03,M,10.00,M,FEW,BKN,OVC,M,800.00,5500.00,8000.00,M,M,M,M,M,M,M,M,62.00,KEKO 210014Z AUTO 05005KT 10SM FEW008 BKN055 OVC080 17/16 A3003 RMK AO2 RAE07 P0000 T01670156,M
BVU,2023-08-21 00:15,-114.8611,35.9475,671.00,75.20,66.20,73.61,M,M,0.00,29.76,M,9.00,M,FEW,SCT,BKN,M,2700.00,7500.00,9500.00,M,M,M,M,M,M,M,M,75.20,KBVU 210015Z AUTO 8/12500008KT 9SM FEW027 SCT075 BKN095 24/19 A2976 RMK AO2,M
CXP,2023-08-21 00:15,-119.7326,39.1923,1431.00,66.20,53.60,63.82,70.00,13.00,0.00,29.96,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,66.20,KCXP 210015Z AUTO 07013KT 10SM SCT055 19/12 A2996 RMK AO2,M
RTS,2023-08-21 00:15,-119.8764,39.6682,1539.00,66.20,50.00,55.88,110.00,11.00,0.00,29.98,M,10.00,19.00,BKN,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,66.20,KRTS 210015Z AUTO 11011G19KT 10SM BKN047 19/10 A2998 RMK AO2,M
05U,2023-08-21 00:15,-116.0051,39.6042,1811.23,57.20,57.20,100.00,M,M,0.00,30.08,M,6.00,M,M,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,K05U 210015Z AUTO 6SM BR 14/14 A3008 RMK A01,M
MEV,2023-08-21 00:15,-119.7500,38.9963,1441.42,68.00,51.80,56.13,0.00,0.00,0.00,29.95,M,10.00,M,BKN,OVC,M,M,5000.00,5500.00,M,M,M,M,M,M,M,M,M,68.00,KMEV 210015Z AUTO 00000KT 10SM BKN050 OVC055 20/11 A2995 RMK AO2,M
HTH,2023-08-21 00:15,-118.6315,38.5448,1282.89,66.20,59.00,77.60,100.00,3.00,0.00,29.97,M,10.00,M,FEW,BKN,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,66.20,KHTH 210015Z AUTO 10003KT 10SM FEW065 BKN090 19/15 A2997 RMK A01,M
