station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
HND,2023-01-10 00:03,-115.1344,35.9729,742.79,55.40,39.20,54.34,M,3.00,0.00,30.00,M,10.00,M,FEW,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,55.40,KHND 100003Z VRB03KT 10SM FEW060 OVC085 13/04 A3000 RMK AO2 WSHFT 2343,M
LSV,2023-01-10 00:10,-115.0343,36.2362,570.00,57.20,37.40,47.44,60.00,8.00,0.00,29.98,1014.90,10.00,M,BKN,M,M,M,6500.00,M,M,M,-RA,M,M,M,M,M,M,57.20,KLSV 100010Z AUTO 06008KT 10SM -RA BKN065 14/03 A2998 RMK AO2 RAB10 SLP149 $,M
05U,2023-01-10 00:10,-116.0051,39.6042,1811.23,37.40,33.80,86.69,360.00,6.00,0.00,29.89,M,7.00,M,BKN,OVC,M,M,2700.00,3200.00,M,M,M,M,M,M,M,M,M,32.03,K05U 100010Z AUTO 36006KT 7SM BKN027 OVC032 03/01 A2989 RMK A01,M
TPH,2023-01-10 00:13,-117.0904,38.0505,1654.00,40.00,40.00,100.00,150.00,6.00,0.02,29.91,M,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,35.04,KTPH 100013Z AUTO 15006KT 2 1/2SM -RA BR OVC004 04/04 A2991 RMK AO2 P0002 T00440044,M
BVU,2023-01-10 00:15,-114.8611,35.9475,671.00,57.20,30.20,35.57,180.00,12.00,0.00,30.01,M,10.00,23.00,BKN,BKN,M,M,8500.00,11000.00,M,M,M,M,M,M,M,M,M,57.20,KBVU 100015Z AUTO 18012G23KT 10SM BKN085 BKN110 14/M01 A3001 RMK AO2,M
CXP,2023-01-10 00:15,-119.7326,39.1923,1431.00,41.00,26.60,56.22,310.00,7.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,KCXP 100015Z AUTO 31007KT 10SM CLR 05/M03 A2981 RMK AO2,M
RTS,2023-01-10 00:15,-119.8764,39.6682,1539.00,39.20,24.80,55.95,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KRTS 100015Z AUTO 00000KT 10SM CLR 04/M04 A2982 RMK AO2,M
MEV,2023-01-10 00:15,-119.7500,38.9963,1441.42,37.40,33.80,86.69,0.00,0.00,0.00,29.79,M,10.00,M,SCT,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,37.40,KMEV 100015Z AUTO 00000KT 10SM SCT048 03/01 A2979 RMK AO2,M
BAM,2023-01-10 00:15,-116.8743,40.5990,1382.36,42.80,41.00,93.30,230.00,10.00,0.00,29.81,M,10.00,M,SCT,SCT,BKN,M,2800.00,5000.00,9000.00,M,M,M,M,M,M,M,M,36.51,KBAM 100015Z AUTO 23010KT 10SM SCT028 SCT050 BKN090 06/05 A2981 RMK AO1,M
TMT,2023-01-10 00:15,-117.1971,39.4643,1749.34,34.70,34.20,98.03,190.00,3.00,0.00,29.86,M,10.00,M,BKN,OVC,M,M,4000.00,5000.00,M,M,RA,M,M,M,M,M,M,31.78,KTMT 100015Z AUTO 19003KT 10SM RA BKN040 OVC050 02/01 A2986 RMK AO2 T00150012,M
LSV,2023-01-10 00:19,-115.0343,36.2362,570.00,57.20,35.60,44.19,50.00,9.00,0.00,29.98,1014.90,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,57.20,KLSV 100019Z AUTO 05009KT 10SM BKN070 14/02 A2998 RMK AO2 RAB10E19 SLP149 $,M
05U,2023-01-10 00:30,-116.0051,39.6042,1811.23,35.60,33.80,93.08,10.00,4.00,0.00,29.89,M,8.00,M,BKN,OVC,M,M,2500.00,3300.00,M,M,M,M,M,M,M,M,M,31.62,K05U 100030Z AUTO 01004KT 8SM BKN025 OVC033 02/01 A2989 RMK A01,M
BVU,2023-01-10 00:35,-114.8611,35.9475,671.00,57.20,30.20,35.57,190.00,9.00,0.00,30.01,M,10.00,16.00,BKN,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,57.20,KBVU 100035Z AUTO 19009G16KT 10SM BKN080 BKN110 14/M01 A3001 RMK AO2,M
CXP,2023-01-10 00:35,-119.7326,39.1923,1431.00,39.20,28.40,64.93,310.00,8.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.98,KCXP 100035Z AUTO 31008KT 10SM CLR 04/M02 A2981 RMK AO2,M
RTS,2023-01-10 00:35,-119.8764,39.6682,1539.00,39.20,23.00,51.89,230.00,6.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.20,KRTS 100035Z AUTO 23006KT 10SM CLR 04/M05 A2982 RMK AO2,M
MEV,2023-01-10 00:35,-119.7500,38.9963,1441.42,37.40,32.00,80.65,0.00,0.00,0.00,29.79,M,10.00,M,FEW,SCT,SCT,M,4800.00,5500.00,10000.00,M,M,M,M,M,M,M,M,37.40,KMEV 100035Z AUTO 00000KT 10SM FEW048 SCT055 SCT100 03/00 A2979 RMK AO2,M
BAM,2023-01-10 00:35,-116.8743,40.5990,1382.36,42.80,41.00,93.30,250.00,3.00,0.00,29.82,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,41.03,KBAM 100035Z AUTO 25003KT 10SM SCT120 06/05 A2982 RMK AO1,M
TMT,2023-01-10 00:35,-117.1971,39.4643,1749.34,34.00,33.80,99.20,0.00,0.00,0.00,29.87,M,4.00,M,BKN,OVC,M,M,3000.00,3900.00,M,M,RA,M,M,M,M,M,M,34.00,KTMT 100035Z AUTO 00000KT 4SM RA BKN030 OVC039 01/01 A2987 RMK AO2 T00110010,M
LSV,2023-01-10 00:41,-115.0343,36.2362,570.00,55.40,37.40,50.64,50.00,7.00,0.00,29.98,1015.00,10.00,M,FEW,OVC,M,M,4700.00,7000.00,M,M,-RA,M,M,M,M,M,M,55.40,KLSV 100041Z AUTO 05007KT 10SM -RA FEW047 OVC070 13/03 A2998 RMK AO2 RAB10E19RAB41 SLP150 $,M
TPH,2023-01-10 00:41,-117.0904,38.0505,1654.00,40.00,39.00,96.55,150.00,5.00,0.06,29.90,M,3.00,M,BKN,OVC,M,M,400.00,1300.00,M,M,RA BR,M,M,M,M,M,M,35.78,KTPH 100041Z AUTO 15005KT 3SM RA BR BKN004 OVC013 04/04 A2990 RMK AO2 P0006 T00440039,M
TPH,2023-01-10 00:49,-117.0904,38.0505,1654.00,40.00,40.00,100.00,150.00,4.00,0.07,29.90,M,4.00,M,BKN,BKN,OVC,M,500.00,800.00,1400.00,M,RA BR,M,M,M,M,M,M,36.65,KTPH 100049Z AUTO 15004KT 4SM RA BR BKN005 BKN008 OVC014 04/04 A2990 RMK AO2 P0007 T00440044,M
05U,2023-01-10 00:50,-116.0051,39.6042,1811.23,35.60,33.80,93.08,10.00,5.00,0.00,29.90,M,6.00,M,FEW,OVC,M,M,1900.00,2600.00,M,M,BR,M,M,M,M,M,M,30.67,K05U 100050Z AUTO 01005KT 6SM BR FEW019 OVC026 02/01 A2990 RMK A01,M
DRA,2023-01-10 00:53,-116.0278,36.6206,1009.00,55.00,41.00,59.13,190.00,27.00,0.00,29.91,1011.20,10.00,38.00,FEW,SCT,BKN,M,4200.00,5500.00,7000.00,M,M,M,M,M,38.00,190.00,2023-01-10 00:52,55.00,KDRA 100053Z AUTO 19027G38KT 10SM FEW042 SCT055 BKN070 13/05 A2991 RMK AO2 PK WND 19038/0052 SLP112 T01280050,M
ELY,2023-01-10 00:53,-114.8453,39.2950,1909.00,36.00,32.00,85.23,210.00,12.00,T,29.91,1011.60,10.00,M,OVC,M,M,M,3100.00,M,M,M,-RA,M,M,M,M,M,M,27.09,KELY 100053Z AUTO 21012KT 10SM -RA OVC031 02/00 A2991 RMK AO2 RAB32 SLP116 P0000 T00220000,M
VGT,2023-01-10 00:53,-115.1933,36.2111,667.00,54.00,43.00,66.24,0.00,0.00,T,30.00,1017.30,10.00,M,OVC,M,M,M,5500.00,M,M,M,-RA,M,M,M,M,M,M,54.00,KVGT 100053Z 00000KT 10SM -RA OVC055 12/06 A3000 RMK AO2 RAB01E13B39 SLP173 P0000 T01220061,M
P68,2023-01-10 00:53,-116.0056,39.6014,1993.00,34.00,33.00,96.46,20.00,7.00,0.00,29.87,1010.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.22,KP68 100053Z AUTO 02007KT 01/01 A2987 RMK AO1 SLP107 T00110006,M
