station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
P68,2023-09-12 00:02,-116.0056,39.6014,1993.00,67.00,44.00,43.35,250.00,10.00,0.00,30.21,M,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KP68 120002Z AUTO 25010G20KT 19/07 A3021 RMK AO1 WSHFT 2345 T01940067,M
ELY,2023-09-12 00:10,-114.8453,39.2950,1909.00,60.00,48.00,64.49,150.00,9.00,0.01,30.21,M,9.00,M,FEW,BKN,OVC,M,1100.00,7500.00,9000.00,M,-RA,M,M,M,M,M,M,60.00,KELY 120010Z AUTO 15009KT 9SM -RA FEW011 BKN075 OVC090 16/09 A3021 RMK AO2 WSHFT 2350 LTG DSNT S P0001 T01560089,M
05U,2023-09-12 00:10,-116.0051,39.6042,1811.23,68.00,44.60,42.85,30.00,12.00,0.00,30.23,M,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,68.00,K05U 120010Z AUTO 03012KT 10SM BKN090 20/07 A3023 RMK A01,M
BAM,2023-09-12 00:15,-116.8743,40.5990,1382.36,62.60,55.40,77.29,270.00,17.00,0.00,30.13,M,10.00,20.00,SCT,SCT,OVC,M,2000.00,3100.00,9000.00,M,M,M,M,M,M,M,M,62.60,KBAM 120015Z AUTO 27017G20KT 10SM SCT020 SCT031 OVC090 17/13 A3013 RMK AO1,M
TMT,2023-09-12 00:15,-117.1971,39.4643,1749.34,68.40,50.70,53.16,90.00,11.00,0.00,30.18,M,M,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,68.40,KTMT 120015Z AUTO 09011KT BKN090 BKN110 20/10 A3018 RMK AO2 LTG DSNT E SE AND NW T02020104 PWINO,M
BVU,2023-09-12 00:15,-114.8611,35.9475,671.00,93.20,46.40,20.13,130.00,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.55,KBVU 120015Z AUTO 13005KT 10SM CLR 34/08 A2989 RMK AO2,M
CXP,2023-09-12 00:15,-119.7326,39.1923,1431.00,80.60,41.00,24.46,260.00,8.00,0.00,30.08,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.20,KCXP 120015Z AUTO 26008G19KT 230V290 10SM CLR 27/05 A3008 RMK AO2,M
RTS,2023-09-12 00:15,-119.8764,39.6682,1539.00,80.60,30.20,15.94,330.00,13.00,0.00,30.10,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.77,KRTS 120015Z AUTO 33013G21KT 10SM CLR 27/M01 A3010 RMK AO2,M
MEV,2023-09-12 00:15,-119.7500,38.9963,1441.42,80.60,42.80,26.22,280.00,7.00,0.00,30.07,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KMEV 120015Z AUTO 28007G18KT 250V310 10SM CLR 27/06 A3007 RMK AO2,M
HTH,2023-09-12 00:15,-118.6315,38.5448,1282.89,82.40,42.80,24.72,140.00,9.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.39,KHTH 120015Z AUTO 14009KT 10SM CLR 28/06 A3002 RMK A01,M
05U,2023-09-12 00:30,-116.0051,39.6042,1811.23,66.20,44.60,45.60,10.00,6.00,0.00,30.23,M,10.00,11.00,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,66.20,K05U 120030Z AUTO 01006G11KT 10SM SCT100 19/07 A3023 RMK A01,M
BVU,2023-09-12 00:35,-114.8611,35.9475,671.00,93.20,48.20,21.54,180.00,7.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.80,KBVU 120035Z AUTO 18007KT 10SM CLR 34/09 A2988 RMK AO2,M
CXP,2023-09-12 00:35,-119.7326,39.1923,1431.00,80.60,41.00,24.46,250.00,9.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.20,KCXP 120035Z AUTO 25009KT 10SM CLR 27/05 A3008 RMK AO2,M
RTS,2023-09-12 00:35,-119.8764,39.6682,1539.00,78.80,30.20,16.90,310.00,15.00,0.00,30.10,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KRTS 120035Z AUTO 31015G22KT 10SM CLR 26/M01 A3010 RMK AO2,M
